LOAD_DATA_TS,PROPERTY_CODE,PROPERTY_VALUE,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              <endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512871"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937512882"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937513754"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937513755"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937513757"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937513760"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937514750"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937514753"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937515757"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937515759"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937515761"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937515762"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937515776"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937516753"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937520725"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937524725"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937524726"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937527737"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937527738"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937527742"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937528748"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937528751"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937528752"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937529756"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937531753"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937531757"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937532757"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532870"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532871"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532872"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532876"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532921"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532923"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937532927"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937533725"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937533737"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937533808"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937533814"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937535829"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937535831"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937535872"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937536738"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937536739"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937536745"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937536748"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937536778"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937537746"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937537755"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937537756"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937537766"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539750"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539751"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539852"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539869"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539877"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937539948"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937540729"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937542747"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937542751"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937542754"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937542758"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544747"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544792"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937544810"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544817"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544818"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544823"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544828"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937544883"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937545727"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937545733"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937548728"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937548739"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937549781"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937549782"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937549783"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937552748"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937552753"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937552761"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566740"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566742"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566765"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566768"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566815"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566817"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566820"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566822"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566828"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937566833"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937567773"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937568726"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937569729"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937570742"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937570743"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937570744"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937583769"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937583796"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937583797"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937583907"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937583914"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937585791"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937585821"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937594766"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937594796"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937595803"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937595804"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937595805"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937596759"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937605765"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937605767"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937607765"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937607766"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937607767"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937607791"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612772"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612804"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612805"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612806"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612818"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612843"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612866"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612885"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612886"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612887"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937612910"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937619760"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937619763"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937619767"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937619777"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937619891"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664807"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664914"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664940"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664947"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664949"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664950"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664955"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664975"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664976"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664978"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937664979"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664980"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937664992"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937664998"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937664999"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937665000"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665001"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665006"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665031"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665033"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665059"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665064"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937665071"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683763"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683768"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683772"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683775"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937683777"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683780"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683790"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683862"<endrec>
"","REASON_TYPE_PRE_VALIDATION","0","937683868"<endrec>
"","REASON_TYPE_PRE_VALIDATION","1","937683873"<endrec>
"","ReasonType_Interoperability","1","937164235"<endrec>
"","ReasonType_Interoperability","1","937164240"<endrec>
"","ReasonType_Interoperability","1","937178477"<endrec>
"","ReasonType_Interoperability","1","937178499"<endrec>
"","ReasonType_Interoperability","1","937178585"<endrec>
"","ReasonType_Interoperability","1","937178588"<endrec>
"","ReasonType_Interoperability","2","937178619"<endrec>
"","ReasonType_Interoperability","2","937178620"<endrec>
"","ReasonType_Interoperability","2","937178621"<endrec>
"","ReasonType_Interoperability","2","937178622"<endrec>
"","ReasonType_Interoperability","1","937178664"<endrec>
"","ReasonType_Interoperability","1","937178666"<endrec>
"","ReasonType_Interoperability","1","937178700"<endrec>
"","ReasonType_Interoperability","1","937179396"<endrec>
"","ReasonType_Interoperability","1","937179418"<endrec>
"","ReasonType_Interoperability","1","937181461"<endrec>
"","ReasonType_Interoperability","1","937181466"<endrec>
"","ReasonType_Interoperability","1","937181468"<endrec>
"","ReasonType_Interoperability","1","937181473"<endrec>
"","ReasonType_Interoperability","2","937183529"<endrec>
"","ReasonType_Interoperability","1","937184538"<endrec>
"","ReasonType_Interoperability","1","937184539"<endrec>
"","ReasonType_Interoperability","1","937210776"<endrec>
"","ReasonType_Interoperability","1","937229655"<endrec>
"","ReasonType_Interoperability","1","937229675"<endrec>
"","ReasonType_Interoperability","1","937229676"<endrec>
"","ReasonType_Interoperability","1","937229682"<endrec>
"","ReasonType_Interoperability","1","937229683"<endrec>
"","ReasonType_Interoperability","1","937229687"<endrec>
"","ReasonType_Interoperability","1","937230557"<endrec>
"","ReasonType_Interoperability","1","937230558"<endrec>
"","ReasonType_Interoperability","1","937230560"<endrec>
"","ReasonType_Interoperability","1","937230561"<endrec>
"","ReasonType_Interoperability","1","937230597"<endrec>
"","ReasonType_Interoperability","1","937230649"<endrec>
"","ReasonType_Interoperability","1","937234540"<endrec>
"","ReasonType_Interoperability","1","937244741"<endrec>
"","ReasonType_Interoperability","1","937244747"<endrec>
"","ReasonType_Interoperability","1","937249703"<endrec>
"","ReasonType_Interoperability","1","937249718"<endrec>
"","ReasonType_Interoperability","1","937249719"<endrec>
"","ReasonType_Interoperability","1","937249720"<endrec>
"","ReasonType_Interoperability","1","937249726"<endrec>
"","ReasonType_Interoperability","1","937249727"<endrec>
"","ReasonType_Interoperability","1","937251696"<endrec>
"","ReasonType_Interoperability","1","937254846"<endrec>
"","ReasonType_Interoperability","1","937254862"<endrec>
"","ReasonType_Interoperability","1","937254863"<endrec>
"","ReasonType_Interoperability","1","937254866"<endrec>
"","ReasonType_Interoperability","1","937254875"<endrec>
"","ReasonType_Interoperability","1","937254877"<endrec>
"","ReasonType_Interoperability","1","937254878"<endrec>
"","ReasonType_Interoperability","1","937258810"<endrec>
"","ReasonType_Interoperability","1","937325882"<endrec>
"","ReasonType_Interoperability","1","937331889"<endrec>
"","ReasonType_Interoperability","2","937340902"<endrec>
"","ReasonType_Interoperability","1","937352041"<endrec>
"","ReasonType_Interoperability","1","937352042"<endrec>
"","ReasonType_Interoperability","1","937352045"<endrec>
"","ReasonType_Interoperability","2","937352046"<endrec>
"","ReasonType_Interoperability","2","937352047"<endrec>
"","ReasonType_Interoperability","1","937352055"<endrec>
"","ReasonType_Interoperability","1","937352060"<endrec>
"","ReasonType_Interoperability","1","937352063"<endrec>
"","ReasonType_Interoperability","2","937359070"<endrec>
"","ReasonType_Interoperability","2","937359075"<endrec>
"","ReasonType_Interoperability","2","937359078"<endrec>
"","ReasonType_Interoperability","1","937359089"<endrec>
"","ReasonType_Interoperability","2","937359099"<endrec>
"","ReasonType_Interoperability","1","937388570"<endrec>
"","ReasonType_Interoperability","1","937388571"<endrec>
"","ReasonType_Interoperability","1","937388572"<endrec>
"","ReasonType_Interoperability","1","937388574"<endrec>
"","ReasonType_Interoperability","2","937388576"<endrec>
"","ReasonType_Interoperability","2","937388577"<endrec>
"","ReasonType_Interoperability","1","937392605"<endrec>
"","ReasonType_Interoperability","2","937392625"<endrec>
"","ReasonType_Interoperability","2","937392627"<endrec>
"","ReasonType_Interoperability","2","937392629"<endrec>
"","ReasonType_Interoperability","1","937392709"<endrec>
"","ReasonType_Interoperability","1","937415179"<endrec>
"","ReasonType_Interoperability","1","937415200"<endrec>
"","ReasonType_Interoperability","1","937415201"<endrec>
"","ReasonType_Interoperability","1","937415235"<endrec>
"","ReasonType_Interoperability","1","937417102"<endrec>
"","ReasonType_Interoperability","1","937418069"<endrec>
"","ReasonType_Interoperability","1","937418075"<endrec>
"","ReasonType_Interoperability","1","937419079"<endrec>
"","ReasonType_Interoperability","1","937419102"<endrec>
"","ReasonType_Interoperability","1","937419103"<endrec>
"","ReasonType_Interoperability","1","937423243"<endrec>
"","ReasonType_Interoperability","1","937426195"<endrec>
"","ReasonType_Interoperability","2","937427162"<endrec>
"","ReasonType_Interoperability","1","937427165"<endrec>
"","ReasonType_Interoperability","1","937427166"<endrec>
"","ReasonType_Interoperability","1","937427170"<endrec>
"","ReasonType_Interoperability","1","937427182"<endrec>
"","ReasonType_Interoperability","1","937427192"<endrec>
"","ReasonType_Interoperability","1","937427197"<endrec>
"","ReasonType_Interoperability","1","937428182"<endrec>
"","ReasonType_Interoperability","1","937428185"<endrec>
"","ReasonType_Interoperability","1","937428186"<endrec>
"","ReasonType_Interoperability","1","937428189"<endrec>
"","ReasonType_Interoperability","1","937428194"<endrec>
"","ReasonType_Interoperability","1","937428230"<endrec>
"","ReasonType_Interoperability","2","937428231"<endrec>
"","ReasonType_Interoperability","1","937430197"<endrec>
"","ReasonType_Interoperability","1","937433184"<endrec>
"","ReasonType_Interoperability","1","937451285"<endrec>
"","ReasonType_Interoperability","1","937451287"<endrec>
"","ReasonType_Interoperability","1","937451289"<endrec>
"","ReasonType_Interoperability","2","937452277"<endrec>
"","ReasonType_Interoperability","2","937455319"<endrec>
"","ReasonType_Interoperability","2","937455326"<endrec>
"","ReasonType_Interoperability","1","937455369"<endrec>
"","ReasonType_Interoperability","1","937455371"<endrec>
"","ReasonType_Interoperability","1","937455380"<endrec>
"","ReasonType_Interoperability","2","937456310"<endrec>
"","ReasonType_Interoperability","2","937459316"<endrec>
"","ReasonType_Interoperability","1","937510008"<endrec>
"","ReasonType_Interoperability","1","937510009"<endrec>
"","ReasonType_Interoperability","1","937524732"<endrec>
"","ReasonType_Interoperability","1","937524733"<endrec>
"","ReasonType_Interoperability","1","937524736"<endrec>
"","ReasonType_Interoperability","1","937526725"<endrec>
"","ReasonType_Interoperability","1","937526730"<endrec>
"","ReasonType_Interoperability","1","937526732"<endrec>
"","ReasonType_Interoperability","1","937526733"<endrec>
"","ReasonType_Interoperability","1","937526736"<endrec>
"","ReasonType_Interoperability","1","937528748"<endrec>
"","ReasonType_Interoperability","1","937532870"<endrec>
"","ReasonType_Interoperability","1","937532871"<endrec>
"","ReasonType_Interoperability","1","937532872"<endrec>
"","ReasonType_Interoperability","1","937532876"<endrec>
"","ReasonType_Interoperability","1","937532896"<endrec>
"","ReasonType_Interoperability","1","937532897"<endrec>
"","ReasonType_Interoperability","1","937532927"<endrec>
"","ReasonType_Interoperability","1","937532932"<endrec>
"","ReasonType_Interoperability","2","937532937"<endrec>
"","ReasonType_Interoperability","2","937532938"<endrec>
"","ReasonType_Interoperability","1","937533725"<endrec>
"","ReasonType_Interoperability","1","937533730"<endrec>
"","ReasonType_Interoperability","1","937533738"<endrec>
"","ReasonType_Interoperability","1","937533808"<endrec>
"","ReasonType_Interoperability","1","937533814"<endrec>
"","ReasonType_Interoperability","1","937533846"<endrec>
"","ReasonType_Interoperability","2","937534725"<endrec>
"","ReasonType_Interoperability","1","937535766"<endrec>
"","ReasonType_Interoperability","1","937537740"<endrec>
"","ReasonType_Interoperability","1","937537743"<endrec>
"","ReasonType_Interoperability","1","937537744"<endrec>
"","ReasonType_Interoperability","1","937537745"<endrec>
"","ReasonType_Interoperability","1","937537793"<endrec>
"","ReasonType_Interoperability","1","937539750"<endrec>
"","ReasonType_Interoperability","1","937539751"<endrec>
"","ReasonType_Interoperability","1","937539855"<endrec>
"","ReasonType_Interoperability","1","937539869"<endrec>
"","ReasonType_Interoperability","1","937540729"<endrec>
"","ReasonType_Interoperability","1","937544810"<endrec>
"","ReasonType_Interoperability","1","937548739"<endrec>
"","ReasonType_Interoperability","1","937548787"<endrec>
"","ReasonType_Interoperability","2","937548794"<endrec>
"","ReasonType_Interoperability","2","937548796"<endrec>
"","ReasonType_Interoperability","2","937548797"<endrec>
"","ReasonType_Interoperability","1","937548798"<endrec>
"","ReasonType_Interoperability","2","937548799"<endrec>
"","ReasonType_Interoperability","2","937548803"<endrec>
"","ReasonType_Interoperability","2","937548804"<endrec>
"","ReasonType_Interoperability","2","937548806"<endrec>
"","ReasonType_Interoperability","2","937548808"<endrec>
"","ReasonType_Interoperability","2","937548809"<endrec>
"","ReasonType_Interoperability","1","937548829"<endrec>
"","ReasonType_Interoperability","1","937548832"<endrec>
"","ReasonType_Interoperability","1","937548837"<endrec>
"","ReasonType_Interoperability","1","937548838"<endrec>
"","ReasonType_Interoperability","1","937548844"<endrec>
"","ReasonType_Interoperability","1","937548854"<endrec>
"","ReasonType_Interoperability","1","937548855"<endrec>
"","ReasonType_Interoperability","1","937548856"<endrec>
"","ReasonType_Interoperability","1","937549812"<endrec>
"","ReasonType_Interoperability","1","937551740"<endrec>
"","ReasonType_Interoperability","1","937551743"<endrec>
"","ReasonType_Interoperability","1","937565725"<endrec>
"","ReasonType_Interoperability","1","937565726"<endrec>
"","ReasonType_Interoperability","1","937565728"<endrec>
"","ReasonType_Interoperability","1","937565729"<endrec>
"","ReasonType_Interoperability","1","937566734"<endrec>
"","ReasonType_Interoperability","1","937566735"<endrec>
"","ReasonType_Interoperability","1","937566746"<endrec>
"","ReasonType_Interoperability","1","937583762"<endrec>
"","ReasonType_Interoperability","1","937583879"<endrec>
"","ReasonType_Interoperability","2","937586772"<endrec>
"","ReasonType_Interoperability","2","937587760"<endrec>
"","ReasonType_Interoperability","2","937587762"<endrec>
"","ReasonType_Interoperability","2","937587763"<endrec>
"","ReasonType_Interoperability","2","937587766"<endrec>
"","ReasonType_Interoperability","1","937595803"<endrec>
"","ReasonType_Interoperability","1","937595805"<endrec>
"","ReasonType_Interoperability","1","937607766"<endrec>
"","ReasonType_Interoperability","1","937610764"<endrec>
"","ReasonType_Interoperability","1","937612842"<endrec>
"","ReasonType_Interoperability","1","937612848"<endrec>
"","ReasonType_Interoperability","1","937612850"<endrec>
"","ReasonType_Interoperability","1","937612854"<endrec>
"","ReasonType_Interoperability","1","937619904"<endrec>
"","ReasonType_Interoperability","1","937683836"<endrec>
"","Review_Transaction_Operations","3","30176403"<endrec>
"","Review_Transaction_Operations","3","30176404"<endrec>
"","Review_Transaction_Operations","1","937150153"<endrec>
"","Review_Transaction_Operations","2","937156168"<endrec>
"","Review_Transaction_Operations","2","937156179"<endrec>
"","Review_Transaction_Operations","2","937166412"<endrec>
"","Review_Transaction_Operations","2","937166414"<endrec>
"","Review_Transaction_Operations","2","937166416"<endrec>
"","Review_Transaction_Operations","2","937166417"<endrec>
"","Review_Transaction_Operations","2","937167357"<endrec>
"","Review_Transaction_Operations","2","937167358"<endrec>
"","Review_Transaction_Operations","2","937167364"<endrec>
"","Review_Transaction_Operations","2","937167365"<endrec>
"","Review_Transaction_Operations","2","937174380"<endrec>
"","Review_Transaction_Operations","2","937178401"<endrec>
"","Review_Transaction_Operations","2","937178658"<endrec>
"","Review_Transaction_Operations","2","937254818"<endrec>
"","Review_Transaction_Operations","2","937254820"<endrec>
"","Review_Transaction_Operations","2","937265685"<endrec>
"","Review_Transaction_Operations","2","937265745"<endrec>
"","Review_Transaction_Operations","2","937268798"<endrec>
"","Review_Transaction_Operations","2","937351934"<endrec>
"","Review_Transaction_Operations","2","937351939"<endrec>
"","Review_Transaction_Operations","2","937381602"<endrec>
"","Review_Transaction_Operations","2","937382566"<endrec>
"","Review_Transaction_Operations","1","937411085"<endrec>
"","Review_Transaction_Operations","3","937411087"<endrec>
"","Review_Transaction_Operations","2","937413016"<endrec>
"","Review_Transaction_Operations","2","937413019"<endrec>
"","Review_Transaction_Operations","2","937413020"<endrec>
"","Review_Transaction_Operations","2","937415088"<endrec>
"","Review_Transaction_Operations","2","937415090"<endrec>
"","Review_Transaction_Operations","2","937415091"<endrec>
"","Review_Transaction_Operations","2","937415137"<endrec>
"","Review_Transaction_Operations","2","937415233"<endrec>
"","Review_Transaction_Operations","2","937415238"<endrec>
"","Review_Transaction_Operations","2","937415242"<endrec>
"","Review_Transaction_Operations","2","937415243"<endrec>
"","Review_Transaction_Operations","2","937415253"<endrec>
"","Review_Transaction_Operations","2","937418147"<endrec>
"","Review_Transaction_Operations","3","937421155"<endrec>
"","Review_Transaction_Operations","2","937428295"<endrec>
"","Review_Transaction_Operations","2","937443290"<endrec>
"","Review_Transaction_Operations","2","937448231"<endrec>
"","Review_Transaction_Operations","2","937449226"<endrec>
"","Review_Transaction_Operations","2","937450320"<endrec>
"","Review_Transaction_Operations","2","937459384"<endrec>
"","Review_Transaction_Operations","2","937462480"<endrec>
"","Review_Transaction_Operations","2","937462490"<endrec>
"","Review_Transaction_Operations","2","937464336"<endrec>
"","Review_Transaction_Operations","2","937464337"<endrec>
"","Review_Transaction_Operations","2","937464338"<endrec>
"","Review_Transaction_Operations","2","937464378"<endrec>
"","Review_Transaction_Operations","2","937464382"<endrec>
"","Review_Transaction_Operations","2","937464384"<endrec>
"","Review_Transaction_Operations","3","937464386"<endrec>
"","Review_Transaction_Operations","2","937464387"<endrec>
"","Review_Transaction_Operations","2","937464389"<endrec>
"","Review_Transaction_Operations","2","937464392"<endrec>
"","Review_Transaction_Operations","2","937465472"<endrec>
"","Review_Transaction_Operations","2","937465473"<endrec>
"","Review_Transaction_Operations","2","937465521"<endrec>
"","Review_Transaction_Operations","2","937466538"<endrec>
"","Review_Transaction_Operations","1","937467762"<endrec>
"","Review_Transaction_Operations","3","937467765"<endrec>
"","Review_Transaction_Operations","2","937467767"<endrec>
"","Review_Transaction_Operations","2","937474580"<endrec>
"","Review_Transaction_Operations","2","937474581"<endrec>
"","Review_Transaction_Operations","2","937474582"<endrec>
"","Review_Transaction_Operations","2","937487652"<endrec>
"","Review_Transaction_Operations","2","937515914"<endrec>
"","Review_Transaction_Operations","2","937516742"<endrec>
"","Review_Transaction_Operations","3","937535910"<endrec>
"","Review_Transaction_Operations","3","937535911"<endrec>
"","Review_Transaction_Operations","2","937539841"<endrec>
"","Review_Transaction_Operations","2","937539851"<endrec>
"","Review_Transaction_Operations","2","937539854"<endrec>
"","Review_Transaction_Operations","2","937539856"<endrec>
"","Review_Transaction_Operations","1","937539860"<endrec>
"","Review_Transaction_Operations","1","937539862"<endrec>
"","Review_Transaction_Operations","1","937539865"<endrec>
"","Review_Transaction_Operations","1","937544826"<endrec>
"","Review_Transaction_Operations","1","937544872"<endrec>
"","Review_Transaction_Operations","1","937544873"<endrec>
"","Review_Transaction_Operations","2","937570741"<endrec>
"","Review_Transaction_Operations","2","937570745"<endrec>
"","Review_Transaction_Operations","2","937570746"<endrec>
"","Review_Transaction_Operations","2","937585833"<endrec>
"","Review_Transaction_Operations","2","937585836"<endrec>
"","Review_Transaction_Operations","2","937589810"<endrec>
"","Review_Transaction_Operations","1","937594783"<endrec>
