PARA_ID,POLICY_ID,TEP_POLICY_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  <endrec>
"IMTMMTransactionID","15003","937641900"<endrec>
"IMTMMTransactionID","15003","937707804"<endrec>
"IMTMMTransactionID","15003","937707805"<endrec>
"InitiatingAccountType","3003","937178577"<endrec>
"InitiatingAccountType","3003","937178582"<endrec>
"InitiatingAccountType","3003","937178583"<endrec>
"InitiatingAccountType","3003","937178584"<endrec>
"InitiatingAccountType","2001","937178637"<endrec>
"InitiatingAccountType","3003","937182475"<endrec>
"InitiatingAccountType","2001","937182483"<endrec>
"InitiatingAccountType","4002","937182492"<endrec>
"InitiatingAccountType","4002","937182496"<endrec>
"InitiatingAccountType","4002","937182502"<endrec>
"InitiatingAccountType","4005","937182506"<endrec>
"InitiatingAccountType","4006","937182520"<endrec>
"InitiatingAccountType","2001","937182531"<endrec>
"InitiatingAccountType","5001","937187535"<endrec>
"InitiatingAccountType","5001","937208572"<endrec>
"InitiatingAccountType","3003","937210722"<endrec>
"InitiatingAccountType","5001","937210723"<endrec>
"InitiatingAccountType","6001","937210731"<endrec>
"InitiatingAccountType","4002","937210732"<endrec>
"InitiatingAccountType","5001","937210736"<endrec>
"InitiatingAccountType","7001","937215725"<endrec>
"InitiatingAccountType","8001","937220661"<endrec>
"InitiatingAccountType","3003","937243688"<endrec>
"InitiatingAccountType","11001","937253778"<endrec>
"InitiatingAccountType","12001","937254859"<endrec>
"InitiatingAccountType","11001","937265772"<endrec>
"InitiatingAccountType","11001","937265780"<endrec>
"InitiatingAccountType","3003","937273818"<endrec>
"InitiatingAccountType","3003","937273828"<endrec>
"InitiatingAccountType","15003","937415087"<endrec>
"InitiatingAccountType","15003","937415096"<endrec>
"InitiatingAccountType","6001","937415113"<endrec>
"InitiatingAccountType","6001","937415114"<endrec>
"InitiatingAccountType","15012","937417078"<endrec>
"InitiatingAccountType","15012","937417079"<endrec>
"InitiatingAccountType","15012","937417080"<endrec>
"InitiatingAccountType","15012","937417081"<endrec>
"InitiatingAccountType","3003","937418164"<endrec>
"InitiatingAccountType","4002","937433222"<endrec>
"InitiatingAccountType","4002","937433225"<endrec>
"InitiatingAccountType","4002","937445269"<endrec>
"InitiatingAccountType","15003","937462489"<endrec>
"InitiatingAccountType","15003","937465463"<endrec>
"InitiatingAccountType","15026","937465469"<endrec>
"InitiatingAccountType","15026","937510019"<endrec>
"InitiatingAccountType","15026","937510029"<endrec>
"InitiatingAccountType","15036","937515912"<endrec>
"InitiatingAccountType","15036","937515921"<endrec>
"InitiatingAccountType","15036","937520727"<endrec>
"InitiatingAccountType","15036","937527748"<endrec>
"InitiatingAccountType","15036","937527749"<endrec>
"InitiatingAccountType","15036","937529726"<endrec>
"InitiatingAccountType","15045","937531726"<endrec>
"InitiatingAccountType","15026","937551789"<endrec>
"InitiatingAccountType","15036","937583802"<endrec>
"InitiatingAccountType","15062","937612766"<endrec>
"InitiatingAccountType","15062","937612767"<endrec>
"InitiatingAccountType","15063","937612810"<endrec>
"InitiatingAccountType","15075","937641851"<endrec>
"InitiatingAccountType","15003","937641888"<endrec>
"InitiatingAccountType","15003","937641889"<endrec>
"InitiatingAccountType","15003","937641893"<endrec>
"InitiatingAccountType","15003","937641896"<endrec>
"InitiatingAccountType","15003","937641897"<endrec>
"InitiatingAccountType","15003","937641899"<endrec>
"InitiatingAccountType","15003","937641900"<endrec>
"InitiatingAccountType","2001","937707776"<endrec>
"InitiatingAccountType","2001","937707778"<endrec>
"InitiatingAccountType","2001","937707785"<endrec>
"InitiatingAccountType","15077","937707801"<endrec>
"InitiatingAccountType","15003","937707804"<endrec>
"InitiatingAccountType","15003","937707805"<endrec>
"InitiatingChannel","2001","937167337"<endrec>
"InitiatingChannel","3001","937178522"<endrec>
"InitiatingChannel","3001","937178528"<endrec>
"InitiatingChannel","3001","937178550"<endrec>
"InitiatingChannel","3001","937178552"<endrec>
"InitiatingChannel","3002","937178553"<endrec>
"InitiatingChannel","3003","937178577"<endrec>
"InitiatingChannel","3001","937178579"<endrec>
"InitiatingChannel","3003","937178582"<endrec>
"InitiatingChannel","3003","937178583"<endrec>
"InitiatingChannel","3003","937178584"<endrec>
"InitiatingChannel","2001","937178637"<endrec>
"InitiatingChannel","3003","937182475"<endrec>
"InitiatingChannel","2001","937182483"<endrec>
"InitiatingChannel","4002","937182492"<endrec>
"InitiatingChannel","4002","937182496"<endrec>
"InitiatingChannel","4002","937182502"<endrec>
"InitiatingChannel","4005","937182506"<endrec>
"InitiatingChannel","4006","937182520"<endrec>
"InitiatingChannel","2001","937182531"<endrec>
"InitiatingChannel","5001","937187535"<endrec>
"InitiatingChannel","5001","937208572"<endrec>
"InitiatingChannel","3002","937210721"<endrec>
"InitiatingChannel","3003","937210722"<endrec>
"InitiatingChannel","5001","937210723"<endrec>
"InitiatingChannel","6001","937210731"<endrec>
"InitiatingChannel","4002","937210732"<endrec>
"InitiatingChannel","5001","937210736"<endrec>
"InitiatingChannel","8001","937220661"<endrec>
"InitiatingChannel","3003","937243688"<endrec>
"InitiatingChannel","11001","937253778"<endrec>
"InitiatingChannel","12001","937254859"<endrec>
"InitiatingChannel","12002","937254905"<endrec>
"InitiatingChannel","12002","937254913"<endrec>
"InitiatingChannel","12002","937254920"<endrec>
"InitiatingChannel","12002","937258721"<endrec>
"InitiatingChannel","13001","937265720"<endrec>
"InitiatingChannel","13001","937265729"<endrec>
"InitiatingChannel","13001","937265731"<endrec>
"InitiatingChannel","13001","937265749"<endrec>
"InitiatingChannel","13001","937265751"<endrec>
"InitiatingChannel","13001","937265756"<endrec>
"InitiatingChannel","13001","937265757"<endrec>
"InitiatingChannel","13001","937265758"<endrec>
"InitiatingChannel","11001","937265772"<endrec>
"InitiatingChannel","12002","937265773"<endrec>
"InitiatingChannel","13001","937265775"<endrec>
"InitiatingChannel","13001","937265776"<endrec>
"InitiatingChannel","13001","937265777"<endrec>
"InitiatingChannel","13001","937265779"<endrec>
"InitiatingChannel","11001","937265780"<endrec>
"InitiatingChannel","13001","937265783"<endrec>
"InitiatingChannel","13001","937265785"<endrec>
"InitiatingChannel","13001","937265788"<endrec>
"InitiatingChannel","13001","937267816"<endrec>
"InitiatingChannel","13001","937267817"<endrec>
"InitiatingChannel","3003","937273818"<endrec>
"InitiatingChannel","3001","937273819"<endrec>
"InitiatingChannel","3003","937273828"<endrec>
"InitiatingChannel","3001","937402944"<endrec>
"InitiatingChannel","3001","937407023"<endrec>
"InitiatingChannel","15003","937415087"<endrec>
"InitiatingChannel","15003","937415096"<endrec>
"InitiatingChannel","6001","937415113"<endrec>
"InitiatingChannel","6001","937415114"<endrec>
"InitiatingChannel","15010","937415129"<endrec>
"InitiatingChannel","3001","937415132"<endrec>
"InitiatingChannel","3001","937415139"<endrec>
"InitiatingChannel","15012","937417078"<endrec>
"InitiatingChannel","15012","937417079"<endrec>
"InitiatingChannel","15012","937417080"<endrec>
"InitiatingChannel","15012","937417081"<endrec>
"InitiatingChannel","3003","937418164"<endrec>
"InitiatingChannel","4002","937433222"<endrec>
"InitiatingChannel","4002","937433225"<endrec>
"InitiatingChannel","3001","937445267"<endrec>
"InitiatingChannel","4002","937445269"<endrec>
"InitiatingChannel","3002","937462321"<endrec>
"InitiatingChannel","15025","937462360"<endrec>
"InitiatingChannel","3001","937462477"<endrec>
"InitiatingChannel","15026","937462479"<endrec>
"InitiatingChannel","15003","937462489"<endrec>
"InitiatingChannel","15026","937465444"<endrec>
"InitiatingChannel","15026","937465454"<endrec>
"InitiatingChannel","15026","937465456"<endrec>
"InitiatingChannel","15003","937465457"<endrec>
"InitiatingChannel","15026","937465458"<endrec>
"InitiatingChannel","15026","937465459"<endrec>
"InitiatingChannel","15026","937465462"<endrec>
"InitiatingChannel","15003","937465463"<endrec>
"InitiatingChannel","15026","937465464"<endrec>
"InitiatingChannel","15026","937465469"<endrec>
"InitiatingChannel","15028","937470544"<endrec>
"InitiatingChannel","15028","937470654"<endrec>
"InitiatingChannel","15028","937470655"<endrec>
"InitiatingChannel","15028","937470656"<endrec>
"InitiatingChannel","3001","937492625"<endrec>
"InitiatingChannel","15025","937504733"<endrec>
"InitiatingChannel","15044","937509982"<endrec>
"InitiatingChannel","15003","937509990"<endrec>
"InitiatingChannel","15042","937509995"<endrec>
"InitiatingChannel","15026","937510019"<endrec>
"InitiatingChannel","15026","937510029"<endrec>
"InitiatingChannel","15036","937515912"<endrec>
"InitiatingChannel","15036","937515921"<endrec>
"InitiatingChannel","15036","937520727"<endrec>
"InitiatingChannel","15036","937527748"<endrec>
"InitiatingChannel","15036","937527749"<endrec>
"InitiatingChannel","15036","937529726"<endrec>
"InitiatingChannel","15045","937531726"<endrec>
"InitiatingChannel","3001","937551727"<endrec>
"InitiatingChannel","15026","937551789"<endrec>
"InitiatingChannel","15036","937583802"<endrec>
"InitiatingChannel","15025","937611782"<endrec>
"InitiatingChannel","15003","937612760"<endrec>
"InitiatingChannel","15062","937612766"<endrec>
"InitiatingChannel","15062","937612767"<endrec>
"InitiatingChannel","15063","937612810"<endrec>
"InitiatingChannel","15003","937612863"<endrec>
"InitiatingChannel","15003","937612864"<endrec>
"InitiatingChannel","15003","937641841"<endrec>
"InitiatingChannel","15075","937641851"<endrec>
"InitiatingChannel","15003","937641888"<endrec>
"InitiatingChannel","15003","937641889"<endrec>
"InitiatingChannel","15003","937641893"<endrec>
"InitiatingChannel","15003","937641896"<endrec>
"InitiatingChannel","15003","937641897"<endrec>
"InitiatingChannel","15003","937641899"<endrec>
"InitiatingChannel","15003","937641900"<endrec>
"InitiatingChannel","3001","937707768"<endrec>
"InitiatingChannel","2001","937707776"<endrec>
"InitiatingChannel","2001","937707778"<endrec>
"InitiatingChannel","15076","937707780"<endrec>
"InitiatingChannel","15076","937707782"<endrec>
"InitiatingChannel","2001","937707785"<endrec>
"InitiatingChannel","3001","937707800"<endrec>
"InitiatingChannel","15077","937707801"<endrec>
"InitiatingChannel","15003","937707804"<endrec>
"InitiatingChannel","15003","937707805"<endrec>
"InitiatingCountry","3003","937178577"<endrec>
"InitiatingCountry","3003","937178582"<endrec>
"InitiatingCountry","3003","937178583"<endrec>
"InitiatingCountry","3003","937178584"<endrec>
"InitiatingCountry","2001","937178637"<endrec>
"InitiatingCountry","3003","937182475"<endrec>
"InitiatingCountry","2001","937182483"<endrec>
"InitiatingCountry","4002","937182492"<endrec>
"InitiatingCountry","4002","937182496"<endrec>
"InitiatingCountry","4002","937182502"<endrec>
"InitiatingCountry","4005","937182506"<endrec>
"InitiatingCountry","4006","937182520"<endrec>
"InitiatingCountry","2001","937182531"<endrec>
"InitiatingCountry","5001","937187535"<endrec>
"InitiatingCountry","4001","937188535"<endrec>
"InitiatingCountry","5001","937208572"<endrec>
"InitiatingCountry","3003","937210722"<endrec>
"InitiatingCountry","5001","937210723"<endrec>
"InitiatingCountry","6001","937210731"<endrec>
"InitiatingCountry","4002","937210732"<endrec>
"InitiatingCountry","5001","937210736"<endrec>
"InitiatingCountry","8001","937220661"<endrec>
"InitiatingCountry","3003","937243688"<endrec>
"InitiatingCountry","11001","937253778"<endrec>
"InitiatingCountry","12001","937254859"<endrec>
"InitiatingCountry","11001","937265772"<endrec>
"InitiatingCountry","11001","937265780"<endrec>
"InitiatingCountry","3003","937273818"<endrec>
"InitiatingCountry","3003","937273828"<endrec>
"InitiatingCountry","15005","937347902"<endrec>
"InitiatingCountry","15005","937347917"<endrec>
"InitiatingCountry","15003","937415087"<endrec>
"InitiatingCountry","15003","937415096"<endrec>
"InitiatingCountry","6001","937415113"<endrec>
"InitiatingCountry","6001","937415114"<endrec>
"InitiatingCountry","15012","937417078"<endrec>
"InitiatingCountry","15012","937417079"<endrec>
"InitiatingCountry","15012","937417080"<endrec>
"InitiatingCountry","15012","937417081"<endrec>
"InitiatingCountry","3003","937418164"<endrec>
"InitiatingCountry","4002","937433222"<endrec>
"InitiatingCountry","4002","937433225"<endrec>
"InitiatingCountry","4002","937445269"<endrec>
"InitiatingCountry","15003","937465457"<endrec>
"InitiatingCountry","15003","937465463"<endrec>
"InitiatingCountry","15026","937465469"<endrec>
"InitiatingCountry","15003","937509990"<endrec>
"InitiatingCountry","15042","937509995"<endrec>
"InitiatingCountry","15003","937510012"<endrec>
"InitiatingCountry","15026","937510019"<endrec>
"InitiatingCountry","15026","937510029"<endrec>
"InitiatingCountry","15045","937531726"<endrec>
"InitiatingCountry","15026","937551789"<endrec>
"InitiatingCountry","15062","937612766"<endrec>
"InitiatingCountry","15062","937612767"<endrec>
"InitiatingCountry","15063","937612810"<endrec>
"InitiatingCountry","15075","937641851"<endrec>
"InitiatingCountry","15003","937641888"<endrec>
"InitiatingCountry","15003","937641889"<endrec>
"InitiatingCountry","15003","937641893"<endrec>
"InitiatingCountry","15003","937641896"<endrec>
"InitiatingCountry","15003","937641897"<endrec>
"InitiatingCountry","15003","937641899"<endrec>
"InitiatingCountry","15003","937641900"<endrec>
"InitiatingCountry","2001","937707776"<endrec>
"InitiatingCountry","2001","937707778"<endrec>
"InitiatingCountry","2001","937707785"<endrec>
"InitiatingCountry","15077","937707801"<endrec>
"InitiatingCountry","15003","937707804"<endrec>
"InitiatingCountry","15003","937707805"<endrec>
"InitiatingIdentity","2001","937167337"<endrec>
"InitiatingIdentity","3001","937178522"<endrec>
"InitiatingIdentity","3001","937178528"<endrec>
"InitiatingIdentity","3001","937178550"<endrec>
"InitiatingIdentity","3001","937178552"<endrec>
"InitiatingIdentity","3002","937178553"<endrec>
"InitiatingIdentity","3003","937178577"<endrec>
"InitiatingIdentity","3001","937178579"<endrec>
"InitiatingIdentity","3003","937178582"<endrec>
"InitiatingIdentity","3003","937178583"<endrec>
"InitiatingIdentity","3003","937178584"<endrec>
"InitiatingIdentity","2001","937178637"<endrec>
"InitiatingIdentity","3003","937182475"<endrec>
"InitiatingIdentity","2001","937182483"<endrec>
"InitiatingIdentity","4002","937182492"<endrec>
"InitiatingIdentity","4002","937182496"<endrec>
"InitiatingIdentity","4002","937182502"<endrec>
"InitiatingIdentity","4005","937182506"<endrec>
"InitiatingIdentity","4006","937182520"<endrec>
"InitiatingIdentity","2001","937182531"<endrec>
"InitiatingIdentity","5001","937187535"<endrec>
"InitiatingIdentity","4001","937188535"<endrec>
"InitiatingIdentity","5001","937208572"<endrec>
"InitiatingIdentity","3002","937210721"<endrec>
"InitiatingIdentity","3003","937210722"<endrec>
"InitiatingIdentity","5001","937210723"<endrec>
"InitiatingIdentity","6001","937210731"<endrec>
"InitiatingIdentity","4002","937210732"<endrec>
"InitiatingIdentity","5001","937210736"<endrec>
"InitiatingIdentity","8001","937220661"<endrec>
"InitiatingIdentity","3003","937243688"<endrec>
"InitiatingIdentity","11001","937253778"<endrec>
"InitiatingIdentity","12001","937254859"<endrec>
"InitiatingIdentity","12002","937254905"<endrec>
"InitiatingIdentity","12002","937254913"<endrec>
"InitiatingIdentity","12002","937254920"<endrec>
"InitiatingIdentity","12002","937258721"<endrec>
"InitiatingIdentity","13001","937265720"<endrec>
"InitiatingIdentity","13001","937265729"<endrec>
"InitiatingIdentity","13001","937265731"<endrec>
"InitiatingIdentity","13001","937265749"<endrec>
"InitiatingIdentity","13001","937265751"<endrec>
"InitiatingIdentity","13001","937265756"<endrec>
"InitiatingIdentity","13001","937265757"<endrec>
"InitiatingIdentity","13001","937265758"<endrec>
"InitiatingIdentity","11001","937265772"<endrec>
"InitiatingIdentity","12002","937265773"<endrec>
"InitiatingIdentity","13001","937265775"<endrec>
"InitiatingIdentity","13001","937265776"<endrec>
"InitiatingIdentity","13001","937265777"<endrec>
"InitiatingIdentity","13001","937265779"<endrec>
"InitiatingIdentity","11001","937265780"<endrec>
"InitiatingIdentity","13001","937265783"<endrec>
"InitiatingIdentity","13001","937265785"<endrec>
"InitiatingIdentity","13001","937265788"<endrec>
"InitiatingIdentity","13001","937267816"<endrec>
"InitiatingIdentity","13001","937267817"<endrec>
"InitiatingIdentity","3003","937273818"<endrec>
"InitiatingIdentity","3001","937273819"<endrec>
"InitiatingIdentity","3003","937273828"<endrec>
"InitiatingIdentity","3001","937402944"<endrec>
"InitiatingIdentity","3001","937407023"<endrec>
"InitiatingIdentity","15003","937415087"<endrec>
"InitiatingIdentity","15003","937415096"<endrec>
"InitiatingIdentity","6001","937415113"<endrec>
"InitiatingIdentity","6001","937415114"<endrec>
"InitiatingIdentity","15010","937415129"<endrec>
"InitiatingIdentity","3001","937415132"<endrec>
"InitiatingIdentity","3001","937415139"<endrec>
"InitiatingIdentity","15012","937417078"<endrec>
"InitiatingIdentity","15012","937417079"<endrec>
"InitiatingIdentity","15012","937417080"<endrec>
"InitiatingIdentity","15012","937417081"<endrec>
"InitiatingIdentity","3003","937418164"<endrec>
"InitiatingIdentity","4002","937433222"<endrec>
"InitiatingIdentity","4002","937433225"<endrec>
"InitiatingIdentity","3001","937445267"<endrec>
"InitiatingIdentity","4002","937445269"<endrec>
"InitiatingIdentity","3002","937462321"<endrec>
"InitiatingIdentity","15025","937462360"<endrec>
"InitiatingIdentity","3001","937462477"<endrec>
"InitiatingIdentity","15026","937462479"<endrec>
"InitiatingIdentity","15003","937462489"<endrec>
"InitiatingIdentity","15026","937465444"<endrec>
"InitiatingIdentity","15026","937465454"<endrec>
"InitiatingIdentity","15026","937465456"<endrec>
"InitiatingIdentity","15003","937465457"<endrec>
"InitiatingIdentity","15026","937465458"<endrec>
"InitiatingIdentity","15026","937465459"<endrec>
"InitiatingIdentity","15026","937465462"<endrec>
"InitiatingIdentity","15003","937465463"<endrec>
"InitiatingIdentity","15026","937465464"<endrec>
"InitiatingIdentity","15026","937465469"<endrec>
"InitiatingIdentity","3001","937492625"<endrec>
"InitiatingIdentity","15025","937504733"<endrec>
"InitiatingIdentity","15044","937509982"<endrec>
"InitiatingIdentity","15003","937509990"<endrec>
"InitiatingIdentity","15042","937509995"<endrec>
"InitiatingIdentity","15003","937510012"<endrec>
"InitiatingIdentity","15026","937510019"<endrec>
"InitiatingIdentity","15026","937510029"<endrec>
"InitiatingIdentity","15003","937510069"<endrec>
"InitiatingIdentity","15003","937510085"<endrec>
"InitiatingIdentity","15045","937531726"<endrec>
"InitiatingIdentity","3001","937551727"<endrec>
"InitiatingIdentity","15026","937551789"<endrec>
"InitiatingIdentity","15003","937611779"<endrec>
"InitiatingIdentity","15003","937611780"<endrec>
"InitiatingIdentity","15003","937611781"<endrec>
"InitiatingIdentity","15025","937611782"<endrec>
"InitiatingIdentity","15003","937612760"<endrec>
"InitiatingIdentity","15062","937612766"<endrec>
"InitiatingIdentity","15062","937612767"<endrec>
"InitiatingIdentity","15063","937612810"<endrec>
"InitiatingIdentity","15003","937612863"<endrec>
"InitiatingIdentity","15003","937612864"<endrec>
"InitiatingIdentity","15003","937641841"<endrec>
"InitiatingIdentity","15075","937641851"<endrec>
"InitiatingIdentity","15003","937641888"<endrec>
"InitiatingIdentity","15003","937641889"<endrec>
"InitiatingIdentity","15003","937641893"<endrec>
"InitiatingIdentity","15003","937641896"<endrec>
"InitiatingIdentity","15003","937641897"<endrec>
"InitiatingIdentity","15003","937641899"<endrec>
"InitiatingIdentity","15003","937641900"<endrec>
"InitiatingIdentity","3001","937707768"<endrec>
"InitiatingIdentity","2001","937707776"<endrec>
"InitiatingIdentity","2001","937707778"<endrec>
"InitiatingIdentity","2001","937707785"<endrec>
"InitiatingIdentity","3001","937707800"<endrec>
"InitiatingIdentity","15077","937707801"<endrec>
"InitiatingIdentity","15003","937707804"<endrec>
"InitiatingIdentity","15003","937707805"<endrec>
"InitiatingIdentityName","2001","937167337"<endrec>
"InitiatingIdentityName","3001","937178522"<endrec>
"InitiatingIdentityName","3001","937178528"<endrec>
"InitiatingIdentityName","3001","937178550"<endrec>
"InitiatingIdentityName","3001","937178552"<endrec>
"InitiatingIdentityName","3002","937178553"<endrec>
"InitiatingIdentityName","3003","937178577"<endrec>
"InitiatingIdentityName","3001","937178579"<endrec>
"InitiatingIdentityName","3003","937178582"<endrec>
"InitiatingIdentityName","3003","937178583"<endrec>
"InitiatingIdentityName","3003","937178584"<endrec>
"InitiatingIdentityName","2001","937178637"<endrec>
"InitiatingIdentityName","3003","937182475"<endrec>
"InitiatingIdentityName","2001","937182483"<endrec>
"InitiatingIdentityName","4002","937182492"<endrec>
"InitiatingIdentityName","4002","937182496"<endrec>
"InitiatingIdentityName","4002","937182502"<endrec>
"InitiatingIdentityName","4005","937182506"<endrec>
"InitiatingIdentityName","4006","937182520"<endrec>
"InitiatingIdentityName","2001","937182531"<endrec>
"InitiatingIdentityName","5001","937187535"<endrec>
"InitiatingIdentityName","4001","937188535"<endrec>
"InitiatingIdentityName","5001","937208572"<endrec>
"InitiatingIdentityName","3002","937210721"<endrec>
"InitiatingIdentityName","3003","937210722"<endrec>
"InitiatingIdentityName","5001","937210723"<endrec>
"InitiatingIdentityName","6001","937210731"<endrec>
"InitiatingIdentityName","4002","937210732"<endrec>
"InitiatingIdentityName","5001","937210736"<endrec>
"InitiatingIdentityName","7001","937215725"<endrec>
"InitiatingIdentityName","8001","937220661"<endrec>
"InitiatingIdentityName","3003","937243688"<endrec>
"InitiatingIdentityName","11001","937253778"<endrec>
"InitiatingIdentityName","12001","937254859"<endrec>
"InitiatingIdentityName","12002","937254905"<endrec>
"InitiatingIdentityName","12002","937254913"<endrec>
"InitiatingIdentityName","12002","937254920"<endrec>
"InitiatingIdentityName","12002","937258721"<endrec>
"InitiatingIdentityName","13001","937265720"<endrec>
"InitiatingIdentityName","13001","937265729"<endrec>
"InitiatingIdentityName","13001","937265731"<endrec>
"InitiatingIdentityName","13001","937265749"<endrec>
"InitiatingIdentityName","13001","937265751"<endrec>
"InitiatingIdentityName","13001","937265756"<endrec>
"InitiatingIdentityName","13001","937265757"<endrec>
"InitiatingIdentityName","13001","937265758"<endrec>
"InitiatingIdentityName","11001","937265772"<endrec>
"InitiatingIdentityName","12002","937265773"<endrec>
"InitiatingIdentityName","13001","937265775"<endrec>
"InitiatingIdentityName","13001","937265776"<endrec>
"InitiatingIdentityName","13001","937265777"<endrec>
"InitiatingIdentityName","13001","937265779"<endrec>
"InitiatingIdentityName","11001","937265780"<endrec>
"InitiatingIdentityName","13001","937265783"<endrec>
"InitiatingIdentityName","13001","937265785"<endrec>
"InitiatingIdentityName","13001","937265788"<endrec>
"InitiatingIdentityName","13001","937267816"<endrec>
"InitiatingIdentityName","13001","937267817"<endrec>
"InitiatingIdentityName","3003","937273818"<endrec>
"InitiatingIdentityName","3001","937273819"<endrec>
"InitiatingIdentityName","3003","937273828"<endrec>
"InitiatingIdentityName","3001","937402944"<endrec>
"InitiatingIdentityName","3001","937407023"<endrec>
"InitiatingIdentityName","15003","937415087"<endrec>
"InitiatingIdentityName","15003","937415096"<endrec>
"InitiatingIdentityName","6001","937415113"<endrec>
"InitiatingIdentityName","6001","937415114"<endrec>
"InitiatingIdentityName","15010","937415129"<endrec>
"InitiatingIdentityName","3001","937415132"<endrec>
"InitiatingIdentityName","3001","937415139"<endrec>
"InitiatingIdentityName","15012","937417078"<endrec>
"InitiatingIdentityName","15012","937417079"<endrec>
"InitiatingIdentityName","15012","937417080"<endrec>
"InitiatingIdentityName","15012","937417081"<endrec>
"InitiatingIdentityName","3003","937418164"<endrec>
"InitiatingIdentityName","4002","937433222"<endrec>
"InitiatingIdentityName","4002","937433225"<endrec>
"InitiatingIdentityName","3001","937445267"<endrec>
"InitiatingIdentityName","4002","937445269"<endrec>
"InitiatingIdentityName","3002","937462321"<endrec>
"InitiatingIdentityName","15025","937462360"<endrec>
"InitiatingIdentityName","3001","937462477"<endrec>
"InitiatingIdentityName","15003","937462489"<endrec>
"InitiatingIdentityName","15003","937465457"<endrec>
"InitiatingIdentityName","15003","937465463"<endrec>
"InitiatingIdentityName","15026","937465469"<endrec>
"InitiatingIdentityName","3001","937492625"<endrec>
"InitiatingIdentityName","15025","937504733"<endrec>
"InitiatingIdentityName","15044","937509982"<endrec>
"InitiatingIdentityName","15003","937509990"<endrec>
"InitiatingIdentityName","15042","937509995"<endrec>
"InitiatingIdentityName","15003","937510012"<endrec>
"InitiatingIdentityName","15026","937510019"<endrec>
"InitiatingIdentityName","15026","937510029"<endrec>
"InitiatingIdentityName","15045","937531726"<endrec>
"InitiatingIdentityName","3001","937551727"<endrec>
"InitiatingIdentityName","15026","937551789"<endrec>
"InitiatingIdentityName","15025","937611782"<endrec>
"InitiatingIdentityName","15062","937612766"<endrec>
"InitiatingIdentityName","15062","937612767"<endrec>
"InitiatingIdentityName","15063","937612810"<endrec>
"InitiatingIdentityName","15075","937641851"<endrec>
"InitiatingIdentityName","15003","937641888"<endrec>
"InitiatingIdentityName","15003","937641889"<endrec>
"InitiatingIdentityName","15003","937641893"<endrec>
"InitiatingIdentityName","15003","937641896"<endrec>
"InitiatingIdentityName","15003","937641897"<endrec>
"InitiatingIdentityName","15003","937641899"<endrec>
"InitiatingIdentityName","15003","937641900"<endrec>
"InitiatingIdentityName","3001","937707768"<endrec>
"InitiatingIdentityName","2001","937707776"<endrec>
"InitiatingIdentityName","2001","937707778"<endrec>
"InitiatingIdentityName","15076","937707780"<endrec>
"InitiatingIdentityName","15076","937707782"<endrec>
"InitiatingIdentityName","2001","937707785"<endrec>
"InitiatingIdentityName","3001","937707800"<endrec>
"InitiatingIdentityName","15077","937707801"<endrec>
"InitiatingIdentityName","15003","937707804"<endrec>
"InitiatingIdentityName","15003","937707805"<endrec>
"InitiatingIdentityType","3003","937178577"<endrec>
"InitiatingIdentityType","3003","937178582"<endrec>
"InitiatingIdentityType","3003","937178583"<endrec>
"InitiatingIdentityType","3003","937178584"<endrec>
"InitiatingIdentityType","2001","937178637"<endrec>
"InitiatingIdentityType","3003","937182475"<endrec>
"InitiatingIdentityType","2001","937182483"<endrec>
"InitiatingIdentityType","4002","937182492"<endrec>
"InitiatingIdentityType","4002","937182496"<endrec>
"InitiatingIdentityType","4002","937182502"<endrec>
"InitiatingIdentityType","4005","937182506"<endrec>
"InitiatingIdentityType","4006","937182520"<endrec>
"InitiatingIdentityType","2001","937182531"<endrec>
"InitiatingIdentityType","5001","937187535"<endrec>
"InitiatingIdentityType","5001","937208572"<endrec>
"InitiatingIdentityType","3003","937210722"<endrec>
"InitiatingIdentityType","5001","937210723"<endrec>
"InitiatingIdentityType","6001","937210731"<endrec>
"InitiatingIdentityType","4002","937210732"<endrec>
"InitiatingIdentityType","5001","937210736"<endrec>
"InitiatingIdentityType","8001","937220661"<endrec>
"InitiatingIdentityType","3003","937243688"<endrec>
"InitiatingIdentityType","11001","937253778"<endrec>
"InitiatingIdentityType","12001","937254859"<endrec>
"InitiatingIdentityType","11001","937265772"<endrec>
"InitiatingIdentityType","11001","937265780"<endrec>
"InitiatingIdentityType","3003","937273818"<endrec>
"InitiatingIdentityType","3003","937273828"<endrec>
"InitiatingIdentityType","15003","937415087"<endrec>
"InitiatingIdentityType","15003","937415096"<endrec>
"InitiatingIdentityType","6001","937415113"<endrec>
"InitiatingIdentityType","6001","937415114"<endrec>
"InitiatingIdentityType","15012","937417078"<endrec>
"InitiatingIdentityType","15012","937417079"<endrec>
"InitiatingIdentityType","15012","937417080"<endrec>
"InitiatingIdentityType","15012","937417081"<endrec>
"InitiatingIdentityType","3003","937418164"<endrec>
"InitiatingIdentityType","4002","937433222"<endrec>
"InitiatingIdentityType","4002","937433225"<endrec>
"InitiatingIdentityType","4002","937445269"<endrec>
"InitiatingIdentityType","15003","937462489"<endrec>
"InitiatingIdentityType","15003","937465457"<endrec>
"InitiatingIdentityType","15003","937465463"<endrec>
"InitiatingIdentityType","15026","937465469"<endrec>
