CONTENT,ID,LANG,NAME                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"ATM Deposit Voucher 1","0","en","CUSTOMER:ATM Deposit Voucher 1"<endrec>
"ATM Deposit Voucher 2","0","en","CUSTOMER:ATM Deposit Voucher 2"<endrec>
"Bank Account","0","en","CUSTOMER:Bank Account"<endrec>
"Create Bank Account","0","en","CUSTOMER:Bank Account/Create Bank Account"<endrec>
"Create Group Bank Account","0","en","CUSTOMER:Bank Account/Create Group Bank Account"<endrec>
"Delete Bank Account","0","en","CUSTOMER:Bank Account/Delete Bank Account"<endrec>
"Delete Group Bank Account","0","en","CUSTOMER:Bank Account/Delete Group Bank Account"<endrec>
"Online Cash In","0","en","CUSTOMER:Bank Account/Online Cash In"<endrec>
"Query Bank Account","0","en","CUSTOMER:Bank Account/Query Bank Account"<endrec>
"Query Group Bank Account","0","en","CUSTOMER:Bank Account/Query Group Bank Account"<endrec>
"Set Default Bank Account","0","en","CUSTOMER:Bank Account/Set Default Bank Account"<endrec>
"Set Default Group Bank Account","0","en","CUSTOMER:Bank Account/Set Default Group Bank Account"<endrec>
"Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup"<endrec>
"Create Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Create Bank Card Lookup"<endrec>
"Create Group Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Create Group Bank Card Lookup"<endrec>
"Delete Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Delete Bank Card Lookup"<endrec>
"Delete Group Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Delete Group Bank Card Lookup"<endrec>
"Query Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Query Bank Card Lookup"<endrec>
"Query Group Bank Card Lookup","0","en","CUSTOMER:Bank Card Lookup/Query Group Bank Card Lookup"<endrec>
"Bundle","0","en","CUSTOMER:Bundle"<endrec>
"Query My Bundle Details","0","en","CUSTOMER:Bundle/Query My Bundle Details"<endrec>
"Query My Bundle Details","0","en","CUSTOMER:Bundle/Query My Bundle Details/Query My Bundle Details"<endrec>
"Query My Group Bundle Details","0","en","CUSTOMER:Bundle/Query My Bundle Details/Query My Group Bundle Details"<endrec>
"Query My Bundles","0","en","CUSTOMER:Bundle/Query My Bundles"<endrec>
"Query My Group Bundles","0","en","CUSTOMER:Bundle/Query My Bundles/Query My Group Bundles"<endrec>
"Query My Own Bundles","0","en","CUSTOMER:Bundle/Query My Bundles/Query My Own Bundles"<endrec>
"Subscribe Bundle","0","en","CUSTOMER:Bundle/Subscribe Bundle"<endrec>
"Return Main Menu","0","en","CUSTOMER:Bundle/Subscribe Bundle/Return Main Menu"<endrec>
"Subscribe Customer Bundle","0","en","CUSTOMER:Bundle/Subscribe Bundle/Subscribe Customer Bundle"<endrec>
"Subscribe Group Bundle","0","en","CUSTOMER:Bundle/Subscribe Bundle/Subscribe Group Bundle"<endrec>
"View Bundle Details","0","en","CUSTOMER:Bundle/View Bundle Details"<endrec>
"View Bundle Details","0","en","CUSTOMER:Bundle/View Bundle Details/View Bundle Details"<endrec>
"View Customer Bundle Details","0","en","CUSTOMER:Bundle/View Bundle Details/View Customer Bundle Details"<endrec>
"View Group Bundle Details","0","en","CUSTOMER:Bundle/View Bundle Details/View Group Bundle Details"<endrec>
"View Bundles","0","en","CUSTOMER:Bundle/View Bundles"<endrec>
"View Customer Bundles","0","en","CUSTOMER:Bundle/View Bundles/View Customer Bundles"<endrec>
"View Group Bundles","0","en","CUSTOMER:Bundle/View Bundles/View Group Bundles"<endrec>
"Buy Airtime","0","en","CUSTOMER:Buy Airtime"<endrec>
"My phone","0","en","CUSTOMER:Buy Airtime/My phone"<endrec>
"Other phone","0","en","CUSTOMER:Buy Airtime/Other phone"<endrec>
"Buy Goods With Prevalidation","0","en","CUSTOMER:Buy Goods/Buy Goods With Prevalidation"<endrec>
"CEB Pay bill via m-pesa","0","en","CUSTOMER:CEB Pay bill via m-pesa"<endrec>
"CNS","0","en","CUSTOMER:CNS"<endrec>
"Allow My name be searched","0","en","CUSTOMER:CNS/Allow My name be searched"<endrec>
"Disable CNS","0","en","CUSTOMER:CNS/Disable CNS"<endrec>
"Enable CNS","0","en","CUSTOMER:CNS/Enable CNS"<endrec>
"Not allow My name be searched","0","en","CUSTOMER:CNS/Not allow My name be searched"<endrec>
"Card Actions","0","en","CUSTOMER:Card Actions"<endrec>
"Activate Card","0","en","CUSTOMER:Card Actions/Activate Card"<endrec>
"Customer Activate Card","0","en","CUSTOMER:Card Actions/Activate Card/Customer Activate Card"<endrec>
"Group Activate Card","0","en","CUSTOMER:Card Actions/Activate Card/Group Activate Card"<endrec>
"Cancel Card","0","en","CUSTOMER:Card Actions/Cancel Card"<endrec>
"Customer Cancel Card","0","en","CUSTOMER:Card Actions/Cancel Card/Customer Cancel Card"<endrec>
"Group Cancel Card","0","en","CUSTOMER:Card Actions/Cancel Card/Group Cancel Card"<endrec>
"Register Card","0","en","CUSTOMER:Card Actions/Register Card"<endrec>
"Customer Register Card","0","en","CUSTOMER:Card Actions/Register Card/Customer Register Card"<endrec>
"Group Register Card","0","en","CUSTOMER:Card Actions/Register Card/Group Register Card"<endrec>
"Request Buy Goods Card Voucher","0","en","CUSTOMER:Card Actions/Request Buy Goods Card Voucher"<endrec>
"Change Customer QA","0","en","CUSTOMER:Change Customer QA"<endrec>
"Add Group Beneficiary","0","en","CUSTOMER:Contact Lookup/Add Group Beneficiary"<endrec>
"Customer Activate","0","en","CUSTOMER:Customer Activate"<endrec>
"Customer Close Account","0","en","CUSTOMER:Customer Close Account"<endrec>
"Customer Create Account","0","en","CUSTOMER:Customer Create Account"<endrec>
"Customer Forget Pin","0","en","CUSTOMER:Customer Forget Pin"<endrec>
"Customer Get Start PIN","0","en","CUSTOMER:Customer Get Start PIN"<endrec>
"Customer Intra_Account Transfer","0","en","CUSTOMER:Customer Intra_Account Transfer"<endrec>
"Transfer from Saving to Saving","0","en","CUSTOMER:Customer Intra_Account Transfer/Transfer from Saving to Saving"<endrec>
"Transfer from Saving to m-pesa","0","en","CUSTOMER:Customer Intra_Account Transfer/Transfer from Saving to m-pesa"<endrec>
"Transfer from m-pesa to Saving","0","en","CUSTOMER:Customer Intra_Account Transfer/Transfer from m-pesa to Saving"<endrec>
"Transfer from m-pesa to m-pesa","0","en","CUSTOMER:Customer Intra_Account Transfer/Transfer from m-pesa to m-pesa"<endrec>
"Customer Self Update KYC","0","en","CUSTOMER:Customer Self Update KYC"<endrec>
"CustomerFF","0","en","CUSTOMER:CustomerFF"<endrec>
"Manage CustomerFF","0","en","CUSTOMER:CustomerFF/Manage CustomerFF"<endrec>
"Manager_CustomerFF","0","en","CUSTOMER:CustomerFF/Manager_CustomerFF"<endrec>
"Query CustomerFF","0","en","CUSTOMER:CustomerFF/Query CustomerFF"<endrec>
"Query_CustomerFF","0","en","CUSTOMER:CustomerFF/Query_CustomerFF"<endrec>
"Deposit","0","en","CUSTOMER:Deposit"<endrec>
"Deposit Money","0","en","CUSTOMER:Deposit Money"<endrec>
"Deposit Money With Prevalidation","0","en","CUSTOMER:Deposit Money With Prevalidation"<endrec>
"Deposit With Prevalidation","0","en","CUSTOMER:Deposit With Prevalidation"<endrec>
"Deposit e-Money","0","en","CUSTOMER:Deposit e-Money"<endrec>
"Transfer from Bank to M-Pesa","0","en","CUSTOMER:Deposit e-Money/Transfer from Bank to M-Pesa"<endrec>
"Request Deposit Voucher","0","en","CUSTOMER:Deposit/Request Deposit Voucher"<endrec>
"Direct Debit","0","en","CUSTOMER:Direct Debit"<endrec>
"Activate Direct Debit","0","en","CUSTOMER:Direct Debit/Activate Direct Debit"<endrec>
"Customer Activate Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Activate Direct Debit/Customer Activate Direct Debit Mandate"<endrec>
"Group Activate Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Activate Direct Debit/Group Activate Direct Debit Mandate"<endrec>
"Cancel Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate"<endrec>
"Customer Cancel Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate/Customer Cancel Direct Debit Mandate"<endrec>
"Group Cancel Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Cancel Direct Debit Mandate/Group Cancel Direct Debit Mandate"<endrec>
"Create Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Create Direct Debit Mandate"<endrec>
"Create Direct Debit Mandate By Group","0","en","CUSTOMER:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate By Group"<endrec>
"Create Direct Debit Mandate by Customer","0","en","CUSTOMER:Direct Debit/Create Direct Debit Mandate/Create Direct Debit Mandate by Customer"<endrec>
"Edit Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Edit Direct Debit Mandate"<endrec>
"Customer Edit Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Edit Direct Debit Mandate/Customer Edit Direct Debit Mandate"<endrec>
"Group Edit Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Edit Direct Debit Mandate/Group Edit Direct Debit Mandate"<endrec>
"Reactivate Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Reactivate Direct Debit Mandate"<endrec>
"Customer Reactivate Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Reactivate Direct Debit Mandate/Customer Reactivate Direct Debit Mandate"<endrec>
"Group Reactivate Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/Reactivate Direct Debit Mandate/Group Reactivate Direct Debit Mandate"<endrec>
"View Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/View Direct Debit Mandate"<endrec>
"Customer View Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/View Direct Debit Mandate/Customer View Direct Debit Mandate"<endrec>
"Group View Direct Debit Mandate","0","en","CUSTOMER:Direct Debit/View Direct Debit Mandate/Group View Direct Debit Mandate"<endrec>
"ForeignExchange","0","en","CUSTOMER:Foreign Exchange"<endrec>
"Customer Buy Goods With Foreign Exchange","0","en","CUSTOMER:Foreign Exchange/Customer Buy Goods With Foreign Exchange"<endrec>
"Customer Payment With Foreign Exchange","0","en","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange"<endrec>
"Customer Payment With Foreign Exchange","0","en","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange/Customer Payment With Foreign Exchange"<endrec>
"Group Payment With Foreign Exchange","0","en","CUSTOMER:Foreign Exchange/Customer Payment With Foreign Exchange/Group Payment With Foreign Exchange"<endrec>
"Foreign Exchange","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange"<endrec>
"Customer Buy Foreign Currency","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Buy Foreign Currency"<endrec>
"Customer Buy Foreign Currency Indirect","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Buy Foreign Currency Indirect"<endrec>
"Customer Sell Foreign Currency","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Sell Foreign Currency"<endrec>
"Customer Sell Foreign Currency Indirect","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Customer Sell Foreign Currency Indirect"<endrec>
"Group Buy Foreign Currency","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Buy Foreign Currency"<endrec>
"Group Buy Foreign Currency Indirect","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Buy Foreign Currency Indirect"<endrec>
"Group Sell Foreign Currency","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Sell Foreign Currency"<endrec>
"Group Sell Foreign Currency Indirect","0","en","CUSTOMER:Foreign Exchange/Foreign Exchange/Group Sell Foreign Currency Indirect"<endrec>
"Group FSI","0","en","CUSTOMER:Group FSI"<endrec>
"Group Loans","0","en","CUSTOMER:Group FSI/Group Loans"<endrec>
"Group FSI Pay Loan","0","en","CUSTOMER:Group FSI/Group Loans/Group FSI Pay Loan"<endrec>
"Group Loan Credit Limit","0","en","CUSTOMER:Group FSI/Group Loans/Group Loan Credit Limit"<endrec>
"Group Loan Request","0","en","CUSTOMER:Group FSI/Group Loans/Group Loan Request"<endrec>
"Group Loan Statement","0","en","CUSTOMER:Group FSI/Group Loans/Group Loan Statement"<endrec>
"Group Pay Loan from Savings","0","en","CUSTOMER:Group FSI/Group Loans/Group Pay Loan from Savings"<endrec>
"Group Savings","0","en","CUSTOMER:Group FSI/Group Savings"<endrec>
"Activate Group Account","0","en","CUSTOMER:Group FSI/Group Savings/Activate Group Account"<endrec>
"Group FSI Balance","0","en","CUSTOMER:Group FSI/Group Savings/Group FSI Balance"<endrec>
"Group FSI Deposit","0","en","CUSTOMER:Group FSI/Group Savings/Group FSI Deposit"<endrec>
"Group FSI Mini Statement","0","en","CUSTOMER:Group FSI/Group Savings/Group FSI Mini Statement"<endrec>
"FSI Withdraw For Group","0","en","CUSTOMER:Group FSI/Group Savings/Group FSI Withdraw"<endrec>
"Terms and Conditions","0","en","CUSTOMER:Group FSI/Group Savings/Terms and Conditions"<endrec>
"Group Member","0","en","CUSTOMER:Group Member"<endrec>
"Confirm Group Member ship","0","en","CUSTOMER:Group Member/Confirm Group Member ship"<endrec>
"Apply Group ATM Deposit Voucher","0","en","CUSTOMER:Group/Apply Voucher/Apply Group ATM Deposit Voucher"<endrec>
"Apply Group ATM Withdraw Voucher","0","en","CUSTOMER:Group/Apply Voucher/Apply Group ATM Withdraw Voucher"<endrec>
"Standing Order","0","en","CUSTOMER:Group/Standing Order"<endrec>
"Cancel Standing Order Schedule","0","en","CUSTOMER:Group/Standing Order/Cancel Standing Order Schedule"<endrec>
"Create Standing Order Schedule","0","en","CUSTOMER:Group/Standing Order/Create Standing Order Schedule"<endrec>
"Pay Bill","0","en","CUSTOMER:Group/Standing Order/Create Standing Order Schedule/Pay Bill"<endrec>
"Query Standing Order Schedule List","0","en","CUSTOMER:Group/Standing Order/Query Standing Order Schedule List"<endrec>
"View Standing Order Schedule","0","en","CUSTOMER:Group/Standing Order/View Standing Order Schedule"<endrec>
"Group G2G Transfer With Prevalidation","0","en","CUSTOMER:Group/Transactions/Group G2G Transfer With Prevalidation"<endrec>
"Group Transfer from Bank to M-Pesa","0","en","CUSTOMER:Group/Transactions/Group Transfer from Bank to M-Pesa"<endrec>
"Group Transfer from M-Pesa to Bank","0","en","CUSTOMER:Group/Transactions/Group Transfer from M-Pesa to Bank"<endrec>
"Initiate Reversal Request","0","en","CUSTOMER:Initiate Reversal Request"<endrec>
"Initiate Reversal Transaction","0","en","CUSTOMER:Initiate Reversal Transaction"<endrec>
"International Money Transfer","0","en","CUSTOMER:International Money Transfer"<endrec>
"Request Quote","0","en","CUSTOMER:International Money Transfer/Request Quote"<endrec>
"Transfer Abroad","0","en","CUSTOMER:International Money Transfer/Transfer Abroad"<endrec>
"KCB","0","en","CUSTOMER:KCB"<endrec>
"Activate Account","0","en","CUSTOMER:KCB/Activate Account"<endrec>
"Deposit and Withdraw","0","en","CUSTOMER:KCB/Deposit and Withdraw"<endrec>
"Send to Bank","0","en","CUSTOMER:KCB/Deposit and Withdraw/Send to Bank"<endrec>
"Withdraw from Bank","0","en","CUSTOMER:KCB/Deposit and Withdraw/Withdraw from Bank"<endrec>
"Loan","0","en","CUSTOMER:KCB/Loan"<endrec>
"KCB Loan Request","0","en","CUSTOMER:KCB/Loan/KCB Loan Request"<endrec>
"Pay Loan","0","en","CUSTOMER:KCB/Loan/Pay Loan"<endrec>
"Query","0","en","CUSTOMER:KCB/Query"<endrec>
"Bank Balance","0","en","CUSTOMER:KCB/Query/Bank Balance"<endrec>
"Eligible Credit Limit","0","en","CUSTOMER:KCB/Query/Eligible Credit Limit"<endrec>
"FSI Mini Statement","0","en","CUSTOMER:KCB/Query/FSI Mini Statement"<endrec>
"Savings","0","en","CUSTOMER:KCB/Savings"<endrec>
"Fixed Deposit","0","en","CUSTOMER:KCB/Savings/Fixed Deposit"<endrec>
"Save","0","en","CUSTOMER:KCB/Savings/Fixed Deposit/Save"<endrec>
"Termination","0","en","CUSTOMER:KCB/Savings/Fixed Deposit/Termination"<endrec>
"Target Savings Account","0","en","CUSTOMER:KCB/Savings/Target Savings Account"<endrec>
"Open Account","0","en","CUSTOMER:KCB/Savings/Target Savings Account/Open Account"<endrec>
"Save","0","en","CUSTOMER:KCB/Savings/Target Savings Account/Save"<endrec>
"Termination","0","en","CUSTOMER:KCB/Savings/Target Savings Account/Termination"<endrec>
"Lipa na M-PESA","0","en","CUSTOMER:Lipa na M-PESA"<endrec>
"Buy Goods and Services","0","en","CUSTOMER:Lipa na M-PESA/Buy Goods and Services"<endrec>
"Customer Query 3rd Bill And Payment","0","en","CUSTOMER:Lipa na M-PESA/Customer Query 3rd Bill And Payment"<endrec>
"Customer Query 3rd Buy Goods and payment","0","en","CUSTOMER:Lipa na M-PESA/Customer Query 3rd Buy Goods and payment"<endrec>
"Pay Bill","0","en","CUSTOMER:Lipa na M-PESA/Pay Bill"<endrec>
"Loyalty","0","en","CUSTOMER:Loyalty"<endrec>
"Buy Goods earn Loyalty","0","en","CUSTOMER:Loyalty/Buy Goods earn Loyalty"<endrec>
"Query Customer Points","0","en","CUSTOMER:Loyalty/Query Customer Points"<endrec>
"Query Group Loyalty Account","0","en","CUSTOMER:Loyalty/Query Group Loyalty Account"<endrec>
"Query Group Loyalty Statement","0","en","CUSTOMER:Loyalty/Query Group Loyalty Statement"<endrec>
"Query Loyalty Account","0","en","CUSTOMER:Loyalty/Query Loyalty Account"<endrec>
"Query Loyalty Statement","0","en","CUSTOMER:Loyalty/Query Loyalty Statement"<endrec>
"Redeem Loyalty","0","en","CUSTOMER:Loyalty/Redeem Loyalty"<endrec>
"Transfer Loyalty Points","0","en","CUSTOMER:Loyalty/Transfer Loyalty Points"<endrec>
"M-Kesho","0","en","CUSTOMER:M-Kesho"<endrec>
"Bank Balance","0","en","CUSTOMER:M-Kesho/Bank Balance"<endrec>
"Buy Insurance","0","en","CUSTOMER:M-Kesho/Buy Insurance"<endrec>
"Buy Insurance","0","en","CUSTOMER:M-Kesho/Buy Insurance/Buy Insurance"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Kesho/Buy Insurance/Terms and Conditions"<endrec>
"Deposit and Withdraw","0","en","CUSTOMER:M-Kesho/Deposit and Withdraw"<endrec>
"Send to Bank","0","en","CUSTOMER:M-Kesho/Deposit and Withdraw/Send to Bank"<endrec>
"Withdraw from Bank","0","en","CUSTOMER:M-Kesho/Deposit and Withdraw/Withdraw from Bank"<endrec>
"Insurance","0","en","CUSTOMER:M-Kesho/Insurance"<endrec>
"Request Insurance","0","en","CUSTOMER:M-Kesho/Insurance/Request Insurance"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Kesho/Insurance/Terms and Conditions"<endrec>
"Loan","0","en","CUSTOMER:M-Kesho/Loan"<endrec>
"Request Loan","0","en","CUSTOMER:M-Kesho/Loan/Request Loan"<endrec>
"Request Loan","0","en","CUSTOMER:M-Kesho/Loan/Request Loan/Request Loan"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Kesho/Loan/Request Loan/Terms and Conditions"<endrec>
"Mini Statement","0","en","CUSTOMER:M-Kesho/Mini Statement"<endrec>
"Query","0","en","CUSTOMER:M-Kesho/Query"<endrec>
"Bank Balance","0","en","CUSTOMER:M-Kesho/Query/Bank Balance"<endrec>
"Mini Statement","0","en","CUSTOMER:M-Kesho/Query/Mini Statement"<endrec>
"Send to Bank","0","en","CUSTOMER:M-Kesho/Send to Bank"<endrec>
"Withdraw from Bank","0","en","CUSTOMER:M-Kesho/Withdraw from Bank"<endrec>
"M-Shwari","0","en","CUSTOMER:M-Shwari"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Shwari for Group/Terms and Conditions"<endrec>
"Activate Account","0","en","CUSTOMER:M-Shwari/Activate"<endrec>
"Activate Account","0","en","CUSTOMER:M-Shwari/Activate Account"<endrec>
"Loan","0","en","CUSTOMER:M-Shwari/Loan"<endrec>
"Check Loan Limit","0","en","CUSTOMER:M-Shwari/Loan/Check Loan Limit"<endrec>
"Pay Loan From M-PESA","0","en","CUSTOMER:M-Shwari/Loan/Pay Loan"<endrec>
"Pay Loan from M-Shwari","0","en","CUSTOMER:M-Shwari/Loan/Pay Loan from Savings"<endrec>
"Request Loan","0","en","CUSTOMER:M-Shwari/Loan/Request Loan"<endrec>
"Request Loan","0","en","CUSTOMER:M-Shwari/Loan/Request Loan/Request Loan"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Shwari/Loan/Request Loan/Terms and Conditions"<endrec>
"Request Loan","0","en","CUSTOMER:M-Shwari/Loan/Request Loan11/Request Loan"<endrec>
"M-Shwari Balance","0","en","CUSTOMER:M-Shwari/M-Shwari Balance"<endrec>
"Mini Statement","0","en","CUSTOMER:M-Shwari/Mini Statement"<endrec>
"Deposit Account","0","en","CUSTOMER:M-Shwari/Mini Statement/Deposit Account"<endrec>
"Loan","0","en","CUSTOMER:M-Shwari/Mini Statement/Loan"<endrec>
"Loan Limit","0","en","CUSTOMER:M-Shwari/Mini Statement/Loan Limit"<endrec>
"Query","0","en","CUSTOMER:M-Shwari/Query"<endrec>
"M-Shwari Balance","0","en","CUSTOMER:M-Shwari/Query/Bank Balance"<endrec>
"FSI Mini Statement","0","en","CUSTOMER:M-Shwari/Query/FSI Mini Statement"<endrec>
"Check Loan Limit","0","en","CUSTOMER:M-Shwari/Query/Loan Limit"<endrec>
"Loan Mini Statement","0","en","CUSTOMER:M-Shwari/Query/Loan Mini Statement"<endrec>
"Send to M-Shwari","0","en","CUSTOMER:M-Shwari/Send to M-Shwari"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Shwari/Terms and Condition"<endrec>
"Terms and Conditions","0","en","CUSTOMER:M-Shwari/Terms and Conditions"<endrec>
"Terms and Conditions CONTENTs","0","en","CUSTOMER:M-Shwari/Terms and Conditions/Terms and Conditions CONTENTs"<endrec>
"Terms and Conditions Contents","0","en","CUSTOMER:M-Shwari/Terms and Conditions/Terms and Conditions Contents"<endrec>
"Withdraw from M-Shwari","0","en","CUSTOMER:M-Shwari/Withdraw from M-Shwari"<endrec>
"My Account","0","en","CUSTOMER:My Account"<endrec>
"Call Support","0","en","CUSTOMER:My Account/Call Support"<endrec>
"Change PIN","0","en","CUSTOMER:My Account/Change PIN"<endrec>
"Change PIN With Prevalidation","0","en","CUSTOMER:My Account/Change PIN With Prevalidation"<endrec>
"Change PIN","0","en","CUSTOMER:My Account/Change Pin"<endrec>
"Contact Lookup","0","en","CUSTOMER:My Account/Contact Lookup"<endrec>
"Add Beneficiary","0","en","CUSTOMER:My Account/Contact Lookup/Add Beneficiary"<endrec>
"Add Customer Beneficiary","0","en","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Customer Beneficiary"<endrec>
"Add Group Beneficiary","0","en","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Group Beneficiary"<endrec>
"Add Organization Beneficiary","0","en","CUSTOMER:My Account/Contact Lookup/Add Beneficiary/Add Organization Beneficiary"<endrec>
"Delete Beneficiary","0","en","CUSTOMER:My Account/Contact Lookup/Delete Beneficiary"<endrec>
"Customer Query 3rd Bill","0","en","CUSTOMER:My Account/Customer Query 3rd Bill"<endrec>
"Customer Query 3rd Buy Goods","0","en","CUSTOMER:My Account/Customer Query 3rd Buy Goods"<endrec>
"Language","0","en","CUSTOMER:My Account/Language"<endrec>
"MiniStatement","0","en","CUSTOMER:My Account/MiniStatement"<endrec>
"Secret Word","0","en","CUSTOMER:My Account/Secret Word"<endrec>
"Show Balance","0","en","CUSTOMER:My Account/Show Balance"<endrec>
"Update Customer Menu","0","en","CUSTOMER:My Account/Update Customer Menu"<endrec>
"Organization Loan","0","en","CUSTOMER:Organization Loan"<endrec>
"Overdraft","0","en","CUSTOMER:Overdraft"<endrec>
"Activate OD","0","en","CUSTOMER:Overdraft/Activate OD"<endrec>
"ODRepayment","0","en","CUSTOMER:Overdraft/ODRepayment"<endrec>
"Query OD","0","en","CUSTOMER:Overdraft/Query OD"<endrec>
"Pay bill With Prevalidation","0","en","CUSTOMER:Pay bill With Prevalidation"<endrec>
"Pre-Validation","0","en","CUSTOMER:Pre-Validation"<endrec>
"Send Money Prevalidation","0","en","CUSTOMER:Pre-Validation/Send Money Prevalidation"<endrec>
"Buy Airtime With Prevalidation","0","en","CUSTOMER:Purchase Airtime/Buy Airtime With Prevalidation"<endrec>
"Buy Airtime from Bank Account","0","en","CUSTOMER:Purchase Airtime/Buy Airtime from Bank Account"<endrec>
"Query an Account Balance","0","en","CUSTOMER:Query an Account Balance"<endrec>
"Reminder","0","en","CUSTOMER:Reminder"<endrec>
"Cancel Reminder Schedule","0","en","CUSTOMER:Reminder/Cancel Reminder Schedule"<endrec>
"Create Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule"<endrec>
"Create Customer Buy Airtime Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Buy Airtime"<endrec>
"Create Customer IMT Transfer Abroad Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/IMT Transfer Abroad"<endrec>
"Create Customer M-Kesho Withdraw Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/M-Kesho Withdraw"<endrec>
"Create Customer M-Shwari Withdraw Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/M-Shwari Withdraw"<endrec>
"Create Customer Pay Bill Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Pay Bill"<endrec>
"Create Customer Send Money Reminder Schedule","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Send Money"<endrec>
"Transfer From M-PESA To Bank","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Transfer From M-PESA To Bank"<endrec>
"Transfer from Bank To M-M-PESA2","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Transfer from Bank To M-M-PESA2"<endrec>
"Transfer from Bank To M-PESA","0","en","CUSTOMER:Reminder/Create Reminder Schedule/Transfer from Bank To M-PESA"<endrec>
"Initiate Customer Transaction by Reminder","0","en","CUSTOMER:Reminder/Initiate Customer Transaction by Reminder"<endrec>
"View Reminder Schedule Details","0","en","CUSTOMER:Reminder/View Reminder Schedule Details"<endrec>
"View Reminder Schedules","0","en","CUSTOMER:Reminder/View Reminder Schedules"<endrec>
"Saving Plan","0","en","CUSTOMER:Saving Plan"<endrec>
"Subscribe Saving Plan For Customer","0","en","CUSTOMER:Saving Plan/Subscribe Saving Plan For Customer"<endrec>
"Subscribe Saving Plan For Group","0","en","CUSTOMER:Saving Plan/Subscribe Saving Plan For Group"<endrec>
"UnSubscribe Saving Plan For Customer","0","en","CUSTOMER:Saving Plan/UnSubscribe Saving Plan For Customer"<endrec>
"UnSubscribe Saving Plan For Group","0","en","CUSTOMER:Saving Plan/UnSubscribe Saving Plan For Group"<endrec>
"Send Money off-Net","0","en","CUSTOMER:Send Money off-Net"<endrec>
"Send Money via m-pesa With Prevalidation","0","en","CUSTOMER:Send Money/Send Money via m-pesa With Prevalidation"<endrec>
"Service Purchase","0","en","CUSTOMER:Service Purchase"<endrec>
"Standing Order","0","en","CUSTOMER:Standing Order"<endrec>
"Cancel Standing Order Schedule","0","en","CUSTOMER:Standing Order/Cancel Standing Order Schedule"<endrec>
"Create Standing Order Schedule","0","en","CUSTOMER:Standing Order/Create Standing Order Schedule"<endrec>
"Query Standing Order Schedule List","0","en","CUSTOMER:Standing Order/Query Standing Order Schedule List"<endrec>
"View Standing Order Schedule","0","en","CUSTOMER:Standing Order/View Standing Order Schedule"<endrec>
