ADVISEMENT_FLAG,PRODUCT_UNIQUE_ID,SERVICE_INDEX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         <endrec>
"0","937230651","10469"<endrec>
"0","937230651","10470"<endrec>
"0","937230651","10472"<endrec>
"0","937230651","10478"<endrec>
"0","937230651","10479"<endrec>
"0","937230651","10484"<endrec>
"0","937230651","10495"<endrec>
"0","937230651","10504"<endrec>
"0","937230651","10505"<endrec>
"0","937230651","10525"<endrec>
"0","937230651","10526"<endrec>
"0","937230651","10527"<endrec>
"0","937230651","10528"<endrec>
"0","937230651","10529"<endrec>
"0","937230651","10534"<endrec>
"0","937230651","10544"<endrec>
"0","937230651","10557"<endrec>
"0","937230651","10565"<endrec>
"0","937230651","10575"<endrec>
"0","937230651","10577"<endrec>
"0","937230651","10585"<endrec>
"0","937230651","10587"<endrec>
"0","937230651","10588"<endrec>
"0","937230651","10591"<endrec>
"0","937230651","10592"<endrec>
"0","937230651","10593"<endrec>
"0","937230651","10594"<endrec>
"0","937230651","10614"<endrec>
"0","937230651","10645"<endrec>
"0","937230651","10646"<endrec>
"0","937230651","10649"<endrec>
"0","937230651","10650"<endrec>
"0","937230651","10652"<endrec>
"0","937230651","10654"<endrec>
"0","937230651","10655"<endrec>
"0","937230651","10664"<endrec>
"0","937230651","10665"<endrec>
"0","937230651","10666"<endrec>
"0","937230651","10667"<endrec>
"0","937230667","10007"<endrec>
"0","937230667","10008"<endrec>
"0","937230667","10010"<endrec>
"0","937230667","10011"<endrec>
"0","937230667","10012"<endrec>
"0","937230667","10013"<endrec>
"0","937230667","10014"<endrec>
"0","937230667","10015"<endrec>
"0","937230667","10018"<endrec>
"0","937230667","10022"<endrec>
"0","937230667","10031"<endrec>
"0","937230667","10040"<endrec>
"0","937230667","10041"<endrec>
"0","937230667","10044"<endrec>
"0","937230667","10045"<endrec>
"0","937230667","10049"<endrec>
"0","937230667","10050"<endrec>
"0","937230667","10051"<endrec>
"0","937230667","10052"<endrec>
"0","937230667","10053"<endrec>
"0","937230667","10054"<endrec>
"0","937230667","10055"<endrec>
"0","937230667","10056"<endrec>
"0","937230667","10057"<endrec>
"0","937230667","10058"<endrec>
"0","937230667","10059"<endrec>
"0","937230667","10060"<endrec>
"0","937230667","10068"<endrec>
"0","937230667","10074"<endrec>
"0","937230667","10075"<endrec>
"0","937230667","10076"<endrec>
"0","937230667","10077"<endrec>
"0","937230667","10078"<endrec>
"0","937230667","10082"<endrec>
"0","937230667","10083"<endrec>
"0","937230667","10084"<endrec>
"0","937230667","10089"<endrec>
"0","937230667","10094"<endrec>
"0","937230667","10106"<endrec>
"0","937230667","10111"<endrec>
"0","937230667","10114"<endrec>
"0","937230667","10138"<endrec>
"0","937230667","10154"<endrec>
"0","937230667","10155"<endrec>
"0","937230667","10158"<endrec>
"0","937230667","10161"<endrec>
"0","937230667","10162"<endrec>
"0","937230667","10163"<endrec>
"0","937230667","10164"<endrec>
"0","937230667","10165"<endrec>
"0","937230667","10166"<endrec>
"0","937230667","10174"<endrec>
"0","937230667","10194"<endrec>
"0","937230667","10195"<endrec>
"0","937230667","10196"<endrec>
"0","937230667","10224"<endrec>
"0","937230667","10225"<endrec>
"0","937230667","10234"<endrec>
"0","937230667","10244"<endrec>
"0","937230667","10246"<endrec>
"0","937230667","10247"<endrec>
"0","937230667","10248"<endrec>
"0","937230667","10255"<endrec>
"0","937230667","10274"<endrec>
"0","937230667","10275"<endrec>
"0","937230667","10277"<endrec>
"0","937230667","10284"<endrec>
"0","937230667","10285"<endrec>
"0","937230667","10286"<endrec>
"0","937230667","10287"<endrec>
"0","937230667","10288"<endrec>
"0","937230667","10289"<endrec>
"0","937230667","10290"<endrec>
"0","937230667","10291"<endrec>
"0","937230667","10292"<endrec>
"0","937230667","10294"<endrec>
"0","937230667","10295"<endrec>
"0","937230667","10296"<endrec>
"0","937230667","10302"<endrec>
"0","937230667","10303"<endrec>
"0","937230667","10304"<endrec>
"0","937230667","10305"<endrec>
"0","937230667","10306"<endrec>
"0","937230667","10308"<endrec>
"0","937230667","10315"<endrec>
"0","937230667","10324"<endrec>
"0","937230667","10325"<endrec>
"0","937230667","10326"<endrec>
"0","937230667","10327"<endrec>
"0","937230667","10334"<endrec>
"0","937230667","10344"<endrec>
"0","937230667","10364"<endrec>
"0","937230667","10370"<endrec>
"0","937230667","10371"<endrec>
"0","937230667","10372"<endrec>
"0","937230667","10384"<endrec>
"0","937230667","10385"<endrec>
"0","937230667","10386"<endrec>
"0","937230667","10387"<endrec>
"0","937230667","10388"<endrec>
"0","937230667","10405"<endrec>
"0","937230667","10406"<endrec>
"0","937230667","10407"<endrec>
"0","937230667","10408"<endrec>
"0","937230667","10409"<endrec>
"0","937230667","10414"<endrec>
"0","937230667","10416"<endrec>
"0","937230667","10417"<endrec>
"0","937230667","10418"<endrec>
"0","937230667","10420"<endrec>
"0","937230667","10421"<endrec>
"0","937230667","10422"<endrec>
"0","937230667","10424"<endrec>
"0","937230667","10436"<endrec>
"0","937230667","10445"<endrec>
"0","937230667","10446"<endrec>
"0","937230667","10447"<endrec>
"0","937230667","10448"<endrec>
"0","937230667","10449"<endrec>
"0","937230667","10450"<endrec>
"0","937230667","10451"<endrec>
"0","937230667","10454"<endrec>
"0","937230667","10455"<endrec>
"0","937230667","10456"<endrec>
"0","937230667","10465"<endrec>
"0","937230667","10466"<endrec>
"0","937230667","10467"<endrec>
"0","937230667","10468"<endrec>
"0","937230667","10469"<endrec>
"0","937230667","10470"<endrec>
"0","937230667","10472"<endrec>
"0","937230667","10478"<endrec>
"0","937230667","10479"<endrec>
"0","937230667","10484"<endrec>
"0","937230667","10495"<endrec>
"0","937230667","10504"<endrec>
"0","937230667","10505"<endrec>
"0","937230667","10525"<endrec>
"0","937230667","10526"<endrec>
"0","937230667","10527"<endrec>
"0","937230667","10528"<endrec>
"0","937230667","10529"<endrec>
"0","937230667","10534"<endrec>
"0","937230667","10544"<endrec>
"0","937230667","10557"<endrec>
"0","937230667","10565"<endrec>
"0","937230667","10575"<endrec>
"0","937230667","10577"<endrec>
"0","937230667","10585"<endrec>
"0","937230667","10587"<endrec>
"0","937230667","10588"<endrec>
"0","937230667","10591"<endrec>
"0","937230667","10592"<endrec>
"0","937230667","10593"<endrec>
"0","937230667","10594"<endrec>
"0","937230667","10614"<endrec>
"0","937230667","10645"<endrec>
"0","937230667","10646"<endrec>
"0","937230667","10649"<endrec>
"0","937230667","10650"<endrec>
"0","937230667","10652"<endrec>
"0","937230667","10654"<endrec>
"0","937230667","10655"<endrec>
"0","937230667","10664"<endrec>
"0","937230667","10665"<endrec>
"0","937230667","10666"<endrec>
"0","937230667","10667"<endrec>
"0","937230667","10668"<endrec>
"0","937230668","10017"<endrec>
"0","937230668","10019"<endrec>
"0","937230668","10020"<endrec>
"0","937230668","10024"<endrec>
"0","937230668","10025"<endrec>
"0","937230668","10026"<endrec>
"0","937230668","10066"<endrec>
"0","937230668","10092"<endrec>
"0","937230668","10669"<endrec>
"0","937230669","10010"<endrec>
"0","937230669","10011"<endrec>
"0","937230669","10016"<endrec>
"0","937230669","10017"<endrec>
"0","937230669","10019"<endrec>
"0","937230669","10020"<endrec>
"0","937230669","10021"<endrec>
"0","937230669","10022"<endrec>
"0","937230669","10024"<endrec>
"0","937230669","10025"<endrec>
"0","937230669","10026"<endrec>
"0","937230669","10038"<endrec>
"0","937230669","10039"<endrec>
"0","937230669","10042"<endrec>
"0","937230669","10043"<endrec>
"0","937230669","10061"<endrec>
"0","937230669","10064"<endrec>
"0","937230669","10065"<endrec>
"0","937230669","10066"<endrec>
"0","937230669","10068"<endrec>
"0","937230669","10091"<endrec>
"0","937230669","10092"<endrec>
"0","937230669","10129"<endrec>
"0","937230669","10130"<endrec>
"0","937230669","10131"<endrec>
"0","937230669","10134"<endrec>
"0","937230669","10135"<endrec>
"0","937230669","10136"<endrec>
"0","937230669","10143"<endrec>
"0","937230669","10152"<endrec>
"0","937230669","10159"<endrec>
"0","937230669","10160"<endrec>
"0","937230669","10173"<endrec>
"0","937230669","10192"<endrec>
"0","937230669","10204"<endrec>
"0","937230669","10214"<endrec>
"0","937230669","10215"<endrec>
"0","937230669","10245"<endrec>
"0","937230669","10246"<endrec>
"0","937230669","10249"<endrec>
"0","937230669","10254"<endrec>
"0","937230669","10264"<endrec>
"0","937230669","10275"<endrec>
"0","937230669","10293"<endrec>
"0","937230669","10296"<endrec>
"0","937230669","10297"<endrec>
"0","937230669","10300"<endrec>
"0","937230669","10307"<endrec>
"0","937230669","10345"<endrec>
"0","937230669","10365"<endrec>
"0","937230669","10366"<endrec>
"0","937230669","10367"<endrec>
"0","937230669","10368"<endrec>
"0","937230669","10369"<endrec>
"0","937230669","10372"<endrec>
"0","937230669","10386"<endrec>
"0","937230669","10387"<endrec>
"0","937230669","10388"<endrec>
"0","937230669","10394"<endrec>
"0","937230669","10404"<endrec>
"0","937230669","10406"<endrec>
"0","937230669","10407"<endrec>
"0","937230669","10410"<endrec>
"0","937230669","10411"<endrec>
"0","937230669","10422"<endrec>
"0","937230669","10423"<endrec>
"0","937230669","10424"<endrec>
"0","937230669","10425"<endrec>
"0","937230669","10435"<endrec>
"0","937230669","10436"<endrec>
"0","937230669","10445"<endrec>
"0","937230669","10454"<endrec>
"0","937230669","10457"<endrec>
"0","937230669","10458"<endrec>
"0","937230669","10459"<endrec>
"0","937230669","10460"<endrec>
"0","937230669","10464"<endrec>
"0","937230669","10467"<endrec>
"0","937230669","10468"<endrec>
"0","937230669","10469"<endrec>
"0","937230669","10471"<endrec>
"0","937230669","10475"<endrec>
"0","937230669","10476"<endrec>
"0","937230669","10477"<endrec>
"0","937230669","10480"<endrec>
"0","937230669","10484"<endrec>
"0","937230669","10494"<endrec>
"0","937230669","10495"<endrec>
"0","937230669","10505"<endrec>
"0","937230669","10522"<endrec>
"0","937230669","10523"<endrec>
"0","937230669","10524"<endrec>
"0","937230669","10528"<endrec>
"0","937230669","10535"<endrec>
"0","937230669","10536"<endrec>
"0","937230669","10537"<endrec>
"0","937230669","10544"<endrec>
"0","937230669","10558"<endrec>
"0","937230669","10564"<endrec>
"0","937230669","10574"<endrec>
"0","937230669","10577"<endrec>
"0","937230669","10586"<endrec>
"0","937230669","10589"<endrec>
"0","937230669","10590"<endrec>
"0","937230669","10591"<endrec>
"0","937230669","10592"<endrec>
"0","937230669","10593"<endrec>
"0","937230669","10594"<endrec>
"0","937230669","10596"<endrec>
"0","937230669","10597"<endrec>
"0","937230669","10604"<endrec>
"0","937230669","10654"<endrec>
"0","937230669","10655"<endrec>
"0","937230669","10664"<endrec>
"0","937230669","10665"<endrec>
"0","937230669","10666"<endrec>
"0","937230669","10669"<endrec>
"0","937230670","10011"<endrec>
"0","937230670","10016"<endrec>
"0","937230670","10017"<endrec>
"0","937230670","10019"<endrec>
"0","937230670","10020"<endrec>
"0","937230670","10021"<endrec>
"0","937230670","10022"<endrec>
"0","937230670","10023"<endrec>
"0","937230670","10024"<endrec>
"0","937230670","10025"<endrec>
"0","937230670","10026"<endrec>
"0","937230670","10045"<endrec>
"0","937230670","10061"<endrec>
"0","937230670","10064"<endrec>
"0","937230670","10065"<endrec>
"0","937230670","10066"<endrec>
"0","937230670","10068"<endrec>
"0","937230670","10074"<endrec>
"0","937230670","10092"<endrec>
"0","937230670","10129"<endrec>
"0","937230670","10130"<endrec>
"0","937230670","10131"<endrec>
"0","937230670","10134"<endrec>
"0","937230670","10135"<endrec>
"0","937230670","10136"<endrec>
"0","937230670","10143"<endrec>
"0","937230670","10144"<endrec>
"0","937230670","10152"<endrec>
"0","937230670","10159"<endrec>
"0","937230670","10160"<endrec>
"0","937230670","10161"<endrec>
"0","937230670","10163"<endrec>
"0","937230670","10173"<endrec>
"0","937230670","10192"<endrec>
"0","937230670","10204"<endrec>
"0","937230670","10214"<endrec>
"0","937230670","10255"<endrec>
"0","937230670","10256"<endrec>
"0","937230670","10264"<endrec>
"0","937230670","10275"<endrec>
"0","937230670","10293"<endrec>
"0","937230670","10296"<endrec>
"0","937230670","10300"<endrec>
"0","937230670","10309"<endrec>
"0","937230670","10367"<endrec>
"0","937230670","10369"<endrec>
"0","937230670","10370"<endrec>
"0","937230670","10372"<endrec>
"0","937230670","10386"<endrec>
"0","937230670","10394"<endrec>
"0","937230670","10422"<endrec>
"0","937230670","10423"<endrec>
"0","937230670","10436"<endrec>
"0","937230670","10445"<endrec>
"0","937230670","10454"<endrec>
"0","937230670","10457"<endrec>
"0","937230670","10458"<endrec>
"0","937230670","10459"<endrec>
"0","937230670","10460"<endrec>
"0","937230670","10464"<endrec>
"0","937230670","10467"<endrec>
"0","937230670","10468"<endrec>
"0","937230670","10469"<endrec>
"0","937230670","10471"<endrec>
"0","937230670","10475"<endrec>
"0","937230670","10494"<endrec>
"0","937230670","10495"<endrec>
"0","937230670","10505"<endrec>
"0","937230670","10522"<endrec>
"0","937230670","10523"<endrec>
"0","937230670","10524"<endrec>
"0","937230670","10535"<endrec>
"0","937230670","10536"<endrec>
"0","937230670","10558"<endrec>
"0","937230670","10586"<endrec>
"0","937230670","10591"<endrec>
"0","937230670","10592"<endrec>
"0","937230670","10593"<endrec>
"0","937230670","10664"<endrec>
"0","937230670","10665"<endrec>
"0","937230670","10666"<endrec>
"0","937230670","10669"<endrec>
"0","937231548","10614"<endrec>
"0","937231548","10617"<endrec>
"0","937231548","10620"<endrec>
"0","937231548","10623"<endrec>
"0","937231548","10624"<endrec>
"0","937231548","10625"<endrec>
"0","937231548","10628"<endrec>
"0","937231548","10631"<endrec>
"0","937231548","10634"<endrec>
"0","937231548","10656"<endrec>
"0","937231548","10674"<endrec>
"0","937231549","10615"<endrec>
"0","937231549","10618"<endrec>
"0","937231549","10621"<endrec>
"0","937231549","10626"<endrec>
"0","937231549","10629"<endrec>
"0","937231549","10632"<endrec>
"0","937231549","10635"<endrec>
"0","937231549","10637"<endrec>
"0","937231549","10638"<endrec>
"0","937231549","10656"<endrec>
"0","937231549","10674"<endrec>
"0","937231550","10616"<endrec>
"0","937231550","10619"<endrec>
"0","937231550","10622"<endrec>
"0","937231550","10623"<endrec>
"0","937231550","10624"<endrec>
"0","937231550","10625"<endrec>
"0","937231550","10626"<endrec>
"0","937231550","10627"<endrec>
"0","937231550","10630"<endrec>
"0","937231550","10633"<endrec>
"0","937231550","10636"<endrec>
"0","937231550","10637"<endrec>
"0","937231550","10638"<endrec>
"0","937231550","10656"<endrec>
"0","937231550","10674"<endrec>
"0","937231554","10665"<endrec>
"0","937231554","10666"<endrec>
"0","937232606","10007"<endrec>
"0","937232606","10008"<endrec>
"0","937232606","10010"<endrec>
"0","937232606","10011"<endrec>
"0","937232606","10012"<endrec>
"0","937232606","10013"<endrec>
"0","937232606","10014"<endrec>
"0","937232606","10015"<endrec>
"0","937232606","10018"<endrec>
"0","937232606","10022"<endrec>
"0","937232606","10031"<endrec>
"0","937232606","10040"<endrec>
"0","937232606","10041"<endrec>
"0","937232606","10044"<endrec>
"0","937232606","10045"<endrec>
"0","937232606","10049"<endrec>
"0","937232606","10050"<endrec>
"0","937232606","10051"<endrec>
"0","937232606","10052"<endrec>
"0","937232606","10053"<endrec>
"0","937232606","10054"<endrec>
"0","937232606","10055"<endrec>
"0","937232606","10056"<endrec>
"0","937232606","10057"<endrec>
"0","937232606","10058"<endrec>
"0","937232606","10059"<endrec>
"0","937232606","10060"<endrec>
"0","937232606","10068"<endrec>
"0","937232606","10074"<endrec>
"0","937232606","10075"<endrec>
"0","937232606","10076"<endrec>
"0","937232606","10077"<endrec>
"0","937232606","10078"<endrec>
"0","937232606","10082"<endrec>
"0","937232606","10083"<endrec>
"0","937232606","10084"<endrec>
"0","937232606","10089"<endrec>
"0","937232606","10094"<endrec>
"0","937232606","10106"<endrec>
"0","937232606","10111"<endrec>
"0","937232606","10114"<endrec>
"0","937232606","10138"<endrec>
"0","937232606","10154"<endrec>
"0","937232606","10155"<endrec>
"0","937232606","10158"<endrec>
"0","937232606","10161"<endrec>
"0","937232606","10162"<endrec>
"0","937232606","10163"<endrec>
"0","937232606","10164"<endrec>
"0","937232606","10165"<endrec>
"0","937232606","10166"<endrec>
"0","937232606","10174"<endrec>
"0","937232606","10194"<endrec>
"0","937232606","10195"<endrec>
"0","937232606","10196"<endrec>
"0","937232606","10224"<endrec>
"0","937232606","10225"<endrec>
"0","937232606","10234"<endrec>
"0","937232606","10244"<endrec>
"0","937232606","10246"<endrec>
"0","937232606","10247"<endrec>
"0","937232606","10248"<endrec>
"0","937232606","10255"<endrec>
"0","937232606","10274"<endrec>
"0","937232606","10275"<endrec>
"0","937232606","10277"<endrec>
"0","937232606","10284"<endrec>
"0","937232606","10285"<endrec>
"0","937232606","10286"<endrec>
"0","937232606","10287"<endrec>
"0","937232606","10288"<endrec>
"0","937232606","10289"<endrec>
"0","937232606","10290"<endrec>
"0","937232606","10291"<endrec>
"0","937232606","10292"<endrec>
"0","937232606","10294"<endrec>
"0","937232606","10295"<endrec>
"0","937232606","10296"<endrec>
"0","937232606","10302"<endrec>
"0","937232606","10303"<endrec>
"0","937232606","10304"<endrec>
"0","937232606","10305"<endrec>
"0","937232606","10306"<endrec>
"0","937232606","10308"<endrec>
"0","937232606","10315"<endrec>
"0","937232606","10324"<endrec>
"0","937232606","10325"<endrec>
"0","937232606","10326"<endrec>
"0","937232606","10327"<endrec>
"0","937232606","10334"<endrec>
"0","937232606","10344"<endrec>
"0","937232606","10364"<endrec>
"0","937232606","10370"<endrec>
"0","937232606","10371"<endrec>
"0","937232606","10372"<endrec>
"0","937232606","10384"<endrec>
"0","937232606","10385"<endrec>
"0","937232606","10386"<endrec>
"0","937232606","10387"<endrec>
"0","937232606","10388"<endrec>
"0","937232606","10405"<endrec>
"0","937232606","10406"<endrec>
"0","937232606","10407"<endrec>
"0","937232606","10408"<endrec>
"0","937232606","10409"<endrec>
"0","937232606","10414"<endrec>
"0","937232606","10416"<endrec>
"0","937232606","10417"<endrec>
"0","937232606","10418"<endrec>
"0","937232606","10420"<endrec>
"0","937232606","10421"<endrec>
"0","937232606","10422"<endrec>
"0","937232606","10424"<endrec>
"0","937232606","10436"<endrec>
"0","937232606","10445"<endrec>
"0","937232606","10446"<endrec>
"0","937232606","10447"<endrec>
"0","937232606","10448"<endrec>
"0","937232606","10449"<endrec>
"0","937232606","10450"<endrec>
"0","937232606","10451"<endrec>
"0","937232606","10454"<endrec>
"0","937232606","10455"<endrec>
"0","937232606","10456"<endrec>
"0","937232606","10465"<endrec>
"0","937232606","10466"<endrec>
"0","937232606","10467"<endrec>
"0","937232606","10468"<endrec>
"0","937232606","10469"<endrec>
"0","937232606","10470"<endrec>
"0","937232606","10472"<endrec>
"0","937232606","10478"<endrec>
"0","937232606","10479"<endrec>
"0","937232606","10484"<endrec>
"0","937232606","10495"<endrec>
"0","937232606","10504"<endrec>
"0","937232606","10505"<endrec>
"0","937232606","10525"<endrec>
"0","937232606","10526"<endrec>
"0","937232606","10527"<endrec>
"0","937232606","10528"<endrec>
"0","937232606","10529"<endrec>
"0","937232606","10534"<endrec>
"0","937232606","10544"<endrec>
"0","937232606","10557"<endrec>
"0","937232606","10565"<endrec>
"0","937232606","10575"<endrec>
"0","937232606","10577"<endrec>
"0","937232606","10585"<endrec>
"0","937232606","10587"<endrec>
"0","937232606","10588"<endrec>
"0","937232606","10591"<endrec>
"0","937232606","10592"<endrec>
"0","937232606","10593"<endrec>
"0","937232606","10594"<endrec>
"0","937232606","10614"<endrec>
"0","937232606","10645"<endrec>
"0","937232606","10646"<endrec>
"0","937232606","10649"<endrec>
"0","937232606","10650"<endrec>
"0","937232606","10652"<endrec>
"0","937232606","10654"<endrec>
"0","937232606","10655"<endrec>
"0","937232606","10664"<endrec>
"0","937232606","10665"<endrec>
"0","937232606","10666"<endrec>
"0","937232606","10667"<endrec>
"0","937232606","10668"<endrec>
"0","937232606","10686"<endrec>
"0","937232607","10010"<endrec>
"0","937232607","10011"<endrec>
"0","937232607","10016"<endrec>
"0","937232607","10017"<endrec>
"0","937232607","10019"<endrec>
"0","937232607","10020"<endrec>
"0","937232607","10021"<endrec>
"0","937232607","10022"<endrec>
"0","937232607","10024"<endrec>
"0","937232607","10025"<endrec>
"0","937232607","10026"<endrec>
"0","937232607","10038"<endrec>
"0","937232607","10039"<endrec>
"0","937232607","10042"<endrec>
"0","937232607","10043"<endrec>
"0","937232607","10061"<endrec>
"0","937232607","10064"<endrec>
"0","937232607","10065"<endrec>
"0","937232607","10066"<endrec>
"0","937232607","10068"<endrec>
"0","937232607","10091"<endrec>
"0","937232607","10092"<endrec>
"0","937232607","10129"<endrec>
"0","937232607","10130"<endrec>
"0","937232607","10131"<endrec>
"0","937232607","10134"<endrec>
"0","937232607","10135"<endrec>
"0","937232607","10136"<endrec>
"0","937232607","10143"<endrec>
"0","937232607","10152"<endrec>
"0","937232607","10159"<endrec>
"0","937232607","10160"<endrec>
"0","937232607","10173"<endrec>
"0","937232607","10192"<endrec>
"0","937232607","10204"<endrec>
"0","937232607","10214"<endrec>
"0","937232607","10215"<endrec>
"0","937232607","10245"<endrec>
"0","937232607","10246"<endrec>
"0","937232607","10249"<endrec>
"0","937232607","10254"<endrec>
"0","937232607","10264"<endrec>
"0","937232607","10275"<endrec>
"0","937232607","10293"<endrec>
"0","937232607","10296"<endrec>
"0","937232607","10297"<endrec>
"0","937232607","10300"<endrec>
"0","937232607","10307"<endrec>
"0","937232607","10345"<endrec>
"0","937232607","10365"<endrec>
"0","937232607","10366"<endrec>
"0","937232607","10367"<endrec>
"0","937232607","10368"<endrec>
"0","937232607","10369"<endrec>
"0","937232607","10372"<endrec>
"0","937232607","10386"<endrec>
"0","937232607","10387"<endrec>
"0","937232607","10388"<endrec>
"0","937232607","10394"<endrec>
"0","937232607","10404"<endrec>
"0","937232607","10406"<endrec>
"0","937232607","10407"<endrec>
"0","937232607","10410"<endrec>
"0","937232607","10411"<endrec>
"0","937232607","10422"<endrec>
"0","937232607","10423"<endrec>
"0","937232607","10424"<endrec>
"0","937232607","10425"<endrec>
"0","937232607","10435"<endrec>
"0","937232607","10436"<endrec>
"0","937232607","10445"<endrec>
"0","937232607","10454"<endrec>
"0","937232607","10457"<endrec>
"0","937232607","10458"<endrec>
"0","937232607","10459"<endrec>
"0","937232607","10460"<endrec>
"0","937232607","10464"<endrec>
"0","937232607","10467"<endrec>
"0","937232607","10468"<endrec>
"0","937232607","10469"<endrec>
"0","937232607","10471"<endrec>
"0","937232607","10475"<endrec>
"0","937232607","10476"<endrec>
"0","937232607","10477"<endrec>
"0","937232607","10480"<endrec>
"0","937232607","10484"<endrec>
"0","937232607","10494"<endrec>
"0","937232607","10495"<endrec>
"0","937232607","10505"<endrec>
"0","937232607","10522"<endrec>
"0","937232607","10523"<endrec>
"0","937232607","10524"<endrec>
"0","937232607","10528"<endrec>
"0","937232607","10535"<endrec>
"0","937232607","10536"<endrec>
"0","937232607","10537"<endrec>
"0","937232607","10544"<endrec>
"0","937232607","10558"<endrec>
"0","937232607","10564"<endrec>
"0","937232607","10574"<endrec>
"0","937232607","10577"<endrec>
"0","937232607","10586"<endrec>
"0","937232607","10589"<endrec>
"0","937232607","10590"<endrec>
"0","937232607","10591"<endrec>
"0","937232607","10592"<endrec>
"0","937232607","10593"<endrec>
"0","937232607","10594"<endrec>
"0","937232607","10596"<endrec>
"0","937232607","10597"<endrec>
"0","937232607","10604"<endrec>
"0","937232607","10654"<endrec>
"0","937232607","10655"<endrec>
"0","937232607","10664"<endrec>
"0","937232607","10665"<endrec>
"0","937232607","10666"<endrec>
"0","937232607","10669"<endrec>
"0","937232607","10686"<endrec>
"0","937232608","10011"<endrec>
"0","937232608","10016"<endrec>
"0","937232608","10017"<endrec>
"0","937232608","10019"<endrec>
"0","937232608","10020"<endrec>
"0","937232608","10021"<endrec>
"0","937232608","10022"<endrec>
"0","937232608","10023"<endrec>
"0","937232608","10024"<endrec>
"0","937232608","10025"<endrec>
"0","937232608","10026"<endrec>
"0","937232608","10045"<endrec>
"0","937232608","10061"<endrec>
"0","937232608","10064"<endrec>
"0","937232608","10065"<endrec>
"0","937232608","10066"<endrec>
"0","937232608","10068"<endrec>
"0","937232608","10074"<endrec>
"0","937232608","10092"<endrec>
"0","937232608","10129"<endrec>
"0","937232608","10130"<endrec>
"0","937232608","10131"<endrec>
"0","937232608","10134"<endrec>
"0","937232608","10135"<endrec>
"0","937232608","10136"<endrec>
"0","937232608","10143"<endrec>
"0","937232608","10152"<endrec>
"0","937232608","10159"<endrec>
"0","937232608","10160"<endrec>
"0","937232608","10161"<endrec>
"0","937232608","10163"<endrec>
"0","937232608","10173"<endrec>
"0","937232608","10192"<endrec>
"0","937232608","10204"<endrec>
"0","937232608","10264"<endrec>
"0","937232608","10275"<endrec>
"0","937232608","10345"<endrec>
"0","937232608","10365"<endrec>
"0","937232608","10367"<endrec>
"0","937232608","10369"<endrec>
"0","937232608","10370"<endrec>
"0","937232608","10372"<endrec>
"0","937232608","10406"<endrec>
"0","937232608","10410"<endrec>
"0","937232608","10454"<endrec>
"0","937232608","10457"<endrec>
"0","937232608","10458"<endrec>
"0","937232608","10459"<endrec>
"0","937232608","10460"<endrec>
"0","937232608","10464"<endrec>
"0","937232608","10467"<endrec>
"0","937232608","10468"<endrec>
"0","937232608","10469"<endrec>
"0","937232608","10471"<endrec>
"0","937232608","10475"<endrec>
"0","937232608","10484"<endrec>
"0","937232608","10494"<endrec>
"0","937232608","10495"<endrec>
"0","937232608","10505"<endrec>
"0","937232608","10536"<endrec>
"0","937232608","10558"<endrec>
"0","937232608","10577"<endrec>
"0","937232608","10586"<endrec>
"0","937232608","10589"<endrec>
"0","937232608","10665"<endrec>
"0","937232608","10666"<endrec>
"0","937232608","10686"<endrec>
"0","937232613","10007"<endrec>
"0","937232613","10008"<endrec>
"0","937232613","10010"<endrec>
"0","937232613","10011"<endrec>
"0","937232613","10012"<endrec>
"0","937232613","10013"<endrec>
"0","937232613","10014"<endrec>
"0","937232613","10015"<endrec>
"0","937232613","10018"<endrec>
"0","937232613","10022"<endrec>
"0","937232613","10031"<endrec>
"0","937232613","10040"<endrec>
"0","937232613","10041"<endrec>
"0","937232613","10044"<endrec>
"0","937232613","10045"<endrec>
"0","937232613","10049"<endrec>
"0","937232613","10050"<endrec>
"0","937232613","10051"<endrec>
"0","937232613","10052"<endrec>
"0","937232613","10053"<endrec>
"0","937232613","10054"<endrec>
"0","937232613","10055"<endrec>
"0","937232613","10056"<endrec>
"0","937232613","10057"<endrec>
"0","937232613","10058"<endrec>
"0","937232613","10059"<endrec>
"0","937232613","10060"<endrec>
"0","937232613","10068"<endrec>
"0","937232613","10074"<endrec>
"0","937232613","10075"<endrec>
"0","937232613","10076"<endrec>
"0","937232613","10077"<endrec>
"0","937232613","10078"<endrec>
"0","937232613","10082"<endrec>
"0","937232613","10083"<endrec>
"0","937232613","10084"<endrec>
"0","937232613","10089"<endrec>
"0","937232613","10094"<endrec>
"0","937232613","10106"<endrec>
"0","937232613","10111"<endrec>
"0","937232613","10114"<endrec>
"0","937232613","10138"<endrec>
"0","937232613","10154"<endrec>
"0","937232613","10155"<endrec>
"0","937232613","10158"<endrec>
"0","937232613","10161"<endrec>
"0","937232613","10162"<endrec>
"0","937232613","10163"<endrec>
"0","937232613","10164"<endrec>
"0","937232613","10165"<endrec>
"0","937232613","10166"<endrec>
"0","937232613","10174"<endrec>
"0","937232613","10194"<endrec>
"0","937232613","10195"<endrec>
"0","937232613","10196"<endrec>
"0","937232613","10224"<endrec>
"0","937232613","10225"<endrec>
"0","937232613","10234"<endrec>
"0","937232613","10244"<endrec>
"0","937232613","10246"<endrec>
