APPLY_CHG_RULE_OPTION,CHARGE_CATEGORY_TYPE,CHARGE_TYPE_INDEX,LOAD_DATA_TS,PAYEE_ACCOUNT_TYPE,PAYER_ACCOUNT_TYPE,REASON_CHARGE_INDEX,REASON_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"0","1","10000047","","10014","10011","25844","937514727"<endrec>
"0","1","10000029","","10014","10011","25845","937514727"<endrec>
"0","5","10001611","","10014","10011","25846","937514727"<endrec>
"0","1","10001492","","10011","10011","25847","937514750"<endrec>
"0","3","10001831","","10019","10018","25848","937514750"<endrec>
"1","1","10000027","","10011","10011","25849","937514752"<endrec>
"0","1","10001492","","10011","10011","25850","937514753"<endrec>
"0","3","10001831","","10019","10018","25851","937514753"<endrec>
"1","1","10000027","","10011","10011","25852","937514754"<endrec>
"0","1","10001612","","10019","10011","25853","937514849"<endrec>
"0","1","10001621","","10014","10015","25854","937514849"<endrec>
"0","2","10001613","","10019","10018","25855","937514849"<endrec>
"0","1","10001612","","10019","10011","25856","937514851"<endrec>
"0","1","10001621","","10014","10015","25857","937514851"<endrec>
"0","2","10001613","","10019","10018","25858","937514851"<endrec>
"1","1","10001162","","10014","10016","25859","937514927"<endrec>
"1","2","10001161","","10019","10018","25860","937514927"<endrec>
"1","1","10001863","","10011","10016","25861","937514938"<endrec>
"0","1","10001761","","10011","10011","25871","937515743"<endrec>
"1","1","10001863","","10011","10016","25872","937515751"<endrec>
"0","1","10000029","","10011","10011","25873","937515776"<endrec>
"0","5","10001351","","21134","21135","25874","937515776"<endrec>
"0","5","10001611","","10014","10011","25875","937515776"<endrec>
"1","1","10000050","","10014","10015","25876","937515794"<endrec>
"1","4","10000054","","10020","10014","25877","937515794"<endrec>
"0","1","10000047","","10014","10011","25878","937515797"<endrec>
"0","1","10000029","","10014","10011","25879","937515797"<endrec>
"0","5","10001611","","10014","10011","25880","937515797"<endrec>
"0","1","10001881","","10011","10011","25881","937515846"<endrec>
"0","1","10001881","","10011","10011","25882","937515859"<endrec>
"1","1","10000087","","10014","10016","25883","937515892"<endrec>
"1","1","10000047","","10014","10011","25884","937515916"<endrec>
"1","4","10000055","","10020","10018","25885","937515916"<endrec>
"1","1","10000047","","10014","10011","25886","937515920"<endrec>
"1","4","10000055","","10020","10018","25887","937515920"<endrec>
"1","1","10000047","","10014","10011","25888","937515960"<endrec>
"1","4","10000055","","10020","10018","25889","937515960"<endrec>
"1","1","10001361","","21079","10011","25891","937516753"<endrec>
"1","3","10001431","","10019","10018","25892","937516753"<endrec>
"1","1","10000027","","10011","10011","25893","937516776"<endrec>
"0","1","10000090","","10011","10011","25894","937516785"<endrec>
"1","1","10001361","","21079","10011","25901","937520725"<endrec>
"1","3","10001431","","10019","10018","25902","937520725"<endrec>
"1","1","10001361","","21079","10011","25911","937524725"<endrec>
"1","3","10001431","","10019","10018","25912","937524725"<endrec>
"1","1","10001361","","21079","10011","25913","937524726"<endrec>
"1","3","10001431","","10019","10018","25914","937524726"<endrec>
"0","1","10000047","","10014","10011","25915","937524732"<endrec>
"0","1","10000029","","10014","10011","25916","937524732"<endrec>
"0","5","10001611","","10014","10011","25917","937524732"<endrec>
"0","1","10000047","","10014","10011","25921","937524734"<endrec>
"0","1","10000029","","10014","10011","25922","937524734"<endrec>
"0","5","10001611","","10014","10011","25923","937524734"<endrec>
"0","1","10000024","","10014","10011","25924","937524738"<endrec>
"0","1","10001441","","10014","10011","25925","937524738"<endrec>
"0","1","10000024","","10014","10011","25926","937524740"<endrec>
"0","1","10001441","","10014","10011","25927","937524740"<endrec>
"0","1","10000090","","10011","10011","25928","937524753"<endrec>
"0","1","10000090","","10011","10011","25931","937525732"<endrec>
"0","1","10000047","","10014","10011","25941","937526728"<endrec>
"0","1","10000029","","10014","10011","25942","937526728"<endrec>
"0","5","10001611","","10014","10011","25943","937526728"<endrec>
"1","1","10000047","","10014","10011","25944","937526729"<endrec>
"1","4","10000055","","10020","10018","25945","937526729"<endrec>
"1","1","10001863","","10011","10016","25946","937526734"<endrec>
"1","1","10001863","","10011","10016","25951","937527726"<endrec>
"1","1","10000047","","10011","10011","25952","937527737"<endrec>
"0","3","10001504","","10019","10020","25953","937527737"<endrec>
"0","5","10001611","","10014","10011","25954","937527737"<endrec>
"1","1","10000047","","10011","10011","25955","937527738"<endrec>
"1","3","10001504","","10019","10020","25956","937527738"<endrec>
"0","5","10001611","","10014","10011","25957","937527738"<endrec>
"1","1","10000047","","10011","10011","25958","937527742"<endrec>
"0","5","10001611","","10014","10011","25959","937527742"<endrec>
"1","1","10000047","","10011","10011","25961","937528748"<endrec>
"0","5","10001611","","10014","10011","25962","937528748"<endrec>
"0","1","10001361","","10014","10013","25963","937528751"<endrec>
"1","2","10000020","","10019","10018","25964","937528751"<endrec>
"1","3","10001431","","10019","10018","25965","937528751"<endrec>
"1","5","10001374","","21134","21135","25966","937528751"<endrec>
"1","5","10001375","","21134","21135","25967","937528751"<endrec>
"0","1","10001361","","10014","10013","25968","937528752"<endrec>
"1","2","10000020","","10019","10018","25969","937528752"<endrec>
"1","3","10001431","","10019","10018","25970","937528752"<endrec>
"1","5","10001374","","21134","21135","25971","937528752"<endrec>
"1","5","10001375","","21134","21135","25972","937528752"<endrec>
"","1","10000003","","10014","10013","25981","937529725"<endrec>
"0","1","10000029","","10011","10011","25982","937529756"<endrec>
"0","5","10001351","","21134","21135","25983","937529756"<endrec>
"0","5","10001611","","10014","10011","25984","937529756"<endrec>
"0","1","10000029","","10011","10011","25991","937531753"<endrec>
"0","5","10001611","","10014","10011","25992","937531753"<endrec>
"0","1","10000029","","10011","10011","25993","937531757"<endrec>
"0","5","10001611","","10014","10011","25994","937531757"<endrec>
"0","5","10001351","","21134","21135","25995","937531757"<endrec>
"0","1","10000029","","10011","10011","26001","937532757"<endrec>
"0","5","10001611","","10014","10011","26002","937532757"<endrec>
"0","5","10001351","","21134","21135","26003","937532757"<endrec>
"1","1","10000047","","10011","10011","26004","937532870"<endrec>
"0","5","10001611","","10014","10011","26005","937532870"<endrec>
"1","1","10000047","","10011","10011","26006","937532871"<endrec>
"0","5","10001611","","10014","10011","26007","937532871"<endrec>
"1","1","10000047","","10011","10011","26008","937532872"<endrec>
"0","5","10001611","","10014","10011","26009","937532872"<endrec>
"0","1","10000047","","10014","10011","26010","937532873"<endrec>
"0","1","10000029","","10014","10011","26011","937532873"<endrec>
"0","5","10001611","","10014","10011","26012","937532873"<endrec>
"0","1","10000047","","10014","10011","26013","937532874"<endrec>
"0","1","10000029","","10014","10011","26014","937532874"<endrec>
"0","5","10001611","","10014","10011","26015","937532874"<endrec>
"0","1","10000047","","10014","10011","26016","937532875"<endrec>
"0","1","10000029","","10014","10011","26017","937532875"<endrec>
"0","5","10001611","","10014","10011","26018","937532875"<endrec>
"1","1","10000047","","10011","10011","26019","937532876"<endrec>
"0","5","10001611","","10014","10011","26020","937532876"<endrec>
"1","1","10000005","","10014","10015","26021","937532891"<endrec>
"1","1","10000005","","10014","10015","26022","937532893"<endrec>
"1","1","10000005","","10014","10015","26023","937532896"<endrec>
"1","1","10000005","","10014","10015","26024","937532897"<endrec>
"1","1","10001863","","10011","10016","26025","937532899"<endrec>
"1","1","10001863","","10011","10016","26026","937532903"<endrec>
"1","1","10001863","","10011","10016","26027","937532904"<endrec>
"0","1","10001361","","10014","10013","26028","937532921"<endrec>
"1","2","10000020","","10019","10018","26029","937532921"<endrec>
"1","3","10001431","","10019","10018","26030","937532921"<endrec>
"1","5","10001374","","21134","21135","26031","937532921"<endrec>
"1","5","10001375","","21134","21135","26032","937532921"<endrec>
"0","1","10001361","","10014","10013","26033","937532923"<endrec>
"1","2","10000020","","10019","10018","26034","937532923"<endrec>
"1","3","10001431","","10019","10018","26035","937532923"<endrec>
"1","5","10001374","","21134","21135","26036","937532923"<endrec>
"1","5","10001375","","21134","21135","26037","937532923"<endrec>
"1","1","10000047","","10011","10011","26038","937532927"<endrec>
"0","5","10001611","","10014","10011","26039","937532927"<endrec>
"1","1","10000047","","10011","10011","26041","937533725"<endrec>
"0","5","10001611","","10014","10011","26042","937533725"<endrec>
"0","1","10000047","","10014","10011","26043","937533736"<endrec>
"0","1","10000029","","10014","10011","26044","937533736"<endrec>
"0","5","10001611","","10014","10011","26045","937533736"<endrec>
"0","1","10001492","","10011","10011","26046","937533737"<endrec>
"0","3","10001831","","10019","10018","26047","937533737"<endrec>
"1","1","10000067","","10014","10011","26048","937533768"<endrec>
"0","1","10001891","","10011","10011","26049","937533789"<endrec>
"1","1","10000047","","10011","10011","26050","937533808"<endrec>
"0","5","10001611","","10014","10011","26051","937533808"<endrec>
"1","1","10000047","","10011","10011","26052","937533814"<endrec>
"0","5","10001611","","10014","10011","26053","937533814"<endrec>
"0","1","10001892","","10014","10011","26054","937533846"<endrec>
"0","1","10001701","","10014","10011","26061","937534725"<endrec>
"0","1","10001891","","10011","10011","26071","937535734"<endrec>
"","1","10000083","","10014","10011","26072","937535756"<endrec>
"0","1","10001742","","10014","10011","26073","937535780"<endrec>
"0","1","10001274","","10014","10011","26074","937535790"<endrec>
"0","1","10001274","","10014","10011","26075","937535791"<endrec>
"0","1","10001274","","10014","10011","26076","937535792"<endrec>
"0","1","10000047","","10014","10011","26077","937535804"<endrec>
"0","1","10000029","","10014","10011","26078","937535804"<endrec>
"0","5","10001611","","10014","10011","26079","937535804"<endrec>
"0","1","10000029","","10011","10011","26080","937535829"<endrec>
"0","5","10001611","","10014","10011","26081","937535829"<endrec>
"0","5","10001351","","21134","21135","26082","937535829"<endrec>
"0","1","10001601","","10014","10011","26083","937535830"<endrec>
"0","1","10000029","","10011","10011","26084","937535831"<endrec>
"0","5","10001611","","10014","10011","26085","937535831"<endrec>
"0","5","10001351","","21134","21135","26086","937535831"<endrec>
"0","1","10001251","","10011","10011","26087","937535861"<endrec>
"0","1","10001251","","10011","10027","26088","937535863"<endrec>
"0","1","10001251","","10014","10011","26089","937535865"<endrec>
"0","1","10000029","","10011","10011","26090","937535872"<endrec>
"0","5","10001611","","10014","10011","26091","937535872"<endrec>
"0","5","10001351","","21134","21135","26092","937535872"<endrec>
"0","1","10001361","","10014","10013","26101","937536738"<endrec>
"1","2","10000020","","10019","10018","26102","937536738"<endrec>
"1","3","10001431","","10019","10018","26103","937536738"<endrec>
"1","5","10001374","","21134","21135","26104","937536738"<endrec>
"1","5","10001375","","21134","21135","26105","937536738"<endrec>
"0","1","10001361","","10014","10013","26106","937536739"<endrec>
"1","2","10000020","","10019","10018","26107","937536739"<endrec>
"1","3","10001431","","10019","10018","26108","937536739"<endrec>
"1","5","10001374","","21134","21135","26109","937536739"<endrec>
"1","5","10001375","","21134","21135","26110","937536739"<endrec>
"0","1","10000096","","10014","10011","26111","937536744"<endrec>
"0","1","10000090","","10011","10011","26112","937536762"<endrec>
"0","1","10001901","","10014","10011","26113","937536775"<endrec>
"0","1","10001492","","10011","10011","26114","937536778"<endrec>
"0","3","10001831","","10019","10018","26115","937536778"<endrec>
"0","1","10001901","","10014","10011","26121","937537737"<endrec>
"0","1","10001901","","10014","10011","26122","937537738"<endrec>
"0","1","10001901","","10014","10011","26123","937537739"<endrec>
"1","1","10000005","","10014","10015","26124","937537740"<endrec>
"1","1","10000005","","10014","10015","26125","937537743"<endrec>
"0","1","10001823","","10014","10011","26126","937537755"<endrec>
"0","1","10001821","","10011","10011","26127","937537760"<endrec>
"0","1","10001361","","10014","10013","26128","937537766"<endrec>
"1","2","10000020","","10019","10018","26129","937537766"<endrec>
"1","3","10001431","","10019","10018","26130","937537766"<endrec>
"1","5","10001374","","21134","21135","26131","937537766"<endrec>
"1","5","10001375","","21134","21135","26132","937537766"<endrec>
"1","1","10000005","","10014","10015","26133","937537779"<endrec>
"1","5","10000018","","10011","10015","26134","937537779"<endrec>
"","1","10000068","","10014","10011","26135","937537781"<endrec>
"0","5","10001171","","10011","10011","26136","937537802"<endrec>
"0","1","10001821","","10011","10011","26141","937538727"<endrec>
"0","1","10001901","","10014","10011","26151","937539740"<endrec>
"0","1","10001901","","10014","10011","26152","937539745"<endrec>
"1","1","10000047","","10011","10011","26153","937539750"<endrec>
"0","5","10001611","","10014","10011","26154","937539750"<endrec>
"1","1","10000047","","10011","10011","26155","937539751"<endrec>
"0","5","10001611","","10014","10011","26156","937539751"<endrec>
"0","1","10001891","","10011","10011","26157","937539761"<endrec>
"0","1","10001891","","10011","10011","26158","937539762"<endrec>
"0","1","10001921","","10014","10015","26160","937539773"<endrec>
"0","5","10001922","","10011","10015","26161","937539773"<endrec>
"0","1","10000050","","10014","10015","26162","937539781"<endrec>
"0","5","10000051","","10011","10015","26163","937539781"<endrec>
"0","1","10001901","","10014","10011","26164","937539810"<endrec>
"0","1","10001901","","10014","10011","26165","937539821"<endrec>
"0","1","10001901","","10014","10011","26166","937539824"<endrec>
"0","1","10001901","","10014","10011","26167","937539827"<endrec>
"1","2","10000020","","10019","10018","26168","937539837"<endrec>
"0","3","10000037","","10019","10018","26169","937539837"<endrec>
"0","1","10000047","","10014","10011","26170","937539852"<endrec>
"0","1","10000029","","10014","10011","26171","937539852"<endrec>
"0","5","10001611","","10014","10011","26172","937539852"<endrec>
"1","1","10000005","","10014","10015","26173","937539855"<endrec>
"1","1","10000047","","10011","10011","26174","937539869"<endrec>
"0","5","10001611","","10014","10011","26175","937539869"<endrec>
"0","1","10001492","","10011","10011","26176","937539877"<endrec>
"0","5","10001171","","10011","10011","26177","937539926"<endrec>
"0","5","10001171","","10011","10011","26178","937539928"<endrec>
"0","5","10001171","","10011","10011","26179","937539930"<endrec>
"0","5","10001171","","10011","10011","26180","937539942"<endrec>
"0","1","10000047","","10014","10011","26181","937539948"<endrec>
"0","1","10000029","","10014","10011","26182","937539948"<endrec>
"0","5","10001611","","10014","10011","26183","937539948"<endrec>
"1","1","10001421","","10014","10011","26184","937539957"<endrec>
"0","5","10001171","","10011","10011","26185","937539958"<endrec>
"0","1","10001821","","10011","10011","26192","937540725"<endrec>
"0","1","10001612","","10019","10011","26193","937540728"<endrec>
"0","1","10001621","","10014","10015","26194","937540728"<endrec>
"0","2","10001613","","10019","10018","26195","937540728"<endrec>
"1","1","10000047","","10011","10011","26196","937540729"<endrec>
"0","5","10001611","","10014","10011","26197","937540729"<endrec>
"1","2","10000056","","10019","10020","26198","937540731"<endrec>
"0","1","10001492","","10011","10011","26201","937542747"<endrec>
"0","1","10001341","","10011","10011","26202","937542751"<endrec>
"0","1","10001341","","10011","10011","26203","937542754"<endrec>
"0","1","10001341","","10011","10011","26204","937542758"<endrec>
"0","1","10001612","","10019","10011","26211","937544731"<endrec>
"0","1","10001621","","10014","10015","26212","937544731"<endrec>
"0","2","10001613","","10019","10018","26213","937544731"<endrec>
"0","1","10001361","","10014","10013","26214","937544747"<endrec>
"1","2","10000020","","10019","10018","26215","937544747"<endrec>
"1","3","10001431","","10019","10018","26216","937544747"<endrec>
"1","5","10001371","","21134","21135","26217","937544747"<endrec>
"1","5","10001375","","21134","21135","26218","937544747"<endrec>
"1","1","10000098","","10014","10016","26219","937544780"<endrec>
"1","1","10000090","","10014","10011","26220","937544780"<endrec>
"0","1","10000022","","10014","10016","26221","937544781"<endrec>
"0","1","10001291","","10014","10011","26222","937544781"<endrec>
"0","1","10000022","","10014","10016","26223","937544783"<endrec>
"0","1","10001291","","10014","10011","26224","937544783"<endrec>
"0","1","10001361","","10014","10013","26225","937544792"<endrec>
"1","2","10000020","","10019","10018","26226","937544792"<endrec>
"1","3","10001431","","10019","10018","26227","937544792"<endrec>
"1","5","10001371","","21134","21135","26228","937544792"<endrec>
"1","5","10001375","","21134","21135","26229","937544792"<endrec>
"1","1","10000047","","10011","10011","26230","937544810"<endrec>
"0","5","10001611","","10014","10011","26231","937544810"<endrec>
"0","1","10001361","","10014","10013","26232","937544817"<endrec>
"1","2","10000020","","10019","10018","26233","937544817"<endrec>
"1","3","10001431","","10019","10018","26234","937544817"<endrec>
"1","5","10001371","","21134","21135","26235","937544817"<endrec>
"1","5","10001375","","21134","21135","26236","937544817"<endrec>
"0","1","10001361","","10014","10013","26237","937544818"<endrec>
"1","2","10000020","","10019","10018","26238","937544818"<endrec>
"1","3","10001431","","10019","10018","26239","937544818"<endrec>
"1","5","10001371","","21134","21135","26240","937544818"<endrec>
"1","5","10001375","","21134","21135","26241","937544818"<endrec>
"0","1","10001361","","10014","10013","26242","937544828"<endrec>
"1","2","10000020","","10019","10018","26243","937544828"<endrec>
"1","3","10001431","","10019","10018","26244","937544828"<endrec>
"1","5","10001371","","21134","21135","26245","937544828"<endrec>
"1","5","10001375","","21134","21135","26246","937544828"<endrec>
"0","1","10001361","","10014","10013","26247","937544883"<endrec>
"1","2","10000020","","10019","10018","26248","937544883"<endrec>
"1","3","10001431","","10019","10018","26249","937544883"<endrec>
"1","5","10001371","","21134","21135","26250","937544883"<endrec>
"1","5","10001375","","21134","21135","26251","937544883"<endrec>
"0","1","10001361","","10014","10013","26261","937545726"<endrec>
"1","2","10000020","","10019","10018","26262","937545726"<endrec>
"1","3","10001431","","10019","10018","26263","937545726"<endrec>
"1","5","10001371","","21134","21135","26264","937545726"<endrec>
"1","5","10001375","","21134","21135","26265","937545726"<endrec>
"0","1","10001492","","10011","10011","26266","937545727"<endrec>
"0","1","10001361","","10014","10013","26267","937545731"<endrec>
"1","2","10000020","","10019","10018","26268","937545731"<endrec>
"1","3","10001431","","10019","10018","26269","937545731"<endrec>
"1","5","10001371","","21134","21135","26270","937545731"<endrec>
"1","5","10001375","","21134","21135","26271","937545731"<endrec>
"0","1","10001673","","10014","10011","26281","937547728"<endrec>
"0","1","10001821","","10011","10011","26282","937547735"<endrec>
"0","1","10001821","","10011","10011","26283","937547749"<endrec>
"0","1","10001361","","10014","10013","26284","937547764"<endrec>
"1","2","10000020","","10019","10018","26285","937547764"<endrec>
"1","3","10001431","","10019","10018","26286","937547764"<endrec>
"0","5","10001371","","21134","21135","26287","937547764"<endrec>
"0","5","10001375","","21134","21135","26288","937547764"<endrec>
"0","1","10001361","","10014","10013","26289","937547765"<endrec>
"0","2","10000020","","10019","10018","26290","937547765"<endrec>
"0","3","10001431","","10019","10018","26291","937547765"<endrec>
"0","5","10001371","","21134","21135","26292","937547765"<endrec>
"0","5","10001375","","21134","21135","26293","937547765"<endrec>
"1","1","10001863","","10011","10016","26294","937547776"<endrec>
"0","1","10001673","","10014","10011","26295","937547794"<endrec>
"1","1","10001863","","10011","10016","26296","937547811"<endrec>
"1","1","10001863","","10011","10016","26297","937547813"<endrec>
"1","1","10001863","","10011","10016","26298","937547814"<endrec>
"1","1","10001863","","10011","10016","26299","937547816"<endrec>
"1","1","10001863","","10011","10016","26300","937547822"<endrec>
"1","1","10000027","","10011","10011","26302","937548733"<endrec>
"","1","10000083","","10014","10011","26303","937548737"<endrec>
"1","1","10000047","","10011","10011","26304","937548739"<endrec>
"0","5","10001611","","10014","10011","26305","937548739"<endrec>
"0","1","10001277","","10011","10011","26306","937548766"<endrec>
"1","1","10000047","","10014","10011","26307","937548778"<endrec>
"1","4","10000055","","10020","10018","26308","937548778"<endrec>
"1","1","10000047","","10014","10011","26309","937548779"<endrec>
"1","4","10000055","","10020","10018","26310","937548779"<endrec>
"1","4","10000054","","10020","10018","26311","937548780"<endrec>
"0","1","10000050","","10014","10015","26312","937548797"<endrec>
"0","1","10000050","","10014","10019","26313","937548798"<endrec>
"1","4","10000054","","10020","10018","26314","937548799"<endrec>
"1","1","10000047","","10014","10011","26315","937548820"<endrec>
"1","4","10000055","","10020","10018","26316","937548820"<endrec>
"1","1","10000047","","10014","10011","26317","937548858"<endrec>
"1","4","10000055","","10020","10018","26318","937548858"<endrec>
"0","1","10001901","","10014","10011","26319","937548861"<endrec>
"1","2","10000020","","10019","10018","26321","937549733"<endrec>
"0","3","10000037","","10019","10018","26322","937549733"<endrec>
"0","1","10000101","","10014","10011","26323","937549781"<endrec>
"0","5","10000025","","10019","10011","26324","937549781"<endrec>
"0","1","10000101","","10014","10011","26325","937549782"<endrec>
"0","5","10000025","","10019","10011","26326","937549782"<endrec>
"0","1","10000101","","10014","10011","26327","937549783"<endrec>
"0","5","10000025","","10019","10011","26328","937549783"<endrec>
"0","1","10001742","","10011","10011","26329","937549811"<endrec>
"1","1","10001241","","10011","10011","26331","937550743"<endrec>
"0","1","10001361","","10014","10013","26332","937550748"<endrec>
"0","2","10000020","","10019","10018","26333","937550748"<endrec>
"0","3","10001431","","10019","10018","26334","937550748"<endrec>
"0","5","10001371","","21134","21252","26335","937550748"<endrec>
"0","5","10001375","","21134","21252","26336","937550748"<endrec>
"0","1","10001361","","10014","10013","26337","937550751"<endrec>
"0","2","10000020","","10019","10018","26338","937550751"<endrec>
"0","3","10001431","","10019","10018","26339","937550751"<endrec>
"0","5","10001371","","21134","21252","26340","937550751"<endrec>
"0","5","10001375","","21134","21252","26341","937550751"<endrec>
"0","5","10001371","","21134","21252","26342","937550753"<endrec>
"0","1","10001742","","10011","10011","26351","937551729"<endrec>
"1","4","10000054","","10020","10018","26352","937551738"<endrec>
"1","1","10000050","","10014","10015","26353","937551739"<endrec>
"1","4","10000054","","10020","10018","26354","937551740"<endrec>
"0","1","10000050","","10014","10019","26355","937551743"<endrec>
"0","5","10001371","","21134","21252","26356","937551761"<endrec>
"0","1","10001901","","10014","10011","26361","937552732"<endrec>
"0","1","10000029","","10011","10011","26362","937552748"<endrec>
"0","5","10001611","","10014","10011","26363","937552748"<endrec>
"0","5","10001351","","21134","21135","26364","937552748"<endrec>
"0","1","10001931","","10014","10011","26365","937552753"<endrec>
"0","1","10000029","","10011","10011","26366","937552761"<endrec>
"0","5","10001611","","10014","10011","26367","937552761"<endrec>
"0","5","10001351","","21134","21135","26368","937552761"<endrec>
"0","1","10001221","","10014","10011","26371","937555737"<endrec>
"0","5","10001171","","10011","10011","26381","937558727"<endrec>
"1","1","10000047","","10014","10011","26391","937565725"<endrec>
"1","4","10000055","","10020","10018","26392","937565725"<endrec>
"1","1","10000047","","10014","10011","26393","937565726"<endrec>
"1","4","10000055","","10020","10018","26394","937565726"<endrec>
"1","1","10001863","","10011","10016","26395","937565727"<endrec>
"1","1","10000047","","10014","10011","26396","937565728"<endrec>
"1","4","10000055","","10020","10018","26397","937565728"<endrec>
"1","1","10001863","","10011","10016","26400","937565730"<endrec>
"0","5","10001171","","10011","10011","26401","937565740"<endrec>
"0","5","10001171","","10011","10011","26402","937565741"<endrec>
"1","1","10001863","","10011","10016","26411","937566725"<endrec>
"1","1","10000047","","10014","10011","26414","937565729"<endrec>
"1","4","10000055","","10020","10018","26415","937565729"<endrec>
"1","1","10000047","","10014","10011","26416","937566726"<endrec>
"1","4","10000055","","10020","10018","26417","937566726"<endrec>
"1","1","10000047","","10014","10011","26418","937566728"<endrec>
"1","4","10000055","","10020","10018","26419","937566728"<endrec>
"0","5","10001171","","10011","10011","26420","937566732"<endrec>
"1","1","10000047","","10014","10011","26423","937566735"<endrec>
"1","4","10000055","","10020","10018","26424","937566735"<endrec>
"0","5","10001171","","10011","10011","26425","937566736"<endrec>
"0","1","10001492","","10011","10011","26426","937566740"<endrec>
"0","1","10001492","","10011","10011","26427","937566742"<endrec>
"1","1","10001863","","10011","10016","26428","937566743"<endrec>
"1","1","10000047","","10014","10011","26429","937566746"<endrec>
"1","4","10000055","","10020","10018","26430","937566746"<endrec>
"0","1","10000091","","10014","10011","26431","937566765"<endrec>
"0","1","10000099","","10014","10016","26432","937566765"<endrec>
"0","1","10001931","","10014","10011","26433","937566768"<endrec>
"0","1","10001278","","10011","10011","26434","937566776"<endrec>
"1","1","10001241","","10011","10011","26435","937566784"<endrec>
"0","1","10001276","","10014","10011","26436","937566785"<endrec>
"0","1","10001771","","10014","10011","26437","937566788"<endrec>
"0","1","10001221","","10014","10011","26438","937566797"<endrec>
"1","1","10001162","","10014","10016","26439","937566815"<endrec>
"1","2","10001161","","10019","10018","26440","937566815"<endrec>
"0","1","10000099","","10014","10016","26441","937566817"<endrec>
"0","1","10000091","","10014","10011","26442","937566817"<endrec>
"0","1","10000099","","10014","10016","26443","937566818"<endrec>
"0","1","10000091","","10014","10011","26444","937566818"<endrec>
"0","5","10001371","","21134","21252","26445","937566820"<endrec>
"0","1","10000029","","10011","10011","26446","937566822"<endrec>
"0","5","10001611","","10014","10011","26447","937566822"<endrec>
"0","5","10001351","","21134","21135","26448","937566822"<endrec>
"0","1","10000047","","10014","10011","26449","937566828"<endrec>
"0","1","10000029","","10014","10011","26450","937566828"<endrec>
"0","1","10001941","","10014","10011","26451","937566828"<endrec>
"0","5","10001611","","10014","10011","26452","937566828"<endrec>
"0","1","10000047","","10014","10011","26453","937566833"<endrec>
"0","1","10000029","","10014","10011","26454","937566833"<endrec>
"0","5","10001611","","10014","10011","26455","937566833"<endrec>
"0","1","10001942","","10014","10011","26456","937566842"<endrec>
"0","1","10001942","","10014","10011","26457","937566891"<endrec>
"1","1","10000023","","10014","10011","26461","937567769"<endrec>
"1","1","10000024","","10014","10016","26462","937567769"<endrec>
"1","1","10000023","","10014","10011","26463","937567771"<endrec>
"1","1","10000024","","10014","10016","26464","937567771"<endrec>
"1","1","10001162","","10014","10016","26465","937567773"<endrec>
"1","2","10001161","","10019","10018","26466","937567773"<endrec>
"1","1","10000023","","10014","10011","26467","937567780"<endrec>
"1","1","10000024","","10014","10016","26468","937567780"<endrec>
"0","1","10001612","","10019","10011","26469","937567781"<endrec>
"0","1","10001621","","10014","10015","26470","937567781"<endrec>
"0","2","10001613","","10019","10018","26471","937567781"<endrec>
"0","3","10001721","","10019","10014","26481","937568726"<endrec>
"0","5","10001371","","21134","21252","26482","937568726"<endrec>
"0","1","10001361","","10014","10013","26491","937569729"<endrec>
"0","2","10000020","","10013","10018","26492","937569729"<endrec>
"0","3","10001721","","10019","10014","26493","937569729"<endrec>
"0","5","10001371","","21134","21252","26494","937569729"<endrec>
"0","1","10001501","","10014","10011","26495","937569776"<endrec>
"0","1","10001341","","10011","10011","26501","937570742"<endrec>
"0","1","10001341","","10011","10011","26502","937570743"<endrec>
"0","1","10001341","","10011","10011","26503","937570744"<endrec>
"0","1","10001731","","10014","10013","26511","937571735"<endrec>
"1","1","10000047","","10014","10011","26512","937571747"<endrec>
"1","4","10000055","","10020","10018","26513","937571747"<endrec>
"1","1","10000047","","10014","10011","26514","937571748"<endrec>
"1","4","10000055","","10020","10018","26515","937571748"<endrec>
"0","1","10000022","","10014","10015","26516","937571753"<endrec>
"0","1","10001291","","10014","10011","26517","937571753"<endrec>
"1","1","10000047","","10014","10011","26518","937571754"<endrec>
"1","4","10000055","","10020","10018","26519","937571754"<endrec>
"0","1","10001962","","10014","10015","26521","937572762"<endrec>
"0","1","10001961","","10014","10011","26522","937572762"<endrec>
"0","1","10000004","","10011","10011","26524","937572768"<endrec>
"0","1","10001962","","10014","10015","26525","937572769"<endrec>
"0","1","10001961","","10014","10011","26526","937572769"<endrec>
"0","1","10001962","","10014","10015","26527","937572775"<endrec>
"1","1","10000098","","10014","10016","26528","937572776"<endrec>
"1","1","10000090","","10014","10011","26529","937572776"<endrec>
"0","1","10001612","","10019","10011","26530","937572792"<endrec>
"0","1","10001621","","10014","10015","26531","937572792"<endrec>
"0","2","10001613","","10019","10018","26532","937572792"<endrec>
"0","5","10001963","","21134","21252","26533","937572792"<endrec>
"0","1","10001962","","10014","10015","26541","937573767"<endrec>
"1","5","10001331","","21134","21135","26551","937574760"<endrec>
"1","1","10001863","","10011","10016","26561","937576759"<endrec>
"0","1","10001252","","10014","10011","26571","937580760"<endrec>
"0","1","10001252","","10014","10011","26572","937580764"<endrec>
"0","1","10001971","","10019","10011","26573","937580771"<endrec>
