LOAD_DATA_TS,PRODUCT_UNIQUE_ID,PROPERTY_CODE,PROPERTY_VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","937229669","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937229673","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230543","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230548","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230551","ORG_IDENTITY_MODEL","1"<endrec>
"","937230551","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937230552","ORG_IDENTITY_MODEL","1"<endrec>
"","937230552","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937230635","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230639","ORG_IDENTITY_MODEL","1"<endrec>
"","937230639","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937230640","ORG_IDENTITY_MODEL","0"<endrec>
"","937230640","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937230641","ORG_IDENTITY_MODEL","1"<endrec>
"","937230641","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937230642","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937230642","BILL_REF_NUM_RULE",""<endrec>
"","937230642","ORG_IDENTITY_MODEL","1"<endrec>
"","937230642","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937230643","BILL_REF_NUM_RULE",""<endrec>
"","937230643","ORG_IDENTITY_MODEL","3"<endrec>
"","937230643","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937230651","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230667","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937230669","ORG_IDENTITY_MODEL","1"<endrec>
"","937230669","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937230670","ORG_IDENTITY_MODEL","1"<endrec>
"","937230670","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937231548","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937231550","ORG_IDENTITY_MODEL","3"<endrec>
"","937231550","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937231554","ORG_IDENTITY_MODEL","3"<endrec>
"","937231554","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937232606","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937232607","ORG_IDENTITY_MODEL","1"<endrec>
"","937232607","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937232608","ORG_IDENTITY_MODEL","0"<endrec>
"","937232608","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937232613","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937232614","ORG_IDENTITY_MODEL","1"<endrec>
"","937232614","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937232620","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937233570","ORG_IDENTITY_MODEL","3"<endrec>
"","937233570","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937233571","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937233571","ORG_IDENTITY_MODEL","3"<endrec>
"","937233571","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235566","ORG_IDENTITY_MODEL","3"<endrec>
"","937235566","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235583","ORG_IDENTITY_MODEL","3"<endrec>
"","937235583","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235601","ORG_IDENTITY_MODEL","3"<endrec>
"","937235601","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235611","ORG_FSI_PROVISIONING_PRODUCT_FLAG",""<endrec>
"","937235611","ORG_IDENTITY_MODEL","3"<endrec>
"","937235611","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235620","ORG_FSI_CORE_PRODUCT_FLAG",""<endrec>
"","937235620","ORG_IDENTITY_MODEL","3"<endrec>
"","937235620","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937235621","ORG_IDENTITY_MODEL","1"<endrec>
"","937235621","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244700","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937244705","ORG_IDENTITY_MODEL","1"<endrec>
"","937244705","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244709","ORG_IDENTITY_MODEL","1"<endrec>
"","937244709","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244711","ORG_IDENTITY_MODEL","1"<endrec>
"","937244711","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244729","ORG_IDENTITY_MODEL","3"<endrec>
"","937244729","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937244730","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937244743","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937244744","ORG_IDENTITY_MODEL","1"<endrec>
"","937244744","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244791","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937244798","ORG_IDENTITY_MODEL","1"<endrec>
"","937244798","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244819","ORG_IDENTITY_MODEL","1"<endrec>
"","937244819","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244841","ORG_IDENTITY_MODEL","1"<endrec>
"","937244841","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937244843","ORG_IDENTITY_MODEL","1"<endrec>
"","937244843","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937254745","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254747","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254748","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254751","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254753","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254758","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937254759","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937254759","BILL_REF_NUM_RULE",""<endrec>
"","937254759","ORG_IDENTITY_MODEL","3"<endrec>
"","937254759","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937254825","ORG_IDENTITY_MODEL","1"<endrec>
"","937254825","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937254830","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937254830","BILL_REF_NUM_RULE",""<endrec>
"","937254830","ORG_IDENTITY_MODEL","1"<endrec>
"","937254830","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937255686","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937255686","BILL_REF_NUM_RULE",""<endrec>
"","937255686","ORG_IDENTITY_MODEL","3"<endrec>
"","937255686","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937255687","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937255687","BILL_REF_NUM_RULE",""<endrec>
"","937255687","ORG_IDENTITY_MODEL","3"<endrec>
"","937255687","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937255725","ORG_IDENTITY_MODEL","1"<endrec>
"","937255725","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937255726","ORG_IDENTITY_MODEL","1"<endrec>
"","937255726","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937255727","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937255727","BILL_REF_NUM_RULE",""<endrec>
"","937255727","ORG_IDENTITY_MODEL","1"<endrec>
"","937255727","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937255728","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937255728","BILL_REF_NUM_RULE",""<endrec>
"","937255728","ORG_IDENTITY_MODEL","3"<endrec>
"","937255728","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937255729","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937258684","ORG_IDENTITY_MODEL","1"<endrec>
"","937258684","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937258800","ORG_IDENTITY_MODEL","3"<endrec>
"","937258800","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937258801","ORG_IDENTITY_MODEL","3"<endrec>
"","937258801","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937258824","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937260719","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937260735","ORG_IDENTITY_MODEL","3"<endrec>
"","937260735","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937261718","ORG_IDENTITY_MODEL","1"<endrec>
"","937261718","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937261719","ORG_IDENTITY_MODEL","1"<endrec>
"","937261719","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937262877","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937262879","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937262880","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937262881","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937262888","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937262891","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937262891","BILL_REF_NUM_RULE",""<endrec>
"","937262891","ORG_IDENTITY_MODEL","3"<endrec>
"","937262891","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937262894","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937262894","BILL_REF_NUM_RULE",""<endrec>
"","937262894","ORG_IDENTITY_MODEL","3"<endrec>
"","937262894","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937263712","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937263745","ORG_IDENTITY_MODEL","1"<endrec>
"","937263745","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937264705","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937264706","ORG_IDENTITY_MODEL","3"<endrec>
"","937264706","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937265735","ORG_IDENTITY_MODEL","1"<endrec>
"","937265735","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937267801","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937267814","ORG_IDENTITY_MODEL","1"<endrec>
"","937267814","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937267815","BILL_REF_NUM_RULE",""<endrec>
"","937267815","ORG_IDENTITY_MODEL","3"<endrec>
"","937267815","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937267819","ORG_IDENTITY_MODEL","0"<endrec>
"","937267819","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937267820","ORG_IDENTITY_MODEL","0"<endrec>
"","937267820","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937268800","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937268808","ORG_IDENTITY_MODEL","0"<endrec>
"","937268808","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937270835","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937271818","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937271820","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937271821","ORG_IDENTITY_MODEL","1"<endrec>
"","937271821","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937273833","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937273843","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937275827","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937275827","BILL_REF_NUM_RULE",""<endrec>
"","937275827","ORG_IDENTITY_MODEL","3"<endrec>
"","937275827","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937279827","ORG_IDENTITY_MODEL","1"<endrec>
"","937279827","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937279839","ORG_IDENTITY_MODEL","1"<endrec>
"","937279839","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937279844","ORG_IDENTITY_MODEL","3"<endrec>
"","937279844","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937279847","ORG_IDENTITY_MODEL","3"<endrec>
"","937279847","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937279895","ORG_IDENTITY_MODEL","0"<endrec>
"","937279895","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937279905","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937279927","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937279968","ORG_IDENTITY_MODEL","3"<endrec>
"","937279968","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937279971","ORG_IDENTITY_MODEL","3"<endrec>
"","937279971","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937279978","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937279979","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937279982","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937279998","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937280016","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937280017","ORG_IDENTITY_MODEL","0"<endrec>
"","937280017","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937280818","ORG_IDENTITY_MODEL","1"<endrec>
"","937280818","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937280821","ORG_IDENTITY_MODEL","1"<endrec>
"","937280821","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937280832","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937280836","ORG_IDENTITY_MODEL","3"<endrec>
"","937280836","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937281836","ORG_IDENTITY_MODEL","0"<endrec>
"","937281836","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937281848","ORG_IDENTITY_MODEL","3"<endrec>
"","937281848","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937281852","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937281852","BILL_REF_NUM_RULE",""<endrec>
"","937281852","ORG_IDENTITY_MODEL","3"<endrec>
"","937281852","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937281855","ORG_IDENTITY_MODEL","0"<endrec>
"","937281855","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937281857","ORG_IDENTITY_MODEL","0"<endrec>
"","937281857","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937281904","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937281906","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937281907","ORG_IDENTITY_MODEL","3"<endrec>
"","937281907","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937293830","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937295818","ORG_FSI_CORE_PRODUCT_FLAG",""<endrec>
"","937295818","ORG_IDENTITY_MODEL","3"<endrec>
"","937295818","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937300834","ORG_IDENTITY_MODEL","1"<endrec>
"","937300834","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937300842","ORG_IDENTITY_MODEL","3"<endrec>
"","937300842","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937305825","ORG_IDENTITY_MODEL","3"<endrec>
"","937305825","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937305826","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937308855","ORG_IDENTITY_MODEL","0"<endrec>
"","937308855","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937308856","ORG_IDENTITY_MODEL","0"<endrec>
"","937308856","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937308884","ORG_IDENTITY_MODEL","1"<endrec>
"","937308884","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937309868","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937309884","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937309884","ORG_IDENTITY_MODEL","3"<endrec>
"","937309884","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937309885","ORG_IDENTITY_MODEL","3"<endrec>
"","937309885","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937309886","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937309887","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937309887","ORG_IDENTITY_MODEL","3"<endrec>
"","937309887","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937309896","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937309896","ORG_IDENTITY_MODEL","3"<endrec>
"","937309896","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937309897","ORG_IDENTITY_MODEL","3"<endrec>
"","937309897","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311855","ORG_IDENTITY_MODEL","1"<endrec>
"","937311855","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937311861","ORG_IDENTITY_MODEL","0"<endrec>
"","937311861","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937311864","ORG_IDENTITY_MODEL","1"<endrec>
"","937311864","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937311887","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937311887","ORG_IDENTITY_MODEL","3"<endrec>
"","937311887","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311888","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937311888","ORG_IDENTITY_MODEL","3"<endrec>
"","937311888","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311889","ORG_IDENTITY_MODEL","3"<endrec>
"","937311889","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311890","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937311890","ORG_IDENTITY_MODEL","3"<endrec>
"","937311890","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311891","FSI_ORG_PRODUCT_FLAG",""<endrec>
"","937311891","ORG_IDENTITY_MODEL","3"<endrec>
"","937311891","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937311892","ORG_IDENTITY_MODEL","0"<endrec>
"","937311892","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937312854","ORG_IDENTITY_MODEL","0"<endrec>
"","937312854","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937315853","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937315855","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937315855","BILL_REF_NUM_RULE",""<endrec>
"","937315855","ORG_IDENTITY_MODEL","1"<endrec>
"","937315855","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937322890","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937325873","ORG_IDENTITY_MODEL","3"<endrec>
"","937325873","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937325885","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937325902","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937327907","ORG_IDENTITY_MODEL","0"<endrec>
"","937327907","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937327909","ORG_IDENTITY_MODEL","0"<endrec>
"","937327909","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937327961","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937327963","ORG_IDENTITY_MODEL","3"<endrec>
"","937327963","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937327964","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937327965","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937327965","BILL_REF_NUM_RULE",""<endrec>
"","937327965","ORG_IDENTITY_MODEL","3"<endrec>
"","937327965","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937328872","ORG_IDENTITY_MODEL","3"<endrec>
"","937328872","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937328882","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937328882","BILL_REF_NUM_RULE",""<endrec>
"","937328882","ORG_IDENTITY_MODEL","1"<endrec>
"","937328882","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937329916","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937329920","ORG_IDENTITY_MODEL","3"<endrec>
"","937329920","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937329923","ORG_IDENTITY_MODEL","3"<endrec>
"","937329923","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937330872","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937330942","ORG_IDENTITY_MODEL","1"<endrec>
"","937330942","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937332884","ORG_IDENTITY_MODEL","1"<endrec>
"","937332884","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937332885","ORG_IDENTITY_MODEL","1"<endrec>
"","937332885","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937332896","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937332915","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937335880","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937340888","ORG_IDENTITY_MODEL","0"<endrec>
"","937340888","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937340897","ORG_IDENTITY_MODEL","0"<endrec>
"","937340897","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937340917","ORG_IDENTITY_MODEL","0"<endrec>
"","937340917","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937340936","ORG_IDENTITY_MODEL","3"<endrec>
"","937340936","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937340937","ORG_IDENTITY_MODEL","0"<endrec>
"","937340937","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937340938","ORG_IDENTITY_MODEL","0"<endrec>
"","937340938","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937342904","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937342905","ORG_IDENTITY_MODEL","3"<endrec>
"","937342905","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937343876","ORG_IDENTITY_MODEL","0"<endrec>
"","937343876","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937343918","ORG_IDENTITY_MODEL","0"<endrec>
"","937343918","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937344897","ORG_IDENTITY_MODEL","0"<endrec>
"","937344897","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937344926","ORG_IDENTITY_MODEL","0"<endrec>
"","937344926","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937345886","ORG_IDENTITY_MODEL","1"<endrec>
"","937345886","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937347906","ORG_IDENTITY_MODEL","3"<endrec>
"","937347906","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937352005","ORG_IDENTITY_MODEL","0"<endrec>
"","937352005","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937353923","ORG_IDENTITY_MODEL","0"<endrec>
"","937353923","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937353924","ORG_IDENTITY_MODEL","1"<endrec>
"","937353924","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937356995","ORG_IDENTITY_MODEL","3"<endrec>
"","937356995","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937358028","ORG_IDENTITY_MODEL","3"<endrec>
"","937358028","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937358030","ORG_IDENTITY_MODEL","1"<endrec>
"","937358030","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937358031","ORG_IDENTITY_MODEL","1"<endrec>
"","937358031","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937358040","ORG_IDENTITY_MODEL","1"<endrec>
"","937358040","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937364017","ORG_IDENTITY_MODEL","1"<endrec>
"","937364017","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937364018","ORG_IDENTITY_MODEL","1"<endrec>
"","937364018","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937366327","ORG_IDENTITY_MODEL","0"<endrec>
"","937366327","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937366358","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937370433","ORG_IDENTITY_MODEL","3"<endrec>
"","937370433","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937371436","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937371515","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937375436","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937375469","ORG_IDENTITY_MODEL","1"<endrec>
"","937375469","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937375476","ORG_IDENTITY_MODEL","1"<endrec>
"","937375476","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937375521","ORG_IDENTITY_MODEL","3"<endrec>
"","937375521","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937376499","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937376499","BILL_REF_NUM_RULE",""<endrec>
"","937376499","ORG_IDENTITY_MODEL","3"<endrec>
"","937376499","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937376534","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937376544","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937376544","BILL_REF_NUM_RULE",""<endrec>
"","937376544","ORG_IDENTITY_MODEL","3"<endrec>
"","937376544","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937376572","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937376572","BILL_REF_NUM_RULE",""<endrec>
"","937376572","ORG_IDENTITY_MODEL","3"<endrec>
"","937376572","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937377457","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937377458","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937377461","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937377481","B2B_BILL_REF_NUM_RULE",""<endrec>
"","937377481","BILL_REF_NUM_RULE",""<endrec>
"","937377481","ORG_IDENTITY_MODEL","3"<endrec>
"","937377481","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937378439","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937378461","ORG_IDENTITY_MODEL","1"<endrec>
"","937378461","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937378463","ORG_IDENTITY_MODEL","1"<endrec>
"","937378463","ORG_IDENTITY_SUB_TYPE","5001"<endrec>
"","937379501","ORG_IDENTITY_MODEL","0"<endrec>
"","937379501","ORG_IDENTITY_SUB_TYPE","5002"<endrec>
"","937381575","CUST_IDENTITY_SUB_TYPE","1001"<endrec>
"","937381576","CUST_IDENTITY_SUB_TYPE","1000"<endrec>
"","937381611","CUST_IDENTITY_SUB_TYPE","1002"<endrec>
"","937383562","ORG_IDENTITY_MODEL","3"<endrec>
"","937383562","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937383564","ORG_IDENTITY_MODEL","3"<endrec>
"","937383564","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937383565","ORG_IDENTITY_MODEL","3"<endrec>
"","937383565","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
"","937383568","ORG_IDENTITY_MODEL","3"<endrec>
"","937383568","ORG_IDENTITY_SUB_TYPE","-1"<endrec>
