LIMIT_OBJECT_ID,LIMIT_RULE_UNIQUE_ID,OBJECT_ID,OBJECT_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              <endrec>
"77235000","937217667","20048","2"<endrec>
"77236000","937217667","21799","2"<endrec>
"77237000","937217667","20001","2"<endrec>
"77241000","937217668","20048","2"<endrec>
"77242000","937217668","21799","2"<endrec>
"77243000","937217668","20001","2"<endrec>
"77248000","937217675","20006","2"<endrec>
"77249000","937217675","20015","2"<endrec>
"77253000","937217678","20006","2"<endrec>
"77254000","937217678","20015","2"<endrec>
"77256000","937217679","20006","2"<endrec>
"77257000","937217679","20015","2"<endrec>
"77259000","937217693","20046","2"<endrec>
"77260000","937217693","21798","2"<endrec>
"77261000","937217693","20020","2"<endrec>
"77266000","937217696","20046","2"<endrec>
"77267000","937217696","21798","2"<endrec>
"77268000","937217696","20020","2"<endrec>
"77273000","937217698","20046","2"<endrec>
"77274000","937217698","21798","2"<endrec>
"77275000","937217698","20001","2"<endrec>
"77276000","937217698","20020","2"<endrec>
"77279000","937217700","20046","2"<endrec>
"77280000","937217700","21798","2"<endrec>
"77281000","937217700","20001","2"<endrec>
"77282000","937217700","20020","2"<endrec>
"77285000","937217701","20046","2"<endrec>
"77286000","937217701","21798","2"<endrec>
"77287000","937217701","20020","2"<endrec>
"77292000","937217704","20046","2"<endrec>
"77293000","937217704","21798","2"<endrec>
"77294000","937217704","20001","2"<endrec>
"77295000","937217704","20020","2"<endrec>
"77299000","937217707","20046","2"<endrec>
"77300000","937217707","21798","2"<endrec>
"77301000","937217707","20001","2"<endrec>
"77304000","937217713","20051","2"<endrec>
"77305000","937217713","21805","2"<endrec>
"77310000","937217721","21805","2"<endrec>
"77311000","937217721","20001","2"<endrec>
"77315000","937217722","20047","2"<endrec>
"77316000","937217722","21800","2"<endrec>
"77319000","937217726","20051","2"<endrec>
"77320000","937217726","21805","2"<endrec>
"77321000","937217726","20001","2"<endrec>
"77325000","937217759","21800","2"<endrec>
"77326000","937217759","20001","2"<endrec>
"77329000","937217761","21800","2"<endrec>
"77330000","937217761","20020","2"<endrec>
"77331000","937217761","20039","2"<endrec>
"77337000","937217779","20047","2"<endrec>
"77338000","937217779","21799","2"<endrec>
"77339000","937217779","21800","2"<endrec>
"77340000","937217779","20001","2"<endrec>
"77344000","937217797","5731","3"<endrec>
"77346000","937217799","5731","3"<endrec>
"77348000","937217802","20048","2"<endrec>
"77349000","937217802","21799","2"<endrec>
"77350000","937217802","20001","2"<endrec>
"77353000","937217806","21805","2"<endrec>
"77354000","937217806","20001","2"<endrec>
"77357000","937217809","20051","2"<endrec>
"77358000","937217809","21805","2"<endrec>
"77360000","937217818","20051","2"<endrec>
"77361000","937217818","21805","2"<endrec>
"77362000","937217818","20001","2"<endrec>
"77367000","937217819","20051","2"<endrec>
"77368000","937217819","21805","2"<endrec>
"77371000","937217823","20048","2"<endrec>
"77372000","937217823","21799","2"<endrec>
"77373000","937217823","20001","2"<endrec>
"77376000","937217824","20048","2"<endrec>
"77377000","937217824","21799","2"<endrec>
"77378000","937217824","20001","2"<endrec>
"77381000","937217832","20006","2"<endrec>
"77382000","937217832","20001","2"<endrec>
"77383000","937217832","20022","2"<endrec>
"77390000","937217833","20006","2"<endrec>
"77391000","937217833","20001","2"<endrec>
"77392000","937217833","20022","2"<endrec>
"77393000","937217833","20003","2"<endrec>
"77400000","937217834","20006","2"<endrec>
"77401000","937217834","20001","2"<endrec>
"77402000","937217834","20022","2"<endrec>
"77403000","937217834","20003","2"<endrec>
"77413000","937217835","20006","2"<endrec>
"77414000","937217835","20001","2"<endrec>
"77415000","937217835","20022","2"<endrec>
"77416000","937217835","20003","2"<endrec>
"77427000","937217836","20006","2"<endrec>
"77428000","937217836","21898","2"<endrec>
"77429000","937217836","20001","2"<endrec>
"77430000","937217836","20022","2"<endrec>
"77431000","937217836","20003","2"<endrec>
"77442000","937217837","20006","2"<endrec>
"77443000","937217837","21898","2"<endrec>
"77444000","937217837","20001","2"<endrec>
"77445000","937217837","20022","2"<endrec>
"77446000","937217837","20003","2"<endrec>
"77458000","937217840","20006","2"<endrec>
"77459000","937217840","20015","2"<endrec>
"77460000","937217840","21502","2"<endrec>
"77461000","937217840","21798","2"<endrec>
"77462000","937217840","21898","2"<endrec>
"77463000","937217840","20001","2"<endrec>
"77464000","937217840","20022","2"<endrec>
"77465000","937217840","20003","2"<endrec>
"77466000","937217840","20007","2"<endrec>
"77467000","937217840","20023","2"<endrec>
"77482000","937217841","20006","2"<endrec>
"77483000","937217841","20015","2"<endrec>
"77484000","937217841","21502","2"<endrec>
"77485000","937217841","21798","2"<endrec>
"77486000","937217841","21898","2"<endrec>
"77487000","937217841","20001","2"<endrec>
"77488000","937217841","20022","2"<endrec>
"77489000","937217841","20003","2"<endrec>
"77490000","937217841","20007","2"<endrec>
"77491000","937217841","20023","2"<endrec>
"77507000","937217842","20006","2"<endrec>
"77508000","937217842","20003","2"<endrec>
"77513000","937217845","20006","2"<endrec>
"77514000","937217845","20010","2"<endrec>
"77515000","937217845","20001","2"<endrec>
"77516000","937217845","20023","2"<endrec>
"77522000","937217846","20006","2"<endrec>
"77523000","937217846","20001","2"<endrec>
"77524000","937217846","20003","2"<endrec>
"77525000","937217846","20027","2"<endrec>
"77546000","937217851","20006","2"<endrec>
"77548000","937217852","20006","2"<endrec>
"77550000","937217855","20001","2"<endrec>
"77551000","937217855","20003","2"<endrec>
"77552000","937217855","20039","2"<endrec>
"78187000","937218543","20047","2"<endrec>
"78188000","937218543","21800","2"<endrec>
"78189000","937218543","20020","2"<endrec>
"78190000","937218543","20039","2"<endrec>
"78199000","937218550","20047","2"<endrec>
"78200000","937218550","20051","2"<endrec>
"78201000","937218550","21800","2"<endrec>
"78202000","937218550","21805","2"<endrec>
"78203000","937218550","20999","2"<endrec>
"78204000","937218550","20020","2"<endrec>
"78205000","937218550","20039","2"<endrec>
"78220000","937218555","20051","2"<endrec>
"78221000","937218555","21805","2"<endrec>
"78224000","937218557","21805","2"<endrec>
"78226000","937218559","20051","2"<endrec>
"78227000","937218559","21805","2"<endrec>
"78229000","937218565","20051","2"<endrec>
"78230000","937218565","21805","2"<endrec>
"78231000","937218565","20001","2"<endrec>
"78234000","937218567","20051","2"<endrec>
"78235000","937218567","21805","2"<endrec>
"78236000","937218567","20001","2"<endrec>
"78242000","937218568","20001","2"<endrec>
"78244000","937218576","20051","2"<endrec>
"78245000","937218576","21805","2"<endrec>
"78246000","937218576","20001","2"<endrec>
"78249000","937218583","20046","2"<endrec>
"78250000","937218583","21798","2"<endrec>
"78251000","937218583","20001","2"<endrec>
"78252000","937218583","20020","2"<endrec>
"78259000","937218600","21799","2"<endrec>
"78260000","937218600","20001","2"<endrec>
"78263000","937218606","20006","2"<endrec>
"78264000","937218606","20001","2"<endrec>
"78265000","937218606","20003","2"<endrec>
"78266000","937218606","20027","2"<endrec>
"78287000","937218613","8","3"<endrec>
"78288000","937218613","20047","2"<endrec>
"78289000","937218613","20052","2"<endrec>
"78293000","937218618","20051","2"<endrec>
"78294000","937218618","21805","2"<endrec>
"78297000","937218659","8","3"<endrec>
"78298000","937218659","20047","2"<endrec>
"78299000","937218659","20052","2"<endrec>
"78300000","937218659","21800","2"<endrec>
"78301000","937218659","21801","2"<endrec>
"78308000","937218662","20013","2"<endrec>
"78309000","937218662","20051","2"<endrec>
"78310000","937218662","21805","2"<endrec>
"78311000","937218662","20001","2"<endrec>
"78312000","937218662","20039","2"<endrec>
"78323000","937218664","20015","2"<endrec>
"78324000","937218664","20048","2"<endrec>
"78325000","937218664","20001","2"<endrec>
"78326000","937218664","20039","2"<endrec>
"78337000","937218666","20015","2"<endrec>
"78338000","937218666","20048","2"<endrec>
"78339000","937218666","21799","2"<endrec>
"78340000","937218666","20001","2"<endrec>
"78341000","937218666","20039","2"<endrec>
"78353000","937218673","22299","2"<endrec>
"78355000","937218674","22299","2"<endrec>
"78356000","937218674","22298","2"<endrec>
"78358000","937218676","22299","2"<endrec>
"78359000","937218676","20006","2"<endrec>
"78360000","937218676","22298","2"<endrec>
"78362000","937218678","20051","2"<endrec>
"78363000","937218678","21805","2"<endrec>
"78365000","937218703","20015","2"<endrec>
"78366000","937218703","20048","2"<endrec>
"78367000","937218703","20051","2"<endrec>
"78368000","937218703","21799","2"<endrec>
"78369000","937218703","21805","2"<endrec>
"78370000","937218703","20001","2"<endrec>
"78371000","937218703","20039","2"<endrec>
"78386000","937218705","20048","2"<endrec>
"78387000","937218705","21799","2"<endrec>
"78388000","937218705","21800","2"<endrec>
"78389000","937218705","21801","2"<endrec>
"78390000","937218705","20001","2"<endrec>
"78398000","937218720","20047","2"<endrec>
"78399000","937218720","20052","2"<endrec>
"78401000","937218726","20047","2"<endrec>
"78402000","937218726","20052","2"<endrec>
"78404000","937218727","20051","2"<endrec>
"78405000","937218727","21800","2"<endrec>
"78406000","937218727","21805","2"<endrec>
"78407000","937218727","20999","2"<endrec>
"78408000","937218727","20020","2"<endrec>
"78409000","937218727","20039","2"<endrec>
"78422000","937218729","21805","2"<endrec>
"78425000","937218743","21805","2"<endrec>
"78427000","937218747","20046","2"<endrec>
"78428000","937218747","20001","2"<endrec>
"78432000","937218752","20046","2"<endrec>
"78433000","937218752","21798","2"<endrec>
"78434000","937218752","20001","2"<endrec>
"78440000","937218754","20046","2"<endrec>
"78441000","937218754","20001","2"<endrec>
"78445000","937218758","20046","2"<endrec>
"78446000","937218758","20001","2"<endrec>
"78448000","937218760","20046","2"<endrec>
"78449000","937218760","20047","2"<endrec>
"78450000","937218760","20052","2"<endrec>
"78451000","937218760","20001","2"<endrec>
"78458000","937218762","20006","2"<endrec>
"78459000","937218762","21598","2"<endrec>
"78460000","937218762","20001","2"<endrec>
"78461000","937218762","20022","2"<endrec>
"78462000","937218762","20003","2"<endrec>
"78463000","937218762","20039","2"<endrec>
"78473000","937218764","20051","2"<endrec>
"78474000","937218764","20001","2"<endrec>
"78478000","937218766","20051","2"<endrec>
"78482000","937218792","20006","2"<endrec>
"78483000","937218792","20020","2"<endrec>
"78485000","937218811","21805","2"<endrec>
"78487000","937218839","20051","2"<endrec>
"78488000","937218839","21698","2"<endrec>
"78489000","937218839","21800","2"<endrec>
"78490000","937218839","21805","2"<endrec>
"78491000","937218839","20999","2"<endrec>
"78492000","937218839","20020","2"<endrec>
"78493000","937218839","20039","2"<endrec>
"78507000","937218919","21799","2"<endrec>
"78509000","937218924","20047","2"<endrec>
"78510000","937218924","20052","2"<endrec>
"78511000","937218924","20001","2"<endrec>
"78516000","937218925","20047","2"<endrec>
"78517000","937218925","20052","2"<endrec>
"78518000","937218925","21800","2"<endrec>
"78519000","937218925","21801","2"<endrec>
"78520000","937218925","20001","2"<endrec>
"78528000","937218927","22299","2"<endrec>
"78529000","937218927","20006","2"<endrec>
"78530000","937218927","21598","2"<endrec>
"78531000","937218927","20001","2"<endrec>
"78532000","937218927","20022","2"<endrec>
"78533000","937218927","20003","2"<endrec>
"78534000","937218927","20039","2"<endrec>
"78545000","937218938","20048","2"<endrec>
"78547000","937218943","20015","2"<endrec>
"78548000","937218943","20048","2"<endrec>
"78549000","937218943","21799","2"<endrec>
"78550000","937218943","20001","2"<endrec>
"78551000","937218943","20039","2"<endrec>
"78563000","937218946","20004","2"<endrec>
"78564000","937218946","20006","2"<endrec>
"78565000","937218946","20049","2"<endrec>
"78566000","937218946","20059","2"<endrec>
"78567000","937218946","20041","2"<endrec>
"78568000","937218946","20022","2"<endrec>
"78569000","937218946","20020","2"<endrec>
"78570000","937218946","20019","2"<endrec>
"78571000","937218946","20027","2"<endrec>
"78573000","937218955","20013","2"<endrec>
"78574000","937218955","20051","2"<endrec>
"78575000","937218955","21805","2"<endrec>
"78577000","937218959","21798","2"<endrec>
"78579000","937218964","8","3"<endrec>
"78580000","937218964","20046","2"<endrec>
"78581000","937218964","20047","2"<endrec>
"78582000","937218964","20052","2"<endrec>
"78583000","937218964","21800","2"<endrec>
"78584000","937218964","21801","2"<endrec>
"78593000","937218966","20051","2"<endrec>
"78595000","937218970","20006","2"<endrec>
"78598000","937218974","20006","2"<endrec>
"78602000","937218976","20051","2"<endrec>
"78603000","937218976","21805","2"<endrec>
"78605000","937218978","22299","2"<endrec>
"78606000","937218978","20008","2"<endrec>
"78611000","937218982","20051","2"<endrec>
"78612000","937218982","21805","2"<endrec>
"78613000","937218982","20001","2"<endrec>
"78620000","937218985","22299","2"<endrec>
"78621000","937218985","20001","2"<endrec>
"78626000","937218989","20051","2"<endrec>
"78627000","937218989","21805","2"<endrec>
"78629000","937218991","22299","2"<endrec>
"78630000","937218991","20006","2"<endrec>
"78631000","937218991","21598","2"<endrec>
"78632000","937218991","20001","2"<endrec>
"78633000","937218991","20003","2"<endrec>
"78634000","937218991","20039","2"<endrec>
"78642000","937218995","20006","2"<endrec>
"78643000","937218995","20015","2"<endrec>
"78645000","937218999","20006","2"<endrec>
"78646000","937218999","21598","2"<endrec>
"78647000","937218999","20001","2"<endrec>
"78648000","937218999","20003","2"<endrec>
"78649000","937218999","20039","2"<endrec>
"78658000","937219001","20006","2"<endrec>
"78659000","937219001","20008","2"<endrec>
"78660000","937219001","21598","2"<endrec>
"78661000","937219001","20001","2"<endrec>
"78662000","937219001","20003","2"<endrec>
"78663000","937219001","20039","2"<endrec>
"78672000","937219011","20051","2"<endrec>
"78673000","937219011","21799","2"<endrec>
"78674000","937219011","21805","2"<endrec>
"78676000","937219016","20047","2"<endrec>
"78677000","937219016","21800","2"<endrec>
"78678000","937219016","21801","2"<endrec>
"78679000","937219016","20001","2"<endrec>
"78690000","937219029","20006","2"<endrec>
"78695000","937219032","20008","2"<endrec>
"78696000","937219032","21598","2"<endrec>
"78697000","937219032","20001","2"<endrec>
"78698000","937219032","20003","2"<endrec>
"78699000","937219032","20039","2"<endrec>
"78708000","937219033","20004","2"<endrec>
"78709000","937219033","20049","2"<endrec>
"78710000","937219033","20059","2"<endrec>
"78711000","937219033","20041","2"<endrec>
"78712000","937219033","20022","2"<endrec>
"78713000","937219033","20020","2"<endrec>
"78714000","937219033","20019","2"<endrec>
"78715000","937219033","20027","2"<endrec>
"78717000","937219034","20006","2"<endrec>
"78720000","937219036","20006","2"<endrec>
"78721000","937219036","20020","2"<endrec>
"78723000","937219037","20006","2"<endrec>
"78726000","937219038","20006","2"<endrec>
"78728000","937219054","22299","2"<endrec>
"78730000","937219070","20046","2"<endrec>
"78731000","937219070","21798","2"<endrec>
"78732000","937219070","20001","2"<endrec>
"78733000","937219070","20020","2"<endrec>
"78739000","937219077","21698","2"<endrec>
"78741000","937219098","5442","3"<endrec>
"78743000","937219153","22299","2"<endrec>
"78744000","937219153","22298","2"<endrec>
"78745000","937219153","22398","2"<endrec>
"78747000","937219155","20046","2"<endrec>
"78748000","937219155","20047","2"<endrec>
"78749000","937219155","20052","2"<endrec>
"78750000","937219155","21502","2"<endrec>
"78751000","937219155","22398","2"<endrec>
"78752000","937219155","20001","2"<endrec>
"78759000","937219156","20046","2"<endrec>
"78760000","937219156","20047","2"<endrec>
"78761000","937219156","20052","2"<endrec>
"78762000","937219156","21502","2"<endrec>
"78763000","937219156","22398","2"<endrec>
"78764000","937219156","20001","2"<endrec>
"78773000","937219160","20006","2"<endrec>
"78774000","937219160","20051","2"<endrec>
"78775000","937219160","21698","2"<endrec>
"78776000","937219160","21502","2"<endrec>
"78777000","937219160","21800","2"<endrec>
"78778000","937219160","21805","2"<endrec>
"78779000","937219160","20999","2"<endrec>
"78780000","937219160","20020","2"<endrec>
"78781000","937219160","20039","2"<endrec>
"78798000","937219161","20006","2"<endrec>
"78802000","937219163","20006","2"<endrec>
"78803000","937219163","21502","2"<endrec>
"78804000","937219163","22398","2"<endrec>
"78809000","937219164","20070","2"<endrec>
"78810000","937219164","20006","2"<endrec>
"78811000","937219164","22298","2"<endrec>
"78812000","937219164","21502","2"<endrec>
"78813000","937219164","22398","2"<endrec>
"78814000","937219164","20020","2"<endrec>
"78822000","937219215","21502","2"<endrec>
"78823000","937219215","22398","2"<endrec>
"78824000","937219215","21898","2"<endrec>
"78826000","937219219","20006","2"<endrec>
"78827000","937219219","21598","2"<endrec>
"78828000","937219219","20001","2"<endrec>
"78829000","937219219","20022","2"<endrec>
"78830000","937219219","20003","2"<endrec>
"78831000","937219219","20039","2"<endrec>
"78845000","937219224","20006","2"<endrec>
"78846000","937219224","20008","2"<endrec>
"78847000","937219224","20022","2"<endrec>
"78848000","937219224","20003","2"<endrec>
"78849000","937219224","20039","2"<endrec>
"78851000","937219233","20006","2"<endrec>
"78852000","937219233","21502","2"<endrec>
"78855000","937219235","20006","2"<endrec>
"78856000","937219235","21502","2"<endrec>
"78859000","937219238","20006","2"<endrec>
"78860000","937219238","21502","2"<endrec>
"78862000","937219239","20006","2"<endrec>
"78863000","937219239","21502","2"<endrec>
"78865000","937219253","20006","2"<endrec>
"78866000","937219253","21502","2"<endrec>
"78869000","937219257","20006","2"<endrec>
"78870000","937219257","21502","2"<endrec>
"78873000","937219261","20006","2"<endrec>
"78874000","937219261","21502","2"<endrec>
"78877000","937219272","20003","2"<endrec>
"78879000","937219275","20003","2"<endrec>
"78881000","937219284","20047","2"<endrec>
"78882000","937219284","20052","2"<endrec>
"78893000","937219285","20046","2"<endrec>
"78894000","937219285","21502","2"<endrec>
"78895000","937219285","22398","2"<endrec>
"78896000","937219285","20001","2"<endrec>
"78905000","937219288","20047","2"<endrec>
"78906000","937219288","20052","2"<endrec>
"78907000","937219288","21800","2"<endrec>
"78908000","937219288","21801","2"<endrec>
"78909000","937219288","20001","2"<endrec>
"78916000","937219290","20046","2"<endrec>
"78917000","937219290","20047","2"<endrec>
"78918000","937219290","20052","2"<endrec>
"78919000","937219290","21800","2"<endrec>
"78920000","937219290","21801","2"<endrec>
"78921000","937219290","20001","2"<endrec>
"78922000","937219290","20022","2"<endrec>
"78923000","937219290","21198","2"<endrec>
"78925000","937219292","20047","2"<endrec>
"78927000","937219296","20047","2"<endrec>
"78928000","937219296","20052","2"<endrec>
"78931000","937219298","20047","2"<endrec>
"78932000","937219298","20052","2"<endrec>
"78943000","937219299","20047","2"<endrec>
"78944000","937219299","20052","2"<endrec>
"78948000","937219301","20047","2"<endrec>
"78949000","937219301","20052","2"<endrec>
"78951000","937219304","20006","2"<endrec>
"78953000","937219307","22299","2"<endrec>
"78954000","937219307","20008","2"<endrec>
"78956000","937219311","20006","2"<endrec>
"78958000","937219313","20008","2"<endrec>
"78960000","937219318","20003","2"<endrec>
"78962000","937219387","20006","2"<endrec>
"78963000","937219387","20015","2"<endrec>
"78965000","937219395","20006","2"<endrec>
"78966000","937219395","20003","2"<endrec>
"78972000","937219435","20006","2"<endrec>
"78973000","937219435","20010","2"<endrec>
"78974000","937219435","20001","2"<endrec>
"78975000","937219435","20023","2"<endrec>
"79187000","937219552","22299","2"<endrec>
"79188000","937219552","20006","2"<endrec>
"79189000","937219552","20008","2"<endrec>
"79190000","937219552","21598","2"<endrec>
"79191000","937219552","20001","2"<endrec>
"79192000","937219552","20022","2"<endrec>
"79193000","937219552","20003","2"<endrec>
"79194000","937219552","20039","2"<endrec>
"79209000","937219558","21505","2"<endrec>
"79210000","937219558","20006","2"<endrec>
"79211000","937219558","20008","2"<endrec>
"79212000","937219558","21502","2"<endrec>
"79213000","937219558","21501","2"<endrec>
"79214000","937219558","20020","2"<endrec>
"80187000","937220540","20006","2"<endrec>
"80188000","937220540","20008","2"<endrec>
"80189000","937220540","20001","2"<endrec>
"80191000","937220545","20006","2"<endrec>
"80192000","937220545","20008","2"<endrec>
"80193000","937220545","20001","2"<endrec>
"80195000","937220548","20008","2"<endrec>
"80197000","937220549","20008","2"<endrec>
"80199000","937220550","20006","2"<endrec>
"80200000","937220550","20008","2"<endrec>
"80205000","937220553","20006","2"<endrec>
"80206000","937220553","20008","2"<endrec>
"80212000","937220555","20006","2"<endrec>
"80213000","937220555","20008","2"<endrec>
"80214000","937220555","20022","2"<endrec>
"80215000","937220555","20003","2"<endrec>
"80216000","937220555","20039","2"<endrec>
"80221000","937220571","20003","2"<endrec>
"80224000","937220573","20003","2"<endrec>
"80227000","937220578","20008","2"<endrec>
"80229000","937220593","20008","2"<endrec>
"80231000","937220619","20020","2"<endrec>
"80235000","937220621","20020","2"<endrec>
"80237000","937220707","21799","2"<endrec>
"80239000","937220709","20048","2"<endrec>
"80240000","937220709","21799","2"<endrec>
"80242000","937220713","20048","2"<endrec>
"80243000","937220713","21799","2"<endrec>
"80244000","937220713","20001","2"<endrec>
"80245000","937220713","20003","2"<endrec>
"80268000","937220715","20048","2"<endrec>
"80269000","937220715","21799","2"<endrec>
"80271000","937220739","20013","2"<endrec>
"80272000","937220739","20001","2"<endrec>
"80273000","937220739","20003","2"<endrec>
"80286000","937220782","27","3"<endrec>
"80288000","937220785","21799","2"<endrec>
"81000","30003228","20009","2"<endrec>
"81187000","937229604","22299","2"<endrec>
"81188000","937229604","20006","2"<endrec>
"81189000","937229604","20008","2"<endrec>
"81190000","937229604","21598","2"<endrec>
"81191000","937229604","20001","2"<endrec>
"81192000","937229604","20022","2"<endrec>
"81193000","937229604","20003","2"<endrec>
"81194000","937229604","20039","2"<endrec>
"82000","30003228","20010","2"<endrec>
"82187000","937235550","20004","2"<endrec>
"82188000","937235550","20022","2"<endrec>
"82190000","937235556","22299","2"<endrec>
"82192000","937235558","22299","2"<endrec>
"82193000","937235558","21502","2"<endrec>
"82195000","937235563","20008","2"<endrec>
"82199000","937235634","22299","2"<endrec>
"82200000","937235634","20006","2"<endrec>
"82201000","937235634","20008","2"<endrec>
"82202000","937235634","21598","2"<endrec>
"82203000","937235634","20001","2"<endrec>
"82204000","937235634","20022","2"<endrec>
"82205000","937235634","20003","2"<endrec>
"82206000","937235634","20039","2"<endrec>
"83000","30003228","20008","2"<endrec>
"83187000","937244748","20006","2"<endrec>
"83188000","937244748","20001","2"<endrec>
"83189000","937244748","20003","2"<endrec>
"83190000","937244748","20027","2"<endrec>
"83212000","937244779","20020","2"<endrec>
"83217000","937244793","20020","2"<endrec>
"83223000","937244802","20020","2"<endrec>
"83229000","937244815","20006","2"<endrec>
"83230000","937244815","20051","2"<endrec>
"83231000","937244815","21698","2"<endrec>
"83232000","937244815","21502","2"<endrec>
"83233000","937244815","21800","2"<endrec>
"83234000","937244815","21805","2"<endrec>
"83235000","937244815","20999","2"<endrec>
"83236000","937244815","20020","2"<endrec>
"83237000","937244815","20039","2"<endrec>
"83253000","937244831","22299","2"<endrec>
"83254000","937244831","20006","2"<endrec>
"83255000","937244831","20008","2"<endrec>
"83256000","937244831","21598","2"<endrec>
"83257000","937244831","20001","2"<endrec>
"83258000","937244831","20022","2"<endrec>
"83259000","937244831","20003","2"<endrec>
"83260000","937244831","20039","2"<endrec>
"83276000","937244836","20004","2"<endrec>
"83277000","937244836","20001","2"<endrec>
"83278000","937244836","20003","2"<endrec>
"83279000","937244836","20039","2"<endrec>
"83287000","937244837","20004","2"<endrec>
"83288000","937244837","20001","2"<endrec>
"83289000","937244837","20003","2"<endrec>
"83290000","937244837","20039","2"<endrec>
"83298000","937244838","20004","2"<endrec>
"83299000","937244838","20001","2"<endrec>
"83300000","937244838","20003","2"<endrec>
"83301000","937244838","20039","2"<endrec>
"84000","30003228","20018","2"<endrec>
"84187000","937245668","20006","2"<endrec>
"84189000","937245670","20006","2"<endrec>
"84190000","937245670","20010","2"<endrec>
"84191000","937245670","20001","2"<endrec>
"84192000","937245670","20023","2"<endrec>
"84200000","937245672","20008","2"<endrec>
"84202000","937245675","20006","2"<endrec>
"84204000","937245676","20006","2"<endrec>
"84206000","937245677","20006","2"<endrec>
"84208000","937245682","20003","2"<endrec>
"84210000","937245693","21598","2"<endrec>
"84211000","937245693","20020","2"<endrec>
"84214000","937245696","21598","2"<endrec>
"84215000","937245696","20020","2"<endrec>
"84220000","937245699","20008","2"<endrec>
"85000","30003228","20020","2"<endrec>
"85187000","937246663","20003","2"<endrec>
"86000","30003228","20007","2"<endrec>
"86187000","937247669","20006","2"<endrec>
"86188000","937247669","20001","2"<endrec>
"86189000","937247669","20003","2"<endrec>
"87187000","937248692","20008","2"<endrec>
"87188000","937248692","20003","2"<endrec>
"87192000","937248700","20001","2"<endrec>
"87195000","937248718","20001","2"<endrec>
"87197000","937248721","20006","2"<endrec>
"87198000","937248721","20003","2"<endrec>
"87205000","937248725","20001","2"<endrec>
"87206000","937248725","20003","2"<endrec>
"87209000","937248742","20013","2"<endrec>
"87210000","937248742","20001","2"<endrec>
"87211000","937248742","20003","2"<endrec>
"88187000","937249705","20003","2"<endrec>
"88189000","937249708","20022","2"<endrec>
"88190000","937249708","20009","2"<endrec>
"88195000","937249713","20022","2"<endrec>
"88196000","937249713","20009","2"<endrec>
"88198000","937249717","20046","2"<endrec>
"88199000","937249717","21798","2"<endrec>
"88200000","937249717","20001","2"<endrec>
"88201000","937249717","20020","2"<endrec>
"88208000","937249721","20013","2"<endrec>
"88209000","937249721","20001","2"<endrec>
"88210000","937249721","20003","2"<endrec>
"88213000","937249722","20001","2"<endrec>
"88214000","937249728","20004","2"<endrec>
"88215000","937249728","20001","2"<endrec>
"88216000","937249728","20003","2"<endrec>
"88217000","937249728","20039","2"<endrec>
"88226000","937249732","20004","2"<endrec>
"88227000","937249732","20001","2"<endrec>
"88228000","937249732","20022","2"<endrec>
"88229000","937249732","20003","2"<endrec>
"88230000","937249732","20039","2"<endrec>
"88232000","937249735","20008","2"<endrec>
"88233000","937249735","20003","2"<endrec>
"88238000","937249756","20006","2"<endrec>
"88239000","937249756","20051","2"<endrec>
"88240000","937249756","21698","2"<endrec>
"88241000","937249756","21502","2"<endrec>
"88242000","937249756","21800","2"<endrec>
"88243000","937249756","21805","2"<endrec>
"88244000","937249756","20999","2"<endrec>
"88245000","937249756","20003","2"<endrec>
"88246000","937249756","20020","2"<endrec>
"88247000","937249756","20039","2"<endrec>
"88264000","937249763","20001","2"<endrec>
"88266000","937249768","20001","2"<endrec>
"88268000","937249772","20001","2"<endrec>
"88271000","937249783","20004","2"<endrec>
"88272000","937249783","20001","2"<endrec>
"88273000","937249783","20022","2"<endrec>
"88274000","937249783","20003","2"<endrec>
"88275000","937249783","20039","2"<endrec>
"88277000","937249788","20022","2"<endrec>
"88279000","937249796","20005","2"<endrec>
"88280000","937249796","20042","2"<endrec>
"88281000","937249796","20020","2"<endrec>
"88282000","937249796","20019","2"<endrec>
"88283000","937249796","20027","2"<endrec>
"88285000","937249798","20009","2"<endrec>
"88287000","937249804","20009","2"<endrec>
"88288000","937249804","21098","2"<endrec>
"88289000","937249804","21298","2"<endrec>
"88290000","937249804","20698","2"<endrec>
"88292000","937249807","20009","2"<endrec>
"88294000","937249810","20009","2"<endrec>
"88296000","937249816","20005","2"<endrec>
"88297000","937249816","20042","2"<endrec>
"88298000","937249816","20020","2"<endrec>
"88299000","937249816","20019","2"<endrec>
"88300000","937249816","20027","2"<endrec>
"88302000","937249826","20005","2"<endrec>
"88303000","937249826","20042","2"<endrec>
"88304000","937249826","20020","2"<endrec>
"88305000","937249826","20019","2"<endrec>
"88306000","937249826","20027","2"<endrec>
"89187000","937251699","20022","2"<endrec>
"90187000","937253692","20047","2"<endrec>
"90188000","937253692","20052","2"<endrec>
"90189000","937253692","20020","2"<endrec>
"90191000","937253697","20013","2"<endrec>
"90192000","937253697","20001","2"<endrec>
"90193000","937253697","20022","2"<endrec>
"90194000","937253697","20003","2"<endrec>
"90209000","937253710","20022","2"<endrec>
"90210000","937253710","20009","2"<endrec>
"90220000","937253717","20006","2"<endrec>
"90221000","937253717","20001","2"<endrec>
"90225000","937253725","20003","2"<endrec>
