IS_DEFAULT_REASON,LOAD_DATA_TS,REASON_INDEX,SERVICE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"false","2018-11-29 07:26:46.000000","10000119","937548824"<endrec>
"false","2018-11-29 07:39:24.000000","10000119","937548825"<endrec>
"false","2018-12-07 07:47:33.000000","10000119","937552758"<endrec>
"false","2018-12-07 07:52:57.000000","10000119","937552759"<endrec>
"false","2019-03-06 07:56:09.000000","10000119","937583892"<endrec>
"false","2019-03-06 09:08:39.000000","10000119","937583910"<endrec>
"false","2019-03-06 10:05:04.000000","10000119","937583915"<endrec>
"false","2019-03-12 12:12:40.000000","10000119","937585792"<endrec>
"false","2019-03-19 06:21:47.000000","10000119","937586773"<endrec>
"false","2019-03-19 07:34:26.000000","10000119","937586775"<endrec>
"false","2019-03-19 07:42:45.000000","10000119","937586776"<endrec>
"false","2019-05-17 11:33:15.000000","10000119","937607761"<endrec>
"false","2019-05-17 14:44:51.000000","10000119","937607764"<endrec>
"false","2019-07-10 11:12:36.000000","10000119","937612855"<endrec>
"false","","10000122","20347"<endrec>
"false","","10000122","937381568"<endrec>
"false","","10000122","937392607"<endrec>
"false","","10000122","937392609"<endrec>
"false","","10000122","937392639"<endrec>
"false","","10000125","20346"<endrec>
"false","","10000126","20345"<endrec>
"false","","10000132","20312"<endrec>
"false","","10000132","30015312"<endrec>
"false","","10000132","30071533"<endrec>
"false","","10000132","30112887"<endrec>
"false","","10000132","937178440"<endrec>
"false","","10000132","937243686"<endrec>
"false","","10000132","937243687"<endrec>
"false","","10000132","937285834"<endrec>
"false","","10000132","937366298"<endrec>
"false","","10000132","937385552"<endrec>
"false","","10000132","937390573"<endrec>
"false","","10000132","937402936"<endrec>
"false","","10000132","937436150"<endrec>
"false","","10000132","937447258"<endrec>
"false","","10000132","937447259"<endrec>
"false","","10000132","937447260"<endrec>
"false","","10000132","937453259"<endrec>
"false","","10000133","20312"<endrec>
"false","","10000133","30015312"<endrec>
"false","","10000133","30071533"<endrec>
"false","","10000133","30112887"<endrec>
"false","","10000133","937166473"<endrec>
"false","","10000133","937166477"<endrec>
"false","","10000133","937178440"<endrec>
"true","","10000133","937243686"<endrec>
"false","","10000133","937243687"<endrec>
"false","","10000133","937285834"<endrec>
"false","","10000133","937366298"<endrec>
"false","","10000133","937385552"<endrec>
"false","","10000133","937390573"<endrec>
"false","","10000133","937402936"<endrec>
"false","","10000133","937436150"<endrec>
"false","","10000133","937447258"<endrec>
"true","","10000133","937447259"<endrec>
"false","","10000133","937447260"<endrec>
"false","","10000133","937453259"<endrec>
"false","","10000134","20312"<endrec>
"false","","10000134","30015312"<endrec>
"false","","10000134","30071533"<endrec>
"false","","10000134","30112887"<endrec>
"false","","10000134","937178440"<endrec>
"false","","10000134","937243686"<endrec>
"false","","10000134","937243687"<endrec>
"false","","10000134","937285834"<endrec>
"false","","10000134","937366298"<endrec>
"false","","10000134","937385552"<endrec>
"false","","10000134","937390573"<endrec>
"true","","10000134","937402936"<endrec>
"true","","10000134","937436150"<endrec>
"false","","10000134","937447258"<endrec>
"false","","10000134","937447259"<endrec>
"true","","10000134","937447260"<endrec>
"true","","10000134","937453259"<endrec>
"true","","10000137","20376"<endrec>
"true","","10000139","20301"<endrec>
"false","","10000140","20346"<endrec>
"false","","10000141","30013136"<endrec>
"true","","10000144","30049244"<endrec>
"true","","10000144","30116932"<endrec>
"false","","10000145","937343877"<endrec>
"false","","10000145","937343878"<endrec>
"false","","10000145","937392747"<endrec>
"false","","10000145","937426140"<endrec>
"false","","10000145","937461385"<endrec>
"false","","10000145","937496738"<endrec>
"false","","10000145","937502733"<endrec>
"false","","10000145","937509914"<endrec>
"false","","10000145","937509988"<endrec>
"false","","10000145","937509991"<endrec>
"false","2019-02-22 21:38:22.000000","10000145","937512733"<endrec>
"false","2018-11-28 11:56:30.000000","10000145","937548813"<endrec>
"false","","10000146","20374"<endrec>
"false","","10000147","20374"<endrec>
"false","","10000149","30003045"<endrec>
"false","","10000149","30015454"<endrec>
"false","","10000149","937178593"<endrec>
"false","","10000149","937380545"<endrec>
"false","","10000149","937396945"<endrec>
"false","","10000149","937397009"<endrec>
"false","","10000149","937423217"<endrec>
"false","","10000150","30003043"<endrec>
"false","","10000150","937178586"<endrec>
"false","","10000150","937178688"<endrec>
"false","","10000150","937183471"<endrec>
"false","","10000150","937244790"<endrec>
"false","","10000150","937251697"<endrec>
"false","","10000150","937384559"<endrec>
"false","","10000150","937386566"<endrec>
"false","","10000150","937388569"<endrec>
"false","","10000150","937388573"<endrec>
"false","","10000150","937396953"<endrec>
"false","","10000150","937413057"<endrec>
"false","","10000150","937413060"<endrec>
"false","","10000150","937418108"<endrec>
"false","","10000150","937418109"<endrec>
"false","","10000150","937437159"<endrec>
"false","","10000150","937462457"<endrec>
"false","","10000150","937462458"<endrec>
"false","","10000150","937464408"<endrec>
"false","","10000151","30003043"<endrec>
"false","","10000151","937178586"<endrec>
"false","","10000151","937178688"<endrec>
"false","","10000151","937183471"<endrec>
"false","","10000151","937244790"<endrec>
"false","","10000151","937251697"<endrec>
"false","","10000151","937365088"<endrec>
"false","","10000151","937384559"<endrec>
"false","","10000151","937386566"<endrec>
"false","","10000151","937388569"<endrec>
"false","","10000151","937388573"<endrec>
"false","","10000151","937396953"<endrec>
"false","","10000151","937413057"<endrec>
"false","","10000151","937413060"<endrec>
"false","","10000151","937418108"<endrec>
"false","","10000151","937418109"<endrec>
"false","","10000151","937437159"<endrec>
"false","","10000151","937462457"<endrec>
"false","","10000151","937462458"<endrec>
"false","","10000151","937464408"<endrec>
"false","","10000151","937469538"<endrec>
"false","","10000151","937469539"<endrec>
"false","","10000151","937489615"<endrec>
"false","","10000151","937509785"<endrec>
"false","2019-03-28 15:15:50.000000","10000151","937594763"<endrec>
"false","","10000152","30003051"<endrec>
"false","","10000152","30015447"<endrec>
"false","","10000152","937178587"<endrec>
"false","","10000152","937178602"<endrec>
"false","","10000152","937381595"<endrec>
"false","","10000152","937464366"<endrec>
"false","","10000152","937464367"<endrec>
"false","","10000152","937469543"<endrec>
"false","2018-10-16 08:14:54.000000","10000152","937537783"<endrec>
"false","2018-10-16 08:40:24.000000","10000152","937537791"<endrec>
"false","","10000153","30003053"<endrec>
"false","","10000153","30015456"<endrec>
"false","","10000153","937178590"<endrec>
"false","","10000153","937235543"<endrec>
"false","","10000153","937235544"<endrec>
"false","","10000153","937365088"<endrec>
"false","","10000153","937381563"<endrec>
"false","","10000153","937387577"<endrec>
"false","","10000153","937462451"<endrec>
"false","","10000153","937464405"<endrec>
"false","","10000153","937464407"<endrec>
"false","","10000153","937468752"<endrec>
"false","","10000154","30003053"<endrec>
"false","","10000154","30015456"<endrec>
"false","","10000154","937178590"<endrec>
"false","","10000154","937235543"<endrec>
"false","","10000154","937235544"<endrec>
"false","","10000154","937381563"<endrec>
"false","","10000154","937387577"<endrec>
"false","","10000154","937462451"<endrec>
"false","","10000154","937464405"<endrec>
"false","","10000154","937464407"<endrec>
"false","","10000154","937468752"<endrec>
"false","","10000154","937469542"<endrec>
"false","","10000155","30013137"<endrec>
"false","","10000155","937166473"<endrec>
"false","","10000155","937166477"<endrec>
"false","","10000155","937166478"<endrec>
"false","","10000155","937174345"<endrec>
"false","","10000155","937340924"<endrec>
"false","2018-11-02 03:00:56.000000","10000155","937539939"<endrec>
"false","","10000156","30005039"<endrec>
"false","","10000156","30015672"<endrec>
"false","","10000156","30100752"<endrec>
"false","","10000156","30100757"<endrec>
"false","","10000156","30104809"<endrec>
"false","","10000156","30104822"<endrec>
"false","","10000156","937473578"<endrec>
"false","","10000157","30007004"<endrec>
"false","","10000157","30026245"<endrec>
"false","","10000157","937481652"<endrec>
"false","","10000157","937509860"<endrec>
"false","","10000158","30007004"<endrec>
"false","","10000158","30026245"<endrec>
"false","","10000158","937481652"<endrec>
"false","","10000158","937509860"<endrec>
"false","","10000159","30007004"<endrec>
"false","","10000159","30026245"<endrec>
"false","","10000159","937481652"<endrec>
"false","","10000159","937509860"<endrec>
"false","","10000160","30007004"<endrec>
"false","","10000160","30109847"<endrec>
"false","","10000160","937244687"<endrec>
"false","","10000161","30007004"<endrec>
"false","","10000161","30026245"<endrec>
"false","","10000161","937481652"<endrec>
"false","","10000161","937509860"<endrec>
"false","","10000162","30007004"<endrec>
"false","","10000162","30109847"<endrec>
"false","","10000162","937244687"<endrec>
"false","","10000162","937244688"<endrec>
"false","","10000163","30007004"<endrec>
"false","","10000163","30026245"<endrec>
"false","","10000163","937481652"<endrec>
"false","","10000163","937509860"<endrec>
"false","","10000164","30007004"<endrec>
"false","","10000164","30026245"<endrec>
"false","","10000164","937481652"<endrec>
"false","","10000164","937509860"<endrec>
"false","","10000165","30007004"<endrec>
"false","","10000165","30026245"<endrec>
"false","","10000165","937481652"<endrec>
"false","","10000165","937509860"<endrec>
"false","","10000175","30013137"<endrec>
"false","","10000175","937174345"<endrec>
"true","","10000176","30013209"<endrec>
"true","","10000176","30083565"<endrec>
"true","","10000176","937244713"<endrec>
"false","","10000181","30015680"<endrec>
"false","","10000181","937377473"<endrec>
"false","","10000181","937470789"<endrec>
"false","","10000181","937472546"<endrec>
"false","","10000181","937472556"<endrec>
"false","","10000181","937488592"<endrec>
"true","","10000181","937514734"<endrec>
"false","","10000182","30094627"<endrec>
"false","","10000184","30048262"<endrec>
"false","","10000184","937190582"<endrec>
"false","","10000184","937190583"<endrec>
"false","","10000184","937197580"<endrec>
"false","","10000184","937398935"<endrec>
"false","","10000184","937426143"<endrec>
"false","","10000184","937461387"<endrec>
"false","","10000184","937469638"<endrec>
"false","","10000184","937469642"<endrec>
"false","","10000184","937470657"<endrec>
"false","","10000184","937487663"<endrec>
"false","","10000184","937496738"<endrec>
"false","","10000184","937496804"<endrec>
"false","","10000184","937496808"<endrec>
"false","","10000184","937496810"<endrec>
"false","2018-11-28 11:56:30.000000","10000184","937548813"<endrec>
"false","","10000186","937214661"<endrec>
"false","","10000186","937214664"<endrec>
"false","","10000186","937214665"<endrec>
"false","","10000186","937217642"<endrec>
"false","","10000186","937217691"<endrec>
"false","","10000186","937486660"<endrec>
"false","","10000187","937214661"<endrec>
"false","","10000187","937214664"<endrec>
"false","","10000187","937214665"<endrec>
"false","","10000187","937217642"<endrec>
"false","","10000187","937217691"<endrec>
"false","","10000187","937461387"<endrec>
"false","","10000187","937469638"<endrec>
"false","","10000187","937469642"<endrec>
"false","","10000187","937486660"<endrec>
"false","","10000187","937487663"<endrec>
"false","","10000187","937496804"<endrec>
"false","","10000187","937496810"<endrec>
"false","","10000189","30116987"<endrec>
"false","","10000189","937214661"<endrec>
"false","","10000189","937214664"<endrec>
"false","","10000189","937217642"<endrec>
"false","","10000189","937392747"<endrec>
"false","","10000189","937426140"<endrec>
"false","","10000189","937461385"<endrec>
"false","","10000189","937502733"<endrec>
"false","","10000189","937509914"<endrec>
"false","","10000189","937509988"<endrec>
"false","","10000189","937509991"<endrec>
"false","2019-02-22 21:38:22.000000","10000189","937512733"<endrec>
"false","2019-03-04 00:09:40.000000","10000189","937583815"<endrec>
"false","","10000190","30116988"<endrec>
"false","","10000190","937468601"<endrec>
"true","","10000191","30050240"<endrec>
"false","","10000191","937502733"<endrec>
"false","","10000191","937509914"<endrec>
"false","","10000191","937509988"<endrec>
"false","","10000191","937509991"<endrec>
"false","2019-02-22 21:38:22.000000","10000191","937512733"<endrec>
"false","","10000195","937214661"<endrec>
"false","","10000195","937214664"<endrec>
"false","","10000195","937214665"<endrec>
"false","","10000195","937217642"<endrec>
"false","","10000195","937217691"<endrec>
"false","","10000195","937486660"<endrec>
"true","","10000200","30050241"<endrec>
"false","","10000200","937426140"<endrec>
"false","","10000200","937426143"<endrec>
"false","","10000200","937461385"<endrec>
"false","","10000200","937496738"<endrec>
"false","","10000200","937502733"<endrec>
"false","","10000200","937509914"<endrec>
"false","","10000200","937509988"<endrec>
"false","","10000200","937509991"<endrec>
"false","2019-02-22 21:38:22.000000","10000200","937512733"<endrec>
"false","2018-11-28 11:56:30.000000","10000200","937548813"<endrec>
"true","","10000204","30049245"<endrec>
"true","","10000204","30116931"<endrec>
"true","","10000204","937486664"<endrec>
"true","","10000204","937486671"<endrec>
"true","","10000208","30114895"<endrec>
"false","","10000208","937168332"<endrec>
"true","","10000208","937309880"<endrec>
"false","","10000208","937509825"<endrec>
"false","","10000208","937509828"<endrec>
"false","","10000209","30048262"<endrec>
"false","","10000209","937190582"<endrec>
"false","","10000209","937190583"<endrec>
"false","","10000209","937197580"<endrec>
"false","","10000209","937398935"<endrec>
"false","","10000209","937426143"<endrec>
"false","","10000209","937461387"<endrec>
"false","","10000209","937469638"<endrec>
"false","","10000209","937469642"<endrec>
"false","","10000209","937470657"<endrec>
"false","","10000209","937487663"<endrec>
"false","","10000209","937496738"<endrec>
"false","","10000209","937496804"<endrec>
"false","","10000209","937496808"<endrec>
"false","","10000209","937496810"<endrec>
"false","2018-11-28 11:56:30.000000","10000209","937548813"<endrec>
"false","","10000210","30048262"<endrec>
"false","","10000210","937190582"<endrec>
"false","","10000210","937190583"<endrec>
"false","","10000210","937197580"<endrec>
"false","","10000210","937398935"<endrec>
"false","","10000210","937426143"<endrec>
"false","","10000210","937461387"<endrec>
"false","","10000210","937469638"<endrec>
"false","","10000210","937487663"<endrec>
"false","","10000210","937496738"<endrec>
"false","","10000210","937496808"<endrec>
"false","","10000211","30048262"<endrec>
"false","","10000211","937190582"<endrec>
"false","","10000211","937190583"<endrec>
"false","","10000211","937197580"<endrec>
"false","","10000211","937398935"<endrec>
"false","","10000211","937426143"<endrec>
"false","","10000211","937461387"<endrec>
"false","","10000211","937469638"<endrec>
"false","","10000211","937469642"<endrec>
"false","","10000211","937470657"<endrec>
"false","","10000211","937487663"<endrec>
"false","","10000211","937496738"<endrec>
"false","","10000211","937496804"<endrec>
"false","","10000211","937496808"<endrec>
"false","","10000211","937496810"<endrec>
"false","2018-11-28 11:56:30.000000","10000211","937548813"<endrec>
"false","","10000212","30116987"<endrec>
"false","","10000213","937214661"<endrec>
"false","","10000213","937214664"<endrec>
"false","","10000213","937214665"<endrec>
"false","","10000213","937217642"<endrec>
"false","","10000213","937217691"<endrec>
"false","","10000213","937486660"<endrec>
"false","","10000217","30055281"<endrec>
"true","","10000224","30072466"<endrec>
"true","","10000224","937164185"<endrec>
"true","","10000225","30071507"<endrec>
"true","","10000225","937164186"<endrec>
"false","","10000226","30076496"<endrec>
"false","","10000226","30120105"<endrec>
"false","","10000226","937254822"<endrec>
"false","","10000226","937254832"<endrec>
"false","","10000227","30076497"<endrec>
"false","","10000227","30120106"<endrec>
"true","","10000228","30071508"<endrec>
"false","","10000229","30076496"<endrec>
"false","","10000229","30076497"<endrec>
"false","","10000229","30120105"<endrec>
"false","","10000229","30120106"<endrec>
"false","","10000229","30120110"<endrec>
"false","","10000229","30120119"<endrec>
"false","","10000229","30127083"<endrec>
"false","","10000229","30129084"<endrec>
"false","","10000229","937254822"<endrec>
"false","","10000229","937254832"<endrec>
"false","","10000230","30076496"<endrec>
"false","","10000230","30076497"<endrec>
"false","","10000230","30120105"<endrec>
"false","","10000230","30120106"<endrec>
"false","","10000230","30120109"<endrec>
"false","","10000230","30120110"<endrec>
"false","","10000230","30120111"<endrec>
"false","","10000230","30120117"<endrec>
"false","","10000230","30120119"<endrec>
"false","","10000230","30127083"<endrec>
"false","","10000230","30129084"<endrec>
"false","","10000230","937254822"<endrec>
"false","","10000230","937254832"<endrec>
"false","","10000232","30076496"<endrec>
"false","","10000232","30076497"<endrec>
"false","","10000232","30120105"<endrec>
"false","","10000232","30120106"<endrec>
"false","","10000232","30120109"<endrec>
"false","","10000232","30120110"<endrec>
"false","","10000232","30120111"<endrec>
"false","","10000232","30120117"<endrec>
"false","","10000232","30120119"<endrec>
"false","","10000232","30127083"<endrec>
"false","","10000232","30129084"<endrec>
"false","","10000232","937254822"<endrec>
"false","","10000232","937254832"<endrec>
"true","","10000233","30118015"<endrec>
"true","","10000234","30118013"<endrec>
"true","","10000235","30118014"<endrec>
"true","","10000236","30118016"<endrec>
"true","","10000237","30118017"<endrec>
"true","","10000238","30118018"<endrec>
"true","","10000239","30118010"<endrec>
"true","","10000240","30118011"<endrec>
"true","","10000241","30118012"<endrec>
"false","","10000242","30076493"<endrec>
"false","","10000242","30102770"<endrec>
"false","","10000242","30142109"<endrec>
"false","","10000242","937262731"<endrec>
"true","","10000244","30084561"<endrec>
"false","2018-10-02 14:44:35.000000","10000246","937535822"<endrec>
"true","","10000248","30096636"<endrec>
"true","","10000248","937330931"<endrec>
"true","","10000248","937330951"<endrec>
"true","","10000250","30099763"<endrec>
"true","","10000250","30132142"<endrec>
"true","","10000250","30132143"<endrec>
"true","","10000250","937158188"<endrec>
"true","","10000250","937158199"<endrec>
"true","","10000250","937158200"<endrec>
"true","","10000250","937462407"<endrec>
"true","","10000250","937475568"<endrec>
"true","","10000250","937503728"<endrec>
"true","","10000252","30099749"<endrec>
"true","","10000254","30099748"<endrec>
"true","","10000254","937158189"<endrec>
"true","","10000254","937161213"<endrec>
"true","","10000254","937161218"<endrec>
"true","","10000254","937218734"<endrec>
"true","","10000254","937462464"<endrec>
"true","2018-11-21 08:16:10.000000","10000254","937547771"<endrec>
"true","","10000255","30099754"<endrec>
"true","","10000255","30099773"<endrec>
"true","","10000256","30099756"<endrec>
"true","","10000256","30100649"<endrec>
"true","","10000256","937218813"<endrec>
"true","","10000256","937220773"<endrec>
"true","","10000256","937526750"<endrec>
"true","2018-10-01 12:27:43.000000","10000256","937535761"<endrec>
"true","","10000257","30099750"<endrec>
"true","","10000257","937158190"<endrec>
"true","","10000257","937218737"<endrec>
"true","","10000257","937279923"<endrec>
"true","","10000257","937526752"<endrec>
"true","2018-09-28 10:26:20.000000","10000257","937533862"<endrec>
"true","2018-09-28 11:15:44.000000","10000257","937533864"<endrec>
"true","","10000258","30099761"<endrec>
"true","","10000258","30100644"<endrec>
"true","","10000258","937220752"<endrec>
"true","","10000258","937375492"<endrec>
"true","","10000258","937375501"<endrec>
"true","","10000259","30099751"<endrec>
"true","","10000259","30100728"<endrec>
"true","","10000259","937162209"<endrec>
"true","","10000259","937279922"<endrec>
"true","","10000261","30099759"<endrec>
"true","","10000261","30099764"<endrec>
"true","","10000261","30100648"<endrec>
"true","","10000261","937158197"<endrec>
"true","","10000261","937494610"<endrec>
"true","","10000261","937517732"<endrec>
"true","","10000261","937517733"<endrec>
"true","","10000262","30099766"<endrec>
"true","","10000262","30100650"<endrec>
"true","","10000262","937254871"<endrec>
"true","","10000263","30099757"<endrec>
"true","","10000263","937158196"<endrec>
"true","2018-10-16 07:56:54.000000","10000263","937537780"<endrec>
"true","","10000264","30099768"<endrec>
"true","","10000264","30100643"<endrec>
"true","","10000264","937220747"<endrec>
"true","","10000264","937327886"<endrec>
"true","","10000264","937327888"<endrec>
"true","","10000264","937327893"<endrec>
"true","","10000265","30099770"<endrec>
"true","","10000265","30100646"<endrec>
"true","","10000265","30100647"<endrec>
"true","","10000265","937220749"<endrec>
"true","","10000266","30099758"<endrec>
"true","","10000267","30099753"<endrec>
"true","","10000267","937158192"<endrec>
"true","","10000267","937218735"<endrec>
"true","","10000267","937410018"<endrec>
"true","2018-09-12 12:14:53.000000","10000267","937528734"<endrec>
"true","2018-09-19 11:35:11.000000","10000267","937532730"<endrec>
"true","2018-09-19 11:40:34.000000","10000267","937532731"<endrec>
"true","","10000270","30099755"<endrec>
"true","","10000270","937158193"<endrec>
"true","","10000270","937218736"<endrec>
"true","2018-09-25 05:18:50.000000","10000270","937532916"<endrec>
"true","2018-09-27 10:27:44.000000","10000270","937533765"<endrec>
"true","","10000271","30099765"<endrec>
"true","","10000271","937158194"<endrec>
"true","","10000271","937462406"<endrec>
"true","","10000271","937490610"<endrec>
"true","","10000271","937490611"<endrec>
"true","","10000272","30099760"<endrec>
"true","","10000272","937158195"<endrec>
"true","","10000272","937347965"<endrec>
"true","","10000273","30099762"<endrec>
"true","","10000273","937158198"<endrec>
"true","","10000273","937178425"<endrec>
"true","","10000273","937178437"<endrec>
"true","","10000273","937178438"<endrec>
"true","2018-09-18 09:11:46.000000","10000273","937530737"<endrec>
"true","","10000274","30099772"<endrec>
"true","","10000274","30100652"<endrec>
"true","","10000275","30099783"<endrec>
"true","","10000275","30100651"<endrec>
"true","","10000276","30100746"<endrec>
"true","","10000276","937220751"<endrec>
"true","","10000280","20375"<endrec>
"true","","10000280","937343877"<endrec>
"true","","10000280","937392747"<endrec>
"true","","10000280","937426140"<endrec>
"true","","10000280","937461385"<endrec>
"true","","10000280","937502733"<endrec>
"true","","10000280","937509914"<endrec>
"true","","10000280","937509988"<endrec>
"true","","10000280","937509991"<endrec>
"true","2019-02-22 21:38:22.000000","10000280","937512733"<endrec>
"false","","10000282","20375"<endrec>
"true","","10000282","30100714"<endrec>
"false","","10000282","937214661"<endrec>
"false","","10000282","937214664"<endrec>
"false","","10000282","937217642"<endrec>
"false","","10000282","937217691"<endrec>
"false","","10000282","937343877"<endrec>
"false","","10000282","937392747"<endrec>
"false","","10000282","937426140"<endrec>
"false","","10000282","937461385"<endrec>
"false","","10000282","937486660"<endrec>
"false","","10000282","937502733"<endrec>
"false","","10000282","937509914"<endrec>
"false","","10000282","937509988"<endrec>
"false","","10000282","937509991"<endrec>
"false","2019-02-22 21:38:22.000000","10000282","937512733"<endrec>
"false","","10000283","30100731"<endrec>
"false","","10000284","30100731"<endrec>
"true","","10000285","30103805"<endrec>
"true","","10000285","937220683"<endrec>
"true","","10000285","937526751"<endrec>
"false","","10000291","30100732"<endrec>
"false","","10000291","30127077"<endrec>
"false","","10000291","937229656"<endrec>
"false","","10000291","937396967"<endrec>
"false","","10000291","937498822"<endrec>
"false","","10000292","30100733"<endrec>
"false","","10000292","30127076"<endrec>
"false","","10000292","937178439"<endrec>
"false","","10000292","937178450"<endrec>
"false","","10000292","937178459"<endrec>
"false","","10000292","937178462"<endrec>
"false","","10000292","937179423"<endrec>
"false","","10000292","937179430"<endrec>
"false","","10000292","937179452"<endrec>
"false","","10000292","937185543"<endrec>
"false","","10000292","937270833"<endrec>
"false","","10000292","937270834"<endrec>
"false","","10000292","937273838"<endrec>
"false","","10000292","937360026"<endrec>
"false","","10000292","937451280"<endrec>
"false","","10000292","937452253"<endrec>
"false","","10000292","937452263"<endrec>
"false","","10000292","937474570"<endrec>
"false","","10000292","937496734"<endrec>
"false","","10000292","937514888"<endrec>
"false","","10000292","937514889"<endrec>
"false","","10000292","937514890"<endrec>
"false","","10000292","937514892"<endrec>
"false","","10000292","937514899"<endrec>
"false","2018-11-05 09:41:55.000000","10000292","937539960"<endrec>
"false","2019-03-28 23:30:35.000000","10000292","937594769"<endrec>
"false","2019-04-06 20:21:31.000000","10000292","937594818"<endrec>
"false","","10000293","30100732"<endrec>
"false","","10000293","30127077"<endrec>
"false","","10000293","937229656"<endrec>
"false","","10000293","937396967"<endrec>
"false","","10000293","937498822"<endrec>
"false","","10000293","937514888"<endrec>
"false","","10000293","937514889"<endrec>
"false","","10000294","30100733"<endrec>
"false","","10000294","30127076"<endrec>
"false","","10000294","937178439"<endrec>
"false","","10000294","937178450"<endrec>
"false","","10000294","937178459"<endrec>
"false","","10000294","937178462"<endrec>
"false","","10000294","937179423"<endrec>
"false","","10000294","937179430"<endrec>
"false","","10000294","937179452"<endrec>
"false","","10000294","937185543"<endrec>
"false","","10000294","937270833"<endrec>
"false","","10000294","937270834"<endrec>
"false","","10000294","937273838"<endrec>
"false","","10000294","937360026"<endrec>
"false","","10000294","937451280"<endrec>
"true","","10000294","937452253"<endrec>
"true","","10000294","937452263"<endrec>
"true","","10000294","937474570"<endrec>
"false","","10000294","937496734"<endrec>
"true","","10000294","937514890"<endrec>
"true","","10000294","937514892"<endrec>
"true","","10000294","937514899"<endrec>
"true","2018-11-05 09:41:55.000000","10000294","937539960"<endrec>
"true","2019-03-28 23:30:35.000000","10000294","937594769"<endrec>
"false","","10000299","30100731"<endrec>
"false","","10000300","30100731"<endrec>
"false","","10000301","30100755"<endrec>
"false","","10000301","937510222"<endrec>
"false","","10000301","937523726"<endrec>
"false","2019-10-11 16:18:17.000000","10000301","937665067"<endrec>
"false","","10000302","30101759"<endrec>
"false","","10000302","937150100"<endrec>
"false","","10000302","937175383"<endrec>
"false","","10000302","937178423"<endrec>
"false","","10000302","937178433"<endrec>
"false","","10000302","937178434"<endrec>
"false","","10000302","937315865"<endrec>
"false","","10000302","937340878"<endrec>
"false","","10000302","937340881"<endrec>
"false","","10000302","937366333"<endrec>
"false","","10000302","937375483"<endrec>
"false","","10000302","937389587"<endrec>
"false","","10000302","937390574"<endrec>
"false","","10000302","937391579"<endrec>
"false","","10000302","937392812"<endrec>
"false","","10000302","937483565"<endrec>
"false","2019-03-11 05:28:06.000000","10000302","937584761"<endrec>
"true","2019-05-01 16:06:27.000000","10000302","937601766"<endrec>
"false","","10000303","30100757"<endrec>
"true","","10000303","30104809"<endrec>
"false","","10000303","30104822"<endrec>
"false","","10000303","937473578"<endrec>
"true","","10000305","30101761"<endrec>
"false","","10000308","30102770"<endrec>
"false","","10000308","30142109"<endrec>
"false","","10000308","937262731"<endrec>
"true","","10000316","30103806"<endrec>
"true","","10000316","937220682"<endrec>
"false","","10000318","30120109"<endrec>
"false","","10000319","30120109"<endrec>
"false","","10000320","30120109"<endrec>
"false","","10000321","30120109"<endrec>
"false","","10000322","30120110"<endrec>
"false","","10000325","20320"<endrec>
"false","","10000325","937184535"<endrec>
"false","","10000325","937349913"<endrec>
"true","","10000326","20320"<endrec>
"true","","10000326","937184535"<endrec>
"true","","10000326","937349913"<endrec>
"true","","10000327","30110861"<endrec>
"true","","10000327","937166449"<endrec>
"true","","10000327","937475571"<endrec>
"true","","10000327","937475573"<endrec>
"false","","10000327","937475575"<endrec>
"true","2019-03-22 21:23:55.000000","10000327","937589794"<endrec>
"true","2019-04-16 17:28:41.000000","10000327","937595795"<endrec>
"true","","10000328","30116926"<endrec>
"false","","10000328","30120087"<endrec>
"true","","10000329","30116923"<endrec>
"false","","10000329","937359065"<endrec>
"false","","10000329","937410032"<endrec>
"false","","10000330","20327"<endrec>
"false","","10000330","30116949"<endrec>
"false","","10000330","30116953"<endrec>
"false","","10000330","937166444"<endrec>
"false","","10000330","937217828"<endrec>
"false","","10000330","937330967"<endrec>
"false","","10000330","937359065"<endrec>
"false","","10000330","937385554"<endrec>
"false","","10000330","937385562"<endrec>
"false","","10000330","937410032"<endrec>
"false","","10000330","937481538"<endrec>
"false","","10000331","20327"<endrec>
"false","","10000331","30116949"<endrec>
"false","","10000331","30116953"<endrec>
"false","","10000331","937166444"<endrec>
"false","","10000331","937217828"<endrec>
"false","","10000331","937359065"<endrec>
"false","","10000331","937385562"<endrec>
"false","","10000331","937385563"<endrec>
"false","","10000331","937410032"<endrec>
"false","","10000333","30116924"<endrec>
"false","","10000333","937359065"<endrec>
"false","","10000333","937410032"<endrec>
"false","","10000334","30116922"<endrec>
"false","","10000334","30120086"<endrec>
"false","","10000334","937262732"<endrec>
"false","","10000335","30011082"<endrec>
"false","","10000335","937127876"<endrec>
"false","","10000335","937371594"<endrec>
"false","","10000335","937375472"<endrec>
"false","","10000335","937375473"<endrec>
"false","","10000335","937375474"<endrec>
"false","","10000335","937414120"<endrec>
"false","","10000335","937467581"<endrec>
"false","","10000336","30116926"<endrec>
"false","","10000336","30120087"<endrec>
"false","","10000338","30116968"<endrec>
"false","","10000339","30116968"<endrec>
"false","","10000339","937464413"<endrec>
"false","","10000339","937487665"<endrec>
"false","","10000339","937487668"<endrec>
"false","","10000340","30116969"<endrec>
"false","","10000341","30116969"<endrec>
