CREATE_OPER_ID,CREATE_OPER_TIME,DESCRIPTION,END_DIGIT,ENTIRE_OR_NOT,EXTRA_1,EXTRA_10,EXTRA_2,EXTRA_3,EXTRA_4,EXTRA_5,EXTRA_6,EXTRA_7,EXTRA_8,EXTRA_9,FOR_TXN_INDEX,IS_OTHER_VOUCHER,IS_VALUE_LINKED,LAST_OPER_ID,LAST_OPER_TIME,LINKED_VALUE_TYPE,LOAD_DATA_TS,MAX_ACTIVE_COUNT,NEED_KYC_INFO,REDEEMING_ORG_HIER_TYPE,REDEEMING_ORG_SHORT_CODE,START_DIGIT,STATUS,SUPPORT_SECRET_CODE,UNIQUE_ID,VALIDITY_PERIOD_DAY,VALIDITY_PERIOD_HOUR,VALIDITY_PERIOD_MINUTE,VALID_FIELD,VALID_FIELD_DATA,VALUE_CHECK_MODE,VOUCHER_CODE_FORMAT,VOUCHER_TYPE_ALIAS,VOUCHER_TYPE_INDEX,VOUCHER_TYPE_NAME                                                                                                                                                                                                                                                                                                                                                                                                                                               <endrec>
"203000000000010811","2017-05-17 10:02:10.796000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000020211","2017-06-06 04:46:12.033000","01","","0","TRUE","","","-1","50","N","937340942","0","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000010811","2017-05-18 08:09:23.967000","Business Buy Goods Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000024612","2018-05-25 05:06:30.006000","01","","9","FALSE","","","-1","50","N","937341880","0","0","1","02","","1","#######","Business Buy Goods Voucher","10000203","Business Buy Goods Voucher"<endrec>
"203000000000010811","2017-05-18 08:14:10.115000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2017-05-24 07:32:16.135000","01","","2","TRUE","","","-1","50","N","937341882","0","1","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000020211","2017-05-19 16:54:01.535000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000010806","2018-11-30 12:27:22.732000","01","","0","FALSE","","","-1","50","N","937342907","20","0","2","","","1","######","ATM Deposit Voucher For Customer (value)","10000093","ATM Deposit Voucher For Customer (value)"<endrec>
"203000000000014911","2017-05-24 07:32:01.857000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2017-06-07 07:09:16.765000","01","","9","TRUE","","","-1","50","N","937345884","0","1","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000020211","2017-06-06 04:46:02.742000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000015718","2017-06-09 11:31:54.417000","01","","0","TRUE","","","-1","50","N","937351950","1","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000014911","2017-06-07 07:09:07.863000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2017-10-18 10:54:21.126000","01","","0","TRUE","","","-1","50","N","937351990","0","1","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000015718","2017-06-09 11:19:03.079000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014912","2018-03-28 10:42:35.788000","01","","1","FALSE","","","-1","50","N","937353937","0","0","1","","","0","#####","coupon123","10000263","coupon123"<endrec>
"203000000000015718","2017-06-09 11:31:44.651000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000016349","2017-06-09 12:03:56.282000","01","","0","TRUE","","","-1","50","N","937353938","0","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000016349","2017-06-09 12:03:49.031000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000015423","2017-06-15 09:06:57.711000","01","","0","TRUE","","","-1","50","N","937353942","2","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000016349","2017-06-13 08:35:22.672000","Customer Apply OTC Voucher","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000026102","2017-08-18 10:57:12.240000","01","","0","TRUE","","","-1","50","N","937356957","1","0","0","00","","1","######","Customer Apply OTC Voucher","10000146","Customer Apply OTC Voucher"<endrec>
"203000000000021013","2017-06-15 07:39:35.808000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2017-06-26 13:25:40.108000","01","","0","FALSE","","","-1","50","N","937359000","0","0","1","","","0","#####","Two Part Payment Voucher","10000193","Two Part Payment Voucher"<endrec>
"203000000000015423","2017-06-15 09:06:50.001000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000018910","2017-06-27 09:06:50.080000","01","","0","TRUE","","","-1","50","N","937359015","0","0","1","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000013039","2017-06-15 14:44:28.850000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-06-28 18:09:46.938000","01","","7","TRUE","","","-1","50","N","937359060","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000014911","2017-06-26 13:25:32.472000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010811","2018-02-26 13:06:07.752000","01","","0","FALSE","","","-1","50","N","937365130","0","1","0","","","0","#####","Two Part Payment Voucher","10000193","Two Part Payment Voucher"<endrec>
"203000000000018910","2017-06-27 09:06:41.596000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000027303","2017-09-19 10:21:26.039000","01","","0","TRUE","","","-1","50","N","937365186","0","0","20","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000025022","2017-06-28 13:49:13.554000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-06-28 18:13:22.063000","01","","8","TRUE","","","-1","50","N","937366338","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-06-28 18:09:17.089000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-06-29 18:50:07.805000","01","","1","TRUE","","","-1","50","N","937366349","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-06-28 18:12:58.568000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-06-29 18:52:46.832000","01","","2","TRUE","","","-1","50","N","937366350","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-06-29 18:49:43.447000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-06-30 18:09:40.934000","01","","4","TRUE","","","-1","50","N","937368429","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-06-29 18:52:23.499000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-06-30 18:12:19.583000","01","","0","TRUE","","","-1","50","N","937368430","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-06-30 18:09:16.365000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-07-03 23:23:09.658000","01","","2","TRUE","","","-1","50","N","937371486","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-06-30 18:11:55.910000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-07-03 23:25:57.470000","01","","0","TRUE","","","-1","50","N","937371487","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-07-03 23:22:45.112000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-07-12 16:42:24.733000","01","","3","TRUE","","","-1","50","N","937371520","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-07-03 23:25:33.883000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016312","2017-07-04 03:32:01.130000","01","","7","TRUE","","","-1","50","N","937371521","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000016312","2017-07-04 03:31:33.615000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016312","2017-07-04 03:32:01.134000","01","","7","TRUE","","","-1","30","N","937371522","30","0","0","02","","0","######","ATM Withdraw Voucher For Group (ValueLess)","10000214","ATM Withdraw Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-07-05 14:25:57.678000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-07-12 16:48:04.512000","01","","2","TRUE","","","-1","50","N","937371639","30","0","0","02","","0","######","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-07-12 16:41:59.326000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-07-19 18:12:34.308000","01","","2","TRUE","","","-1","50","N","937374461","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-07-12 16:47:39.914000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-07-19 18:17:52.381000","01","","2","TRUE","","","-1","50","N","937374463","30","0","0","02","","0","######","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-07-19 18:12:09.588000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000026102","2017-07-26 09:32:44.102000","01","","1","TRUE","","","-1","50","N","937376554","30","0","0","02","","1","######","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-07-19 18:17:28.627000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000026102","2017-07-26 09:32:56.803000","01","","4","TRUE","","","-1","50","N","937376556","30","0","0","02","","0","######","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-07-19 18:20:08.925000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-09-13 16:48:14.787000","01","","2","TRUE","","","-1","50","N","937376557","30","0","0","02","","1","######","ATM Withdraw Voucher For Group (Value)","10000215","ATM Withdraw Voucher For Group (Value)"<endrec>
"203000000000026102","2017-07-26 09:32:19.790000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000025022","2017-09-13 16:42:38.277000","01","","1","TRUE","","","-1","50","N","937377492","30","0","0","02","","1","####","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000026102","2017-07-26 09:32:35.695000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000025022","2017-09-13 16:37:18.473000","01","","4","TRUE","","","-1","50","N","937377493","30","0","0","02","","0","####","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000026102","2017-07-27 09:45:47.587000","Group ATM Deposit Voucher","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000015423","2018-05-01 12:26:21.024000","01","","0","FALSE","","","-1","50","N","937378455","0","1","0","02","","1","####","Group ATM Deposit Voucher","10000116","Group ATM Deposit Voucher"<endrec>
"203000000000026102","2017-08-04 13:46:01.743000","Group Buy Goods Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000014911","2018-11-13 13:32:31.926000","01","","9","TRUE","","","-1","50","N","937381555","1","0","0","02","","1","####","Group Buy Goods Voucher","10000115","Group Buy Goods Voucher"<endrec>
"203000000000026102","2017-08-18 10:57:04.647000","Customer Apply OTC Voucher","4","FALSE","","","","","","","","","","","","1","FALSE","203000000000026102","2017-08-18 11:07:37.888000","01","","0","TRUE","","","-1","50","N","937392613","1","0","0","00","","1","####","Customer Apply OTC Voucher","10000146","Customer Apply OTC Voucher"<endrec>
"203000000000026102","2017-08-18 11:07:30.877000","Customer Apply OTC Voucher","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000026611","2018-03-08 06:54:11.461000","01","","3","TRUE","","","-1","50","N","937392614","1","0","0","00","","1","####","Customer Apply OTC Voucher","10000146","Customer Apply OTC Voucher"<endrec>
"203000000000010806","2017-08-23 11:46:01.964000","Give Cash Voucher","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000025034","2017-10-10 09:50:00.594000","01","","0","TRUE","","","-1","50","N","937392723","0","0","20","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000025022","2017-09-13 16:36:53.383000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000013039","2017-11-10 18:11:02.280000","01","","0","TRUE","","","-1","50","N","937407031","30","0","0","02","","0","####","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000025022","2017-09-13 16:42:13.199000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-11-10 18:05:30.955000","01","","2","TRUE","","","-1","50","N","937407032","30","0","0","02","","1","####","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000025022","2017-09-13 16:47:50.603000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-11-10 18:13:46.560000","01","","1","TRUE","","","-1","50","N","937407034","30","0","0","02","","1","######","ATM Withdraw Voucher For Group (Value)","10000215","ATM Withdraw Voucher For Group (Value)"<endrec>
"203000000000027303","2017-09-19 10:21:19.321000","IssuerVoucher","4","FALSE","IssuerVoucher","","","","","","","","","","","1","TRUE","203000000000014911","2018-05-30 13:56:09.624000","01","","0","TRUE","","","-1","50","N","937411095","1","0","20","00","","1","#####","IssuerVoucher","10000153","IssuerVoucher"<endrec>
"203000000000015423","2017-09-29 11:51:53.620000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000025034","2018-01-15 16:10:02.612000","01","","0","FALSE","4","","-1","50","N","937415193","0","0","6","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000025034","2017-10-10 09:49:42.726000","Give Cash Voucher","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000015423","2017-11-10 11:27:17.598000","01","","0","TRUE","","","-1","50","N","937417074","0","0","2","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000027802","2017-10-16 15:10:07.667000","Voucher for Buy Goods Redeeming","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000027802","2017-10-23 12:29:02.725000","01","","0","TRUE","","","-1","50","N","937418106","1","1","1","00","","0","T?*###","Buy Goods Voucher","10000333","Buy Goods Voucher_VDF_Demo"<endrec>
"203000000000016349","2017-10-18 10:40:28.598000","Equity ATM Withdrawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2017-10-18 10:40:36.195000","01","","0","TRUE","","","-1","30","N","937418158","0","0","1","00","","0","######","Equity ATM Withdrawal Voucher","10000007","Equity ATM Withdrawal Voucher"<endrec>
"203000000000016349","2017-10-18 10:54:14.275000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000018910","2017-12-07 06:26:30.864000","01","","0","TRUE","","","-1","50","N","937418160","0","0","1","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000027802","2017-10-23 12:28:55.287000","Voucher for Buy Goods Redeeming","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000027802","2017-10-23 13:46:45.656000","01","","0","FALSE","","","-1","50","N","937419088","1","1","1","","","0","T?*###","Buy Goods Voucher","10000333","Buy Goods Voucher_VDF_Demo"<endrec>
"203000000000027802","2017-10-23 13:46:38.291000","Voucher for Buy Goods Redeeming","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000027802","2017-10-23 13:49:21.458000","01","","0","TRUE","","","-1","50","N","937419094","1","1","1","00","","0","T?*###","Buy Goods Voucher","10000333","Buy Goods Voucher_VDF_Demo"<endrec>
"203000000000027802","2017-10-23 13:49:14.645000","Voucher for Buy Goods Redeeming","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000036503","2018-11-29 07:40:26.773000","01","","2","TRUE","","","-1","50","N","937419095","1","1","1","00","","0","T?*###","Buy Goods Voucher","10000333","Buy Goods Voucher_VDF_Demo"<endrec>
"203000000000027802","2017-11-08 09:57:46.340000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000027802","2017-11-08 09:58:03.219000","01","","9","TRUE","","","-1","30","N","937423272","1","1","1","00","","0","T?####","p2Unreg","10000343","p2Unreg"<endrec>
"203000000000015423","2017-11-10 11:27:10.535000","Give Cash Voucher","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000036803","2018-12-27 10:59:02.228000","01","","0","TRUE","","","-1","50","N","937425159","0","0","15","00","","0","????","Give Cash Voucher","10000003","Give Cash Voucher"<endrec>
"203000000000013039","2017-11-10 18:05:05.864000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-11-14 15:50:59.391000","01","","0","TRUE","","","-1","50","N","937426145","30","0","0","02","","1","####","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000013039","2017-11-10 18:10:38.645000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000013039","2017-11-14 15:43:46.103000","01","","6","TRUE","","","-1","50","N","937426147","30","0","0","02","","0","####","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000013039","2017-11-10 18:13:23.151000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-11-14 15:56:41.550000","01","","9","TRUE","","","-1","50","N","937426148","30","0","0","02","","1","######","ATM Withdraw Voucher For Group (Value)","10000215","ATM Withdraw Voucher For Group (Value)"<endrec>
"203000000000013039","2017-11-14 15:43:20.907000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000013039","2017-12-27 21:56:03.602000","01","","5","TRUE","","","-1","50","N","937428146","30","0","0","02","","0","####","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000013039","2017-11-14 15:50:34.144000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-12-27 21:50:43.502000","01","","0","TRUE","","","-1","50","N","937428148","30","0","0","02","","1","####","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000013039","2017-11-14 15:56:17.377000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000013039","2017-12-27 21:58:47.997000","01","","9","TRUE","","","-1","50","N","937428150","30","0","0","02","","1","######","ATM Withdraw Voucher For Group (Value)","10000215","ATM Withdraw Voucher For Group (Value)"<endrec>
"203000000000018910","2017-12-07 06:26:16.688000","Paynet ATM Withdawal Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014911","2018-05-31 09:40:13.560000","01","","0","TRUE","","","-1","50","N","937436167","0","0","20","00","","0","########","Paynet ATM Withdawal Voucher","10000001","Paynet ATM Withdawal Voucher"<endrec>
"203000000000013039","2017-12-27 21:50:19.297000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000019116","2018-05-15 09:02:31.235000","01","","2","TRUE","","","-1","50","N","937443291","30","0","0","02","","1","####","ATM Deposit Voucher For Group (Value)","10000216","ATM Deposit Voucher For Group (Value)"<endrec>
"203000000000013039","2017-12-27 21:55:40.472000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000026821","2018-06-14 12:33:47.223000","01","","3","TRUE","","","-1","50","N","937443294","30","0","0","02","","0","####","ATM Deposit Voucher For Group (ValueLess)","10000217","ATM Deposit Voucher For Group (ValueLess)"<endrec>
"203000000000013039","2017-12-27 21:58:24.980000","","","TRUE","","","","","","","","","","","","0","TRUE","203000000000019116","2018-05-15 08:53:01.434000","01","","9","TRUE","","","-1","50","N","937443295","30","0","0","02","","1","######","ATM Withdraw Voucher For Group (Value)","10000215","ATM Withdraw Voucher For Group (Value)"<endrec>
"203000000000025034","2018-01-15 16:09:15.668000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000024612","2018-03-27 09:51:12.400000","01","","0","FALSE","4","","-1","50","N","937453281","1","12","6","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000016349","2018-01-29 06:11:04.180000","","4","FALSE","","","","","","","","","","","","0","TRUE","203000000000010806","2018-11-30 12:31:35.096000","01","","1","FALSE","","","-1","50","N","937460315","1","0","0","","","1","######","ATM Deposit Voucher For Customer (Valued)","10000373","ATM Deposit Voucher For Customer (Valued)"<endrec>
"203000000000014911","2018-01-29 07:36:17.926000","","4","TRUE","","","","","","","","","","","","0","FALSE","203000000000020211","2018-03-19 03:19:23.763000","01","","0","TRUE","","","-1","50","N","937460325","0","0","20","01","","0","######","ATM Withdrawal Voucher For Organisation","10000095","ATM Withdrawal Voucher For Organisation"<endrec>
"203000000000015728","2018-01-30 08:43:29.567000","Group Withdrawal Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000015728","2018-01-30 08:43:40.090000","01","","8","FALSE","","","-1","30","N","937460380","0","2","10","02","","1","######","Group Withdrawal Voucher","10000114","Group Withdrawal Voucher"<endrec>
"203000000000010811","2018-02-26 13:05:58.290000","","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000010811","2018-02-26 13:09:30.876000","01","","0","TRUE","","","-1","50","N","937464332","0","1","0","00","","0","#####","Two Part Payment Voucher","10000193","Two Part Payment Voucher"<endrec>
"203000000000010811","2018-02-26 13:09:21.969000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010811","2018-02-26 13:49:41.811000","01","","0","FALSE","","","-1","50","N","937464333","0","1","0","","","0","#####","Two Part Payment Voucher","10000193","Two Part Payment Voucher"<endrec>
"203000000000010811","2018-02-26 13:49:34.762000","","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000026102","2018-04-26 13:35:10.402000","01","","0","TRUE","","","-1","50","N","937464334","0","1","0","00","","0","#####","Two Part Payment Voucher","10000193","Two Part Payment Voucher"<endrec>
"203000000000026611","2018-03-08 06:54:03.751000","Customer Apply OTC Voucher","4","FALSE","","","","","","","","","","","","0","FALSE","203000000000026611","2018-03-08 06:54:11.469000","01","","9","TRUE","","","-1","30","N","937467565","1","0","0","00","","1","####","Customer Apply OTC Voucher","10000146","Customer Apply OTC Voucher"<endrec>
"203000000000014911","2018-03-09 08:46:03.331000","For Business withdraw with voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000010806","2018-09-26 15:47:07.816000","01","","0","TRUE","","","-1","50","N","937467717","0","0","10","01","","0","T?*###","Business withdraw Voucher","10000143","Business withdraw Voucher_VDF_Demo"<endrec>
"203000000000015728","2018-03-14 06:53:21.599000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000015728","2018-03-14 08:51:22.331000","01","","0","TRUE","","","-1","50","N","937468680","0","0","1","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000015728","2018-03-14 08:51:00.421000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000015728","2018-03-14 09:14:49.928000","01","","0","TRUE","","","-1","50","N","937468699","0","0","10","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000015728","2018-03-14 09:14:19.024000","ATM Withdrawal Voucher For Customer (value)","4","FALSE","","","","","","","","","","","","1","TRUE","203000000000015728","2018-03-14 09:14:49.996000","01","","0","TRUE","","","-1","30","N","937468701","0","0","1","00","","1","######","ATM Withdrawal Voucher For Customer (value)","10000145","ATM Withdrawal Voucher For Customer (value)"<endrec>
"203000000000020211","2018-03-19 03:19:11.419000","","4","TRUE","","","","","","","","","","","","0","TRUE","203000000000024612","2018-04-08 10:42:59.601000","01","","0","TRUE","","","-1","50","N","937469617","0","0","20","01","","0","######","ATM Withdrawal Voucher For Organisation","10000095","ATM Withdrawal Voucher For Organisation"<endrec>
"203000000000024612","2018-03-27 09:51:05.450000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000014912","2018-03-28 08:43:53.989000","01","","0","TRUE","4","","-1","50","N","937470856","1","12","6","00","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000014912","2018-03-28 08:43:46.253000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000014912","2018-03-28 10:45:05.658000","01","","0","FALSE","4","","-1","50","N","937471548","0","0","6","","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000014912","2018-03-28 10:42:27.067000","","","TRUE","","","","","","","","","","","","0","FALSE","203000000000014912","2018-03-28 10:42:55.370000","01","","1","FALSE","","","-1","60","N","937471566","0","0","1","","","0","#####","coupon123","10000263","coupon123"<endrec>
"203000000000014912","2018-03-28 10:44:57.017000","","","TRUE","Offer Heading","Other details","Offer details","Valid from","Valid Until","Terms","Participating retailer names","Valid shortcodes","Serial Number","Promoter Name","","1","FALSE","203000000000010806","2018-07-17 16:50:01.169000","01","","0","TRUE","4","","-1","50","N","937471567","1","12","6","00","","1","####","Coupon","10000128","Coupon"<endrec>
"203000000000016349","2018-03-30 07:44:05.336000","Business Deposit Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000016349","2018-03-30 07:47:08.442000","01","","0","FALSE","","","-1","50","N","937472564","1","1","1","","","0","T?*###","Business Deposit Voucher","10000133","Business Deposit Voucher"<endrec>
"203000000000016349","2018-03-30 07:47:00.202000","Business Deposit Voucher","","TRUE","","","","","","","","","","","","0","TRUE","203000000000016349","2018-03-30 07:48:16.592000","01","","0","FALSE","","","-1","50","N","937472565","1","1","1","","","1","T?*###","Business Deposit Voucher","10000133","Business Deposit Voucher"<endrec>
"203000000000016349","2018-03-30 07:48:07.738000","Business Deposit Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2018-03-30 08:07:19.602000","01","","0","FALSE","","","-1","50","N","937472566","1","1","1","","","1","T?*###","Business Deposit Voucher","10000133","Business Deposit Voucher"<endrec>
"203000000000016349","2018-03-30 08:07:11.041000","Business Deposit Voucher","","TRUE","","","","","","","","","","","","0","FALSE","203000000000016349","2018-03-30 08:10:46.541000","01","","0","TRUE","","","-1","50","N","937472567","1","1","1","01","","0","T?*###","Business Deposit Voucher","10000133","Business Deposit Voucher"<endrec>
