ENTITY_ID,ENTITY_TYPE,LOAD_DATA_TS,UNIQUE_ID,VERSION_NUMBER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"10002726","REASON_TYPE","","937219118","2"<endrec>
"10002642","REASON_TYPE","","937219119","4"<endrec>
"10002660","REASON_TYPE","","937219120","2"<endrec>
"10002737","REASON_TYPE","","937219121","3"<endrec>
"10002872","REASON_TYPE","","937219122","1"<endrec>
"10002873","REASON_TYPE","","937219123","1"<endrec>
"10002648","REASON_TYPE","","937219124","6"<endrec>
"16047","RULE_PROFILE","","937219125","56"<endrec>
"22068","RULE_PROFILE","","937219126","68"<endrec>
"16047","RULE_PROFILE","","937219127","57"<endrec>
"107000000000091047","NOTIFICATION_TYPE","","937219128","1"<endrec>
"22068","RULE_PROFILE","","937219129","69"<endrec>
"22068","RULE_PROFILE","","937219130","70"<endrec>
"24075","RULE_PROFILE","","937219131","1"<endrec>
"13034","RULE_PROFILE","","937219132","3"<endrec>
"10002798","REASON_TYPE","","937219133","3"<endrec>
"10000116","VOUCHER_TYPE","","937219134","12"<endrec>
"10000117","VOUCHER_TYPE","","937219135","5"<endrec>
"10000150","VOUCHER_TYPE","","937219136","7"<endrec>
"10002597","REASON_TYPE","","937219137","6"<endrec>
"22068","RULE_PROFILE","","937219138","71"<endrec>
"10002618","REASON_TYPE","","937219139","6"<endrec>
"10002618","REASON_TYPE","","937219140","7"<endrec>
"10002618","REASON_TYPE","","937219141","8"<endrec>
"20065","RULE_PROFILE","","937219142","88"<endrec>
"20065","RULE_PROFILE","","937219143","89"<endrec>
"10002874","REASON_TYPE","","937219144","1"<endrec>
"10002875","REASON_TYPE","","937219145","1"<endrec>
"10002692","REASON_TYPE","","937219146","2"<endrec>
"10494","SERVICE","","937219147","2"<endrec>
"500000000000010004","ROLE_TYPE","","937219148","111"<endrec>
"10002648","REASON_TYPE","","937219149","7"<endrec>
"10002648","REASON_TYPE","","937219150","8"<endrec>
"10002637","REASON_TYPE","","937219151","5"<endrec>
"10002637","REASON_TYPE","","937219152","6"<endrec>
"41087","LIMIT_RULE","","937219153","4"<endrec>
"35033000","LIMIT_TYPE","","937219154","1"<endrec>
"19036","LIMIT_RULE","","937219155","5"<endrec>
"19036","LIMIT_RULE","","937219156","6"<endrec>
"22068","RULE_PROFILE","","937219157","72"<endrec>
"10002625","REASON_TYPE","","937219158","5"<endrec>
"29016000","LIMIT_TYPE","","937219159","2"<endrec>
"23072","LIMIT_RULE","","937219160","8"<endrec>
"41089","LIMIT_RULE","","937219161","2"<endrec>
"22068","RULE_PROFILE","","937219162","73"<endrec>
"41089","LIMIT_RULE","","937219163","3"<endrec>
"41089","LIMIT_RULE","","937219164","4"<endrec>
"10002646","REASON_TYPE","","937219165","9"<endrec>
"10002646","REASON_TYPE","","937219166","10"<endrec>
"20204","CHARGE_PROFILE","","937219167","134"<endrec>
"10002618","REASON_TYPE","","937219168","9"<endrec>
"10002876","REASON_TYPE","","937219169","1"<endrec>
"10484","SERVICE","","937219170","12"<endrec>
"10002646","REASON_TYPE","","937219171","11"<endrec>
"500000000000010102","ROLE_TYPE","","937219172","73"<endrec>
"10002618","REASON_TYPE","","937219173","10"<endrec>
"10002851","REASON_TYPE","","937219174","2"<endrec>
"13038","RULE_PROFILE","","937219175","4"<endrec>
"10002618","REASON_TYPE","","937219176","11"<endrec>
"10002618","REASON_TYPE","","937219177","12"<endrec>
"10002869","REASON_TYPE","","937219178","3"<endrec>
"10002618","REASON_TYPE","","937219179","13"<endrec>
"10002618","REASON_TYPE","","937219180","14"<endrec>
"10002877","REASON_TYPE","","937219181","1"<endrec>
"10593","SERVICE","","937219182","1"<endrec>
"10002751","REASON_TYPE","","937219183","4"<endrec>
"10002751","REASON_TYPE","","937219184","5"<endrec>
"10000128","VOUCHER_TYPE","","937219185","2"<endrec>
"10000128","VOUCHER_TYPE","","937219186","3"<endrec>
"10002646","REASON_TYPE","","937219187","12"<endrec>
"10002646","REASON_TYPE","","937219188","13"<endrec>
"20065","RULE_PROFILE","","937219189","90"<endrec>
"20065","RULE_PROFILE","","937219190","91"<endrec>
"20065","RULE_PROFILE","","937219191","92"<endrec>
"10002646","REASON_TYPE","","937219192","14"<endrec>
"20065","RULE_PROFILE","","937219193","93"<endrec>
"20065","RULE_PROFILE","","937219194","94"<endrec>
"201000000000029004","OUTBOUND_RECEIVER","","937219195","20"<endrec>
"20065","RULE_PROFILE","","937219196","95"<endrec>
"20065","RULE_PROFILE","","937219197","96"<endrec>
"20065","RULE_PROFILE","","937219198","97"<endrec>
"17058","RULE_PROFILE","","937219199","8"<endrec>
"17058","RULE_PROFILE","","937219200","9"<endrec>
"10002779","REASON_TYPE","","937219201","3"<endrec>
"10002779","REASON_TYPE","","937219202","4"<endrec>
"10002779","REASON_TYPE","","937219203","5"<endrec>
"10002779","REASON_TYPE","","937219204","6"<endrec>
"10002779","REASON_TYPE","","937219205","7"<endrec>
"16048","RULE_PROFILE","","937219206","49"<endrec>
"10000254","REASON_TYPE","","937219207","8"<endrec>
"10002878","REASON_TYPE","","937219208","1"<endrec>
"10594","SERVICE","","937219209","1"<endrec>
"2","PRODUCT","","937219210","90"<endrec>
"5","PRODUCT","","937219211","65"<endrec>
"35034000","LIMIT_TYPE","","937219212","1"<endrec>
"30006","FSI_LINK_TYPE","","937219214","1"<endrec>
"43104","LIMIT_RULE","","937219215","1"<endrec>
"16048","RULE_PROFILE","","937219216","50"<endrec>
"35035000","LIMIT_TYPE","","937219217","1"<endrec>
"29016000","LIMIT_TYPE","","937219218","3"<endrec>
"36082","LIMIT_RULE","","937219219","12"<endrec>
"10000301","REASON_TYPE","","937219220","5"<endrec>
"16047","RULE_PROFILE","","937219221","58"<endrec>
"16047","RULE_PROFILE","","937219222","59"<endrec>
"20065","RULE_PROFILE","","937219223","98"<endrec>
"35081","LIMIT_RULE","","937219224","3"<endrec>
"35036000","LIMIT_TYPE","","937219225","1"<endrec>
"20065","RULE_PROFILE","","937219226","99"<endrec>
"10000125","VOUCHER_TYPE","","937219227","2"<endrec>
"107000000000091042","NOTIFICATION_TYPE","","937219228","3"<endrec>
"20065","RULE_PROFILE","","937219229","100"<endrec>
"20065","RULE_PROFILE","","937219230","101"<endrec>
"20065","RULE_PROFILE","","937219231","102"<endrec>
"107000000000091042","NOTIFICATION_TYPE","","937219232","4"<endrec>
"41087","LIMIT_RULE","","937219233","5"<endrec>
"22068","RULE_PROFILE","","937219234","74"<endrec>
"43105","LIMIT_RULE","","937219235","1"<endrec>
"22068","RULE_PROFILE","","937219236","75"<endrec>
"107000000000091042","NOTIFICATION_TYPE","","937219237","5"<endrec>
"43105","LIMIT_RULE","","937219238","2"<endrec>
"43105","LIMIT_RULE","","937219239","3"<endrec>
"16051","RULE_PROFILE","","937219240","5"<endrec>
"107000000000091042","NOTIFICATION_TYPE","","937219241","6"<endrec>
"107000000000091048","NOTIFICATION_TYPE","","937219242","1"<endrec>
"20065","RULE_PROFILE","","937219243","103"<endrec>
"10000144","REASON_TYPE","","937219244","2"<endrec>
"107000000000049032","NOTIFICATION_TYPE","","937219245","2"<endrec>
"107000000000049032","NOTIFICATION_TYPE","","937219246","3"<endrec>
"10002879","REASON_TYPE","","937219247","1"<endrec>
"10507","SERVICE","","937219248","2"<endrec>
"500000000000010004","ROLE_TYPE","","937219249","112"<endrec>
"10002784","REASON_TYPE","","937219250","9"<endrec>
"10002784","REASON_TYPE","","937219251","10"<endrec>
"10002784","REASON_TYPE","","937219252","11"<endrec>
"41088","LIMIT_RULE","","937219253","3"<endrec>
"22068","RULE_PROFILE","","937219254","76"<endrec>
"10002783","REASON_TYPE","","937219255","5"<endrec>
"22068","RULE_PROFILE","","937219256","77"<endrec>
"41088","LIMIT_RULE","","937219257","4"<endrec>
"22068","RULE_PROFILE","","937219258","78"<endrec>
"22068","RULE_PROFILE","","937219259","79"<endrec>
"10002559","REASON_TYPE","","937219260","6"<endrec>
"43106","LIMIT_RULE","","937219261","1"<endrec>
"22068","RULE_PROFILE","","937219262","80"<endrec>
"22068","RULE_PROFILE","","937219263","81"<endrec>
"20325","CHARGE_PROFILE","","937219264","4"<endrec>
"500000000000010004","ROLE_TYPE","","937219265","113"<endrec>
"500000000000010004","ROLE_TYPE","","937219266","114"<endrec>
"107000000000091049","NOTIFICATION_TYPE","","937219267","1"<endrec>
"10002648","REASON_TYPE","","937219268","9"<endrec>
"10002727","REASON_TYPE","","937219269","3"<endrec>
"10000204","REASON_TYPE","","937219270","6"<endrec>
"35037000","LIMIT_TYPE","","937219271","1"<endrec>
"43107","LIMIT_RULE","","937219272","1"<endrec>
"16048","RULE_PROFILE","","937219273","51"<endrec>
"20065","RULE_PROFILE","","937219274","104"<endrec>
"43107","LIMIT_RULE","","937219275","2"<endrec>
"20065","RULE_PROFILE","","937219276","105"<endrec>
"20065","RULE_PROFILE","","937219277","106"<endrec>
"10001294","CHARGE_TYPE","","937219278","1"<endrec>
"10002803","REASON_TYPE","","937219279","6"<endrec>
"20304","CHARGE_PROFILE","","937219280","23"<endrec>
"10002880","REASON_TYPE","","937219281","1"<endrec>
"10410","SERVICE","","937219282","3"<endrec>
"16048","RULE_PROFILE","","937219283","52"<endrec>
"19042","LIMIT_RULE","","937219284","6"<endrec>
"19036","LIMIT_RULE","","937219285","7"<endrec>
"30007","FSI_LINK_TYPE","","937219286","1"<endrec>
"16048","RULE_PROFILE","","937219287","53"<endrec>
"19064","LIMIT_RULE","","937219288","3"<endrec>
"10000278","PRODUCT","","937219289","1"<endrec>
"19064","LIMIT_RULE","","937219290","4"<endrec>
"10595","SERVICE","","937219291","1"<endrec>
"19064","LIMIT_RULE","","937219292","5"<endrec>
"500000000000010004","ROLE_TYPE","","937219293","115"<endrec>
"16048","RULE_PROFILE","","937219294","54"<endrec>
"10000279","PRODUCT","","937219295","1"<endrec>
"19064","LIMIT_RULE","","937219296","6"<endrec>
"16048","RULE_PROFILE","","937219297","55"<endrec>
"19042","LIMIT_RULE","","937219298","7"<endrec>
"19042","LIMIT_RULE","","937219299","8"<endrec>
"16051","RULE_PROFILE","","937219300","6"<endrec>
"12","LIMIT_RULE","","937219301","5"<endrec>
"16051","RULE_PROFILE","","937219302","7"<endrec>
"10418","SERVICE","","937219303","3"<endrec>
"43108","LIMIT_RULE","","937219304","1"<endrec>
"20065","RULE_PROFILE","","937219305","107"<endrec>
"107000000000001029","NOTIFICATION_TYPE","","937219306","2"<endrec>
"43109","LIMIT_RULE","","937219307","1"<endrec>
"10000150","VOUCHER_TYPE","","937219308","8"<endrec>
"10002648","REASON_TYPE","","937219309","10"<endrec>
"20065","RULE_PROFILE","","937219310","108"<endrec>
"43109","LIMIT_RULE","","937219311","2"<endrec>
"20065","RULE_PROFILE","","937219312","109"<endrec>
"43109","LIMIT_RULE","","937219313","3"<endrec>
"20065","RULE_PROFILE","","937219314","110"<endrec>
"10002368","REASON_TYPE","","937219315","3"<endrec>
"35038000","LIMIT_TYPE","","937219316","1"<endrec>
"10215","SERVICE","","937219317","2"<endrec>
"43110","LIMIT_RULE","","937219318","1"<endrec>
"34","PRODUCT","","937219319","25"<endrec>
"20065","RULE_PROFILE","","937219320","111"<endrec>
"5","PRODUCT","","937219321","66"<endrec>
"201000000000034015","OUTBOUND_RECEIVER","","937219322","19"<endrec>
"10","PRODUCT","","937219323","18"<endrec>
"10002368","REASON_TYPE","","937219324","4"<endrec>
"10000114","VOUCHER_TYPE","","937219325","8"<endrec>
"10000114","VOUCHER_TYPE","","937219326","9"<endrec>
"10002645","REASON_TYPE","","937219327","4"<endrec>
"10002646","REASON_TYPE","","937219328","15"<endrec>
"10002869","REASON_TYPE","","937219329","4"<endrec>
"10436","SERVICE","","937219330","3"<endrec>
"2","PRODUCT","","937219331","91"<endrec>
"500000000000011502","ROLE_TYPE","","937219332","47"<endrec>
"10001295","CHARGE_TYPE","","937219333","1"<endrec>
"10002691","REASON_TYPE","","937219334","5"<endrec>
"20304","CHARGE_PROFILE","","937219335","24"<endrec>
"10002707","REASON_TYPE","","937219336","6"<endrec>
"10002747","REASON_TYPE","","937219337","4"<endrec>
"10002702","REASON_TYPE","","937219338","4"<endrec>
"10002567","REASON_TYPE","","937219339","5"<endrec>
"10002567","REASON_TYPE","","937219340","6"<endrec>
"10002567","REASON_TYPE","","937219341","7"<endrec>
"10002783","REASON_TYPE","","937219342","6"<endrec>
"10002567","REASON_TYPE","","937219343","8"<endrec>
"10002649","REASON_TYPE","","937219344","10"<endrec>
"10002869","REASON_TYPE","","937219345","5"<endrec>
"10436","SERVICE","","937219346","4"<endrec>
"10436","SERVICE","","937219347","5"<endrec>
"10000151","VOUCHER_TYPE","","937219348","6"<endrec>
"10002702","REASON_TYPE","","937219349","5"<endrec>
"10002702","REASON_TYPE","","937219350","6"<endrec>
"201000000000034015","OUTBOUND_RECEIVER","","937219351","20"<endrec>
"201000000000034015","OUTBOUND_RECEIVER","","937219352","21"<endrec>
"10000153","VOUCHER_TYPE","","937219353","5"<endrec>
"10002567","REASON_TYPE","","937219354","9"<endrec>
"10002567","REASON_TYPE","","937219355","10"<endrec>
"10002869","REASON_TYPE","","937219356","6"<endrec>
"10002567","REASON_TYPE","","937219357","11"<endrec>
"10002567","REASON_TYPE","","937219358","12"<endrec>
"10002567","REASON_TYPE","","937219359","13"<endrec>
"10002751","REASON_TYPE","","937219360","6"<endrec>
"10002467","REASON_TYPE","","937219361","4"<endrec>
"3","PRODUCT","","937219362","17"<endrec>
"10002869","REASON_TYPE","","937219363","7"<endrec>
"10002567","REASON_TYPE","","937219364","14"<endrec>
"10002618","REASON_TYPE","","937219365","15"<endrec>
"10002567","REASON_TYPE","","937219366","15"<endrec>
"10002567","REASON_TYPE","","937219367","16"<endrec>
"20065","RULE_PROFILE","","937219368","112"<endrec>
"10002727","REASON_TYPE","","937219369","4"<endrec>
"10002727","REASON_TYPE","","937219370","5"<endrec>
"2","PRODUCT","","937219371","92"<endrec>
"10002881","REASON_TYPE","","937219372","1"<endrec>
"10002881","REASON_TYPE","","937219373","2"<endrec>
"10002646","REASON_TYPE","","937219374","16"<endrec>
"20020","TRANSACTION_TYPE","","937219375","10"<endrec>
"10000110","REASON_TYPE","","937219376","16"<endrec>
"20065","RULE_PROFILE","","937219377","113"<endrec>
"10002646","REASON_TYPE","","937219378","17"<endrec>
"500000000000011902","ROLE_TYPE","","937219379","11"<endrec>
"20060","RULE_PROFILE","","937219380","2"<endrec>
"24075","RULE_PROFILE","","937219381","2"<endrec>
"10002869","REASON_TYPE","","937219382","8"<endrec>
"20264","CHARGE_PROFILE","","937219383","14"<endrec>
"20264","CHARGE_PROFILE","","937219384","15"<endrec>
"201000000000055022","OUTBOUND_RECEIVER","","937219385","7"<endrec>
"131","SETTLEMENT_PROFILE","","937219386","4"<endrec>
"43099","LIMIT_RULE","","937219387","2"<endrec>
"22068","RULE_PROFILE","","937219388","82"<endrec>
"10002784","REASON_TYPE","","937219389","12"<endrec>
"20065","RULE_PROFILE","","937219390","114"<endrec>
"10002786","REASON_TYPE","","937219391","4"<endrec>
"10002784","REASON_TYPE","","937219392","13"<endrec>
"10002787","REASON_TYPE","","937219393","4"<endrec>
"10002787","REASON_TYPE","","937219394","5"<endrec>
"28","LIMIT_RULE","","937219395","11"<endrec>
"22401","TRANSACTION_TYPE","","937219396","1"<endrec>
"10002882","REASON_TYPE","","937219397","1"<endrec>
"10596","SERVICE","","937219398","1"<endrec>
"5","PRODUCT","","937219399","67"<endrec>
"10000218","PRODUCT","","937219400","35"<endrec>
"10000248","PRODUCT","","937219401","21"<endrec>
"500000000000010004","ROLE_TYPE","","937219402","116"<endrec>
"500000000000011502","ROLE_TYPE","","937219403","48"<endrec>
"22402","TRANSACTION_TYPE","","937219404","1"<endrec>
"10002883","REASON_TYPE","","937219405","1"<endrec>
"10597","SERVICE","","937219406","1"<endrec>
"5","PRODUCT","","937219407","68"<endrec>
"10000218","PRODUCT","","937219408","36"<endrec>
"10002641","REASON_TYPE","","937219409","2"<endrec>
"10000248","PRODUCT","","937219410","22"<endrec>
"500000000000011502","ROLE_TYPE","","937219411","49"<endrec>
"10002884","REASON_TYPE","","937219412","1"<endrec>
"20326","CHARGE_PROFILE","","937219413","1"<endrec>
"20325","CHARGE_PROFILE","","937219414","5"<endrec>
"10002804","REASON_TYPE","","937219415","2"<endrec>
"10001293","CHARGE_TYPE","","937219416","2"<endrec>
"10002804","REASON_TYPE","","937219417","3"<endrec>
"20326","CHARGE_PROFILE","","937219418","2"<endrec>
"10002646","REASON_TYPE","","937219419","18"<endrec>
"10002883","REASON_TYPE","","937219420","2"<endrec>
"10002884","REASON_TYPE","","937219421","2"<endrec>
"10002782","REASON_TYPE","","937219422","4"<endrec>
"10002645","REASON_TYPE","","937219423","5"<endrec>
"10002641","REASON_TYPE","","937219424","3"<endrec>
"10002641","REASON_TYPE","","937219425","4"<endrec>
"16048","RULE_PROFILE","","937219426","56"<endrec>
"16048","RULE_PROFILE","","937219427","57"<endrec>
"20326","CHARGE_PROFILE","","937219428","3"<endrec>
"10002645","REASON_TYPE","","937219429","6"<endrec>
"20326","CHARGE_PROFILE","","937219430","4"<endrec>
"10002804","REASON_TYPE","","937219431","4"<endrec>
"10002804","REASON_TYPE","","937219432","5"<endrec>
"20326","CHARGE_PROFILE","","937219433","5"<endrec>
"20326","CHARGE_PROFILE","","937219434","6"<endrec>
"19035","LIMIT_RULE","","937219435","3"<endrec>
"10002649","REASON_TYPE","","937219436","11"<endrec>
"10002646","REASON_TYPE","","937219437","19"<endrec>
"10002786","REASON_TYPE","","937219438","5"<endrec>
"10002783","REASON_TYPE","","937219439","7"<endrec>
"10002646","REASON_TYPE","","937219440","20"<endrec>
"10002783","REASON_TYPE","","937219441","8"<endrec>
"10002646","REASON_TYPE","","937219442","21"<endrec>
"20065","RULE_PROFILE","","937219540","115"<endrec>
"20065","RULE_PROFILE","","937219541","116"<endrec>
"20065","RULE_PROFILE","","937219542","117"<endrec>
"20065","RULE_PROFILE","","937219543","118"<endrec>
"20065","RULE_PROFILE","","937219544","119"<endrec>
"107000000000092041","NOTIFICATION_TYPE","","937219546","1"<endrec>
"20065","RULE_PROFILE","","937219547","120"<endrec>
"10002869","REASON_TYPE","","937219548","9"<endrec>
"103000000000000927","NOTIFICATION_TYPE","","937219549","2"<endrec>
"20065","RULE_PROFILE","","937219550","121"<endrec>
"22068","RULE_PROFILE","","937219551","83"<endrec>
"36082","LIMIT_RULE","","937219552","13"<endrec>
"10002593","REASON_TYPE","","937219553","3"<endrec>
"10002783","REASON_TYPE","","937219554","9"<endrec>
"10000110","REASON_TYPE","","937219555","17"<endrec>
"10002783","REASON_TYPE","","937219556","10"<endrec>
"22068","RULE_PROFILE","","937219557","84"<endrec>
"36083","LIMIT_RULE","","937219558","5"<endrec>
"20065","RULE_PROFILE","","937219559","122"<endrec>
"500000000000012102","ROLE_TYPE","","937219560","1"<endrec>
"107000000000076039","NOTIFICATION_TYPE","","937219991","2"<endrec>
"31079","LIMIT_RULE","","937220540","4"<endrec>
"20065","RULE_PROFILE","","937220541","123"<endrec>
"500000000000012102","ROLE_TYPE","","937220542","2"<endrec>
"500000000000011902","ROLE_TYPE","","937220543","12"<endrec>
"31079","LIMIT_RULE","","937220545","5"<endrec>
"20065","RULE_PROFILE","","937220546","124"<endrec>
"119","SETTLEMENT_PROFILE","","937220547","9"<endrec>
"31079","LIMIT_RULE","","937220548","6"<endrec>
"31079","LIMIT_RULE","","937220549","7"<endrec>
"36083","LIMIT_RULE","","937220550","6"<endrec>
"20065","RULE_PROFILE","","937220551","125"<endrec>
"22068","RULE_PROFILE","","937220552","85"<endrec>
"36083","LIMIT_RULE","","937220553","7"<endrec>
"22068","RULE_PROFILE","","937220554","86"<endrec>
"36084","LIMIT_RULE","","937220555","5"<endrec>
"10002567","REASON_TYPE","","937220556","17"<endrec>
"10002869","REASON_TYPE","","937220557","10"<endrec>
"10002751","REASON_TYPE","","937220558","7"<endrec>
"10002751","REASON_TYPE","","937220559","8"<endrec>
"10002751","REASON_TYPE","","937220560","9"<endrec>
"10002751","REASON_TYPE","","937220561","10"<endrec>
"10002751","REASON_TYPE","","937220562","11"<endrec>
"10002751","REASON_TYPE","","937220563","12"<endrec>
"10002751","REASON_TYPE","","937220564","13"<endrec>
"10000107","REASON_TYPE","","937220565","9"<endrec>
"10000103","VOUCHER_TYPE","","937220566","3"<endrec>
"10000103","VOUCHER_TYPE","","937220567","4"<endrec>
"10002367","REASON_TYPE","","937220568","9"<endrec>
"107000000000093041","NOTIFICATION_TYPE","","937220569","1"<endrec>
"10002367","REASON_TYPE","","937220570","10"<endrec>
"43107","LIMIT_RULE","","937220571","3"<endrec>
"10002618","REASON_TYPE","","937220572","16"<endrec>
"43107","LIMIT_RULE","","937220573","4"<endrec>
"20065","RULE_PROFILE","","937220574","126"<endrec>
"10002560","REASON_TYPE","","937220575","5"<endrec>
"16048","RULE_PROFILE","","937220576","58"<endrec>
"36015000","LIMIT_TYPE","","937220577","1"<endrec>
"44086","LIMIT_RULE","","937220578","1"<endrec>
"107000000000091047","NOTIFICATION_TYPE","","937220579","2"<endrec>
"107000000000093042","NOTIFICATION_TYPE","","937220580","1"<endrec>
"10002784","REASON_TYPE","","937220581","14"<endrec>
"16048","RULE_PROFILE","","937220582","59"<endrec>
"10000254","REASON_TYPE","","937220583","9"<endrec>
"500000000000011802","ROLE_TYPE","","937220584","14"<endrec>
"500000000000011902","ROLE_TYPE","","937220585","13"<endrec>
"10000107","REASON_TYPE","","937220586","10"<endrec>
"22068","RULE_PROFILE","","937220587","87"<endrec>
"22068","RULE_PROFILE","","937220588","88"<endrec>
"20065","RULE_PROFILE","","937220589","127"<endrec>
"10000273","REASON_TYPE","","937220590","7"<endrec>
"10000150","VOUCHER_TYPE","","937220591","9"<endrec>
"10000117","VOUCHER_TYPE","","937220592","6"<endrec>
"44086","LIMIT_RULE","","937220593","2"<endrec>
"119","SETTLEMENT_PROFILE","","937220594","10"<endrec>
"500000000000012203","ROLE_TYPE","","937220595","1"<endrec>
"500000000000012102","ROLE_TYPE","","937220596","3"<endrec>
"22068","RULE_PROFILE","","937220597","89"<endrec>
"500000000000011902","ROLE_TYPE","","937220598","14"<endrec>
"500000000000011802","ROLE_TYPE","","937220599","15"<endrec>
"500000000000011803","ROLE_TYPE","","937220600","15"<endrec>
"10002367","REASON_TYPE","","937220601","11"<endrec>
"10000153","VOUCHER_TYPE","","937220602","6"<endrec>
"10000187","REASON_TYPE","","937220603","7"<endrec>
"10000187","REASON_TYPE","","937220604","8"<endrec>
"10526","SERVICE","","937220605","2"<endrec>
"10000187","REASON_TYPE","","937220606","9"<endrec>
"10000117","VOUCHER_TYPE","","937220607","7"<endrec>
"500000000000011902","ROLE_TYPE","","937220609","15"<endrec>
"20304","CHARGE_PROFILE","","937220610","25"<endrec>
"10002711","REASON_TYPE","","937220611","13"<endrec>
"20304","CHARGE_PROFILE","","937220612","26"<endrec>
"10000187","REASON_TYPE","","937220613","10"<endrec>
"10000187","REASON_TYPE","","937220614","11"<endrec>
"10002618","REASON_TYPE","","937220615","17"<endrec>
"10002367","REASON_TYPE","","937220616","12"<endrec>
"10000272","REASON_TYPE","","937220617","3"<endrec>
"10000272","REASON_TYPE","","937220618","4"<endrec>
"4","LIMIT_RULE","","937220619","3"<endrec>
"16048","RULE_PROFILE","","937220620","60"<endrec>
"2","LIMIT_RULE","","937220621","2"<endrec>
"20304","CHARGE_PROFILE","","937220622","27"<endrec>
"10002803","REASON_TYPE","","937220623","7"<endrec>
"10000272","REASON_TYPE","","937220624","5"<endrec>
"10002646","REASON_TYPE","","937220625","22"<endrec>
"20274","CHARGE_PROFILE","","937220626","5"<endrec>
"20304","CHARGE_PROFILE","","937220627","28"<endrec>
"16049","RULE_PROFILE","","937220628","17"<endrec>
"10002869","REASON_TYPE","","937220629","11"<endrec>
"10002869","REASON_TYPE","","937220630","12"<endrec>
"10002751","REASON_TYPE","","937220631","14"<endrec>
"10002751","REASON_TYPE","","937220632","15"<endrec>
"103000000000000927","NOTIFICATION_TYPE","","937220633","3"<endrec>
"10000183","VOUCHER_TYPE","","937220634","1"<endrec>
"10002869","REASON_TYPE","","937220635","13"<endrec>
"10002751","REASON_TYPE","","937220637","16"<endrec>
"10000184","VOUCHER_TYPE","","937220640","1"<endrec>
"10002869","REASON_TYPE","","937220641","14"<endrec>
"10002751","REASON_TYPE","","937220642","17"<endrec>
"10002869","REASON_TYPE","","937220643","15"<endrec>
"5","PRODUCT","","937220644","69"<endrec>
"6","PRODUCT","","937220645","48"<endrec>
"34","PRODUCT","","937220646","26"<endrec>
"2","PRODUCT","","937220647","93"<endrec>
"20304","CHARGE_PROFILE","","937220648","29"<endrec>
"10002877","REASON_TYPE","","937220649","2"<endrec>
"10001302","CHARGE_TYPE","","937220650","1"<endrec>
"10001303","CHARGE_TYPE","","937220651","1"<endrec>
"10002691","REASON_TYPE","","937220652","6"<endrec>
"20264","CHARGE_PROFILE","","937220653","16"<endrec>
"10002691","REASON_TYPE","","937220654","7"<endrec>
"10002691","REASON_TYPE","","937220655","8"<endrec>
"20264","CHARGE_PROFILE","","937220656","17"<endrec>
"2","PRODUCT","","937220657","94"<endrec>
"5","PRODUCT","","937220658","70"<endrec>
"10601","TEP_RECEIVER","","937220659","1"<endrec>
"5","PRODUCT","","937220660","71"<endrec>
"8001","TEP_SENDING_POLICY","","937220661","1"<endrec>
"10000119","REASON_TYPE","","937220662","15"<endrec>
"10000273","REASON_TYPE","","937220663","8"<endrec>
"10002783","REASON_TYPE","","937220664","11"<endrec>
"10002783","REASON_TYPE","","937220665","12"<endrec>
"10002368","REASON_TYPE","","937220666","5"<endrec>
"10000254","REASON_TYPE","","937220667","10"<endrec>
"10002786","REASON_TYPE","","937220668","6"<endrec>
"10002788","REASON_TYPE","","937220669","7"<endrec>
"10002787","REASON_TYPE","","937220670","6"<endrec>
"10000257","REASON_TYPE","","937220671","6"<endrec>
"10000267","REASON_TYPE","","937220672","8"<endrec>
"10000270","REASON_TYPE","","937220673","4"<endrec>
"10000267","REASON_TYPE","","937220674","9"<endrec>
"22498","TRANSACTION_TYPE","","937220675","1"<endrec>
"10002887","REASON_TYPE","","937220676","1"<endrec>
"10002751","REASON_TYPE","","937220677","18"<endrec>
"10002888","REASON_TYPE","","937220678","1"<endrec>
"10000285","REASON_TYPE","","937220679","2"<endrec>
"10000316","REASON_TYPE","","937220680","3"<endrec>
"10604","SERVICE","","937220681","1"<endrec>
"10141","SERVICE","","937220682","2"<endrec>
"10140","SERVICE","","937220683","2"<endrec>
"5","PRODUCT","","937220684","72"<endrec>
"34","PRODUCT","","937220685","27"<endrec>
"500000000000011502","ROLE_TYPE","","937220686","50"<endrec>
"10000128","VOUCHER_TYPE","","937220687","4"<endrec>
"107000000000093043","NOTIFICATION_TYPE","","937220688","1"<endrec>
"10000271","REASON_TYPE","","937220689","3"<endrec>
"10000272","REASON_TYPE","","937220690","6"<endrec>
"10002780","REASON_TYPE","","937220691","2"<endrec>
"10002782","REASON_TYPE","","937220692","5"<endrec>
"10002819","REASON_TYPE","","937220693","2"<endrec>
"10002889","REASON_TYPE","","937220694","1"<endrec>
"10002889","REASON_TYPE","","937220695","2"<endrec>
"10000267","REASON_TYPE","","937220696","10"<endrec>
"107000000000093044","NOTIFICATION_TYPE","","937220697","1"<endrec>
"10002889","REASON_TYPE","","937220698","3"<endrec>
"10000261","REASON_TYPE","","937220699","3"<endrec>
"10000261","REASON_TYPE","","937220700","4"<endrec>
"10001304","CHARGE_TYPE","","937220701","1"<endrec>
"10002804","REASON_TYPE","","937220702","6"<endrec>
